additive_mass_fraction,calibrated_uncertainty,cas_number,comparison_eligible,complete_grid,expected_condition_count,experimental_winner,failure_counts,handling_approved,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,maximum_viscosity_ratio_proxy,minimum_paired_delta_h_ratio,model_spread_is_uncertainty,name,pair_id,paired_condition_count,smiles
0.00316227766017,,67-56-1,True,True,6,False,{},False,0.001107410844722878,1.025114573706872,0.9990433458912145,0.9983703148170864,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.0056234132519,,67-56-1,True,True,6,False,{},False,0.0019646498895190545,1.0444983986031626,0.9982975999345507,0.9971025005868135,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.01,,67-56-1,True,True,6,False,{},False,0.0034790469524033085,1.0786215830346495,0.9969688499434307,0.9948491300169795,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.0293333333333,,67-56-1,True,True,6,False,{},False,0.010015859114394732,1.224218538490677,0.9910589891958835,0.984912634171078,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.0486666666667,,67-56-1,True,True,6,False,{},False,0.016304343815424227,1.3618725879821163,0.9850828623039053,0.9750046898008626,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.068,,67-56-1,True,True,6,False,{},False,0.022345936717570902,1.4921495063346546,0.9790394596187988,0.9651249837475654,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.0873333333333,,67-56-1,True,True,6,False,{},False,0.028141988215538483,1.6155831208564917,0.9729277550781521,0.955273191334215,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.106666666667,,67-56-1,True,True,6,False,{},False,0.03369375783458839,1.7326773665863506,0.9667467060916229,0.9454489760505741,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.126,,67-56-1,True,True,6,False,{},False,0.03900240822631895,1.8439082249243524,0.9604952534438775,0.9356519892299687,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.145333333333,,67-56-1,True,True,6,False,{},False,0.04406899873425629,1.9497255529528317,0.9541723212144109,0.9258818697142384,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.164666666667,,67-56-1,True,True,6,False,{},False,0.04889447849391759,2.0505548102491185,0.947776816719546,0.9161382435115396,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.184,,67-56-1,True,True,6,False,{},False,0.05347967903312856,2.146798689695341,0.9413076304780688,0.9064207234451642,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.203333333333,,67-56-1,True,True,6,False,{},False,0.057825306336707905,2.2388386584620443,0.9347636361993177,0.8967289087874811,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.222666666667,,67-56-1,True,True,6,False,{},False,0.06193193232924732,2.3270364148565137,0.9281436908025203,0.8870623848879157,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.242,,67-56-1,True,True,6,False,{},False,0.06579998573282486,2.4117352665570113,0.9214466344675648,0.8774207227900732,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.261333333333,,67-56-1,True,True,6,False,{},False,0.0694297422517266,2.493261435440523,0.9146712907172911,0.8678034788331995,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.271,,67-56-1,True,True,6,False,{},False,0.07115530091671274,2.5329323418232703,0.9112538888871691,0.8630038708933044,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.280666666667,,67-56-1,True,True,6,False,{},False,0.07282131402604497,2.5719252938133876,0.9078164665410938,0.8582101942466344,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.290333333333,,67-56-1,True,True,6,False,{},False,0.07442776818085517,2.6102768037701622,0.9043588719968134,0.853422389117761,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.3,,67-56-1,True,True,6,False,{},False,0.07597463829713391,2.648022536717067,0.9008809525607581,0.8486403947323715,False,methanol,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,6,CO
0.0001,,111-76-2,True,True,6,False,{},False,2.3493626884474317e-05,1.000054496254992,0.99999044375192,0.9999212266530044,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.000177827941004,,111-76-2,True,True,6,False,{},False,4.1776783211155966e-05,1.0000968662185028,0.9999830052628834,0.9998599196454867,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.000316227766017,,111-76-2,True,True,6,False,{},False,7.428620887794946e-05,1.0001721182008365,0.999969775262891,0.9997509000974252,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.00056234132519,,111-76-2,True,True,6,False,{},False,0.00013208713796153404,1.000305641481691,0.999946241388046,0.9995570374365991,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.001,,111-76-2,True,True,6,False,{},False,0.00023484199085610502,1.0005421500200629,0.9999043686785243,0.9992123098662137,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.00177827941004,,111-76-2,True,True,6,False,{},False,0.00041746969041422943,1.0009597893889957,0.9998298347864026,0.9985993334753003,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.00316227766017,,111-76-2,True,True,6,False,{},False,0.0007419192342380532,1.0016932425878322,0.9996970629108772,0.9975094341549869,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.0056234132519,,111-76-2,True,True,6,False,{},False,0.001317889545735751,1.0029687266681064,0.9994602280633422,0.9955717435495158,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.01,,111-76-2,True,True,6,False,{},False,0.0023389890438624272,1.0051478991996294,0.9990367478376232,0.9921274246977759,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.0293333333333,,111-76-2,True,True,6,False,{},False,0.00680155563190743,1.0135082012355137,0.9971297230655229,0.9769342313175008,False,2-butoxyethanol,water-POAOYUHQDCAZBD-UHFFFAOYSA-N,6,CCCCOCCO
0.000177827941004,,60-29-7,True,True,6,False,{},False,5.833332740290409e-05,1.1115795573598795,0.999937420596033,0.9998527421788025,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.000316227766017,,60-29-7,True,True,6,False,{},False,0.00010371724685331873,1.198297598975686,0.9998887073843163,0.999738138723261,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.00056234132519,,60-29-7,True,True,6,False,{},False,0.00018438858801961278,1.3522429924532091,0.9998020623241513,0.9995343509983424,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.001,,60-29-7,True,True,6,False,{},False,0.0003277374980575898,1.6251692226509489,0.9996479219515084,0.9991719886916555,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.00177827941004,,60-29-7,True,True,6,False,{},False,0.0005823131249430569,2.107887316576646,0.9993736234635342,0.9985276995600907,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.00316227766017,,60-29-7,True,True,6,False,{},False,0.001033950877067924,2.9580572455503393,0.9988852302445126,0.9973822649497945,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.0056234132519,,60-29-7,True,True,6,False,{},False,0.0018337230435856444,4.444129246766705,0.9980147843556343,0.9953462817699354,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.01,,60-29-7,True,True,6,False,{},False,0.005087303596141068,7.006859914458844,0.9964607050163331,0.9917286306932087,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.0293333333333,,60-29-7,True,True,6,False,{},False,0.021066057611628164,17.176288267228813,0.9894995126761701,0.9757916178332547,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,CCOCC
0.0001,,141-79-7,True,True,6,False,{},False,2.2313451767397297e-05,1.0004477892503154,0.9999861595237434,0.9999200602043743,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.000177827941004,,141-79-7,True,True,6,False,{},False,3.9681239901945276e-05,1.0007960678129726,0.9999753863345039,0.9998578449425284,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.000316227766017,,141-79-7,True,True,6,False,{},False,7.056966956764388e-05,1.0014149147461506,0.9999562254977709,0.9997472093319122,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.00056234132519,,141-79-7,True,True,6,False,{},False,0.00012550946715916833,1.0025138503864388,0.9999221423821458,0.999550469912026,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
0.001,,141-79-7,True,True,6,False,{},False,0.00022324425664943526,1.0044631800809831,0.9998615020884776,0.9992006173413928,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,CC(=O)C=C(C)C
