cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
5732-97-8,PXIPIYIAXWNZCU-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-oxabicyclo[2.2.1]heptan-3-one,water-PXIPIYIAXWNZCU-UHFFFAOYSA-N,False,O=C1OC2CCC1C2
57374-02-4,QIIAONVJAUZQQR-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-dimethylcyclopentene",water-QIIAONVJAUZQQR-UHFFFAOYSA-N,False,CC1=CC(C)CC1
57396-75-5,WGAUMWNVHAMGJF-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4-dimethyl-2,4,6-octatriene",water-WGAUMWNVHAMGJF-UHFFFAOYSA-N,False,CC=CC=C(C)C(C)=CC
57403-32-4,JACBBOONWJFMBB-UHFFFAOYSA-N,"[""unifac_dortmund""]",butyl oct-2-enoate,water-JACBBOONWJFMBB-UHFFFAOYSA-N,False,CCCCCC=CC(=O)OCCCC
57409-52-6,VEOIPGBMBGMJFG-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-2-propyl-1-pentanol,water-VEOIPGBMBGMJFG-UHFFFAOYSA-N,False,CCCC(C)(CO)CCC
57409-53-7,GBONVOIRPAJSLA-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3-trimethyl-1-pentanol",water-GBONVOIRPAJSLA-UHFFFAOYSA-N,False,CCC(C)C(C)(C)CO
5743-97-5,GNMCGMFNBARSIY-UHFFFAOYSA-N,"[""unifac_dortmund""]","phenanthrene, tetradecahydro-",water-GNMCGMFNBARSIY-UHFFFAOYSA-N,False,C1CCC2C(C1)CCC1CCCCC12
5749-72-4,CUYJYVAWBJXBIC-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclohexane, isopropylidene-",water-CUYJYVAWBJXBIC-UHFFFAOYSA-N,False,CC(C)=C1CCCCC1
5749-78-0,IGJKAEWELWCXNL-NSLJXJERSA-N,"[""unifac_dortmund""]","propionaldehyde, dicrotyl acetal",water-IGJKAEWELWCXNL-NSLJXJERSA-N,False,C/C=C/COC(CC)OC/C=C/C
575-37-1,SPUWFVKLHHEKGV-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,7-dimethylnaphthalene",water-SPUWFVKLHHEKGV-UHFFFAOYSA-N,False,Cc1ccc2cccc(C)c2c1
575-41-7,QHJMFSMPSZREIF-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-dimethylnaphthalene",water-QHJMFSMPSZREIF-UHFFFAOYSA-N,False,Cc1cc(C)c2ccccc2c1
575-43-9,CBMXCNPQDUJNHT-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,6-dimethylnaphthalene",water-CBMXCNPQDUJNHT-UHFFFAOYSA-N,False,Cc1ccc2c(C)cccc2c1
5750-02-7,INSSHDIMRIMVLZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","butane, 2-cyclopropyl-",water-INSSHDIMRIMVLZ-UHFFFAOYSA-N,False,CCC(C)C1CC1
5756-37-6,FDUGUUVTGOZJQR-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl pentyl ether,water-FDUGUUVTGOZJQR-UHFFFAOYSA-N,False,CCCCCOC(C)C
5756-43-4,ZXHQLEQLZPJIFG-UHFFFAOYSA-N,"[""unifac_dortmund""]","ether, ethyl hexyl",water-ZXHQLEQLZPJIFG-UHFFFAOYSA-N,False,CCCCCCOCC
57595-39-8,VVQPGPGAEHQIBD-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetrahydrotriquinacene,water-VVQPGPGAEHQIBD-UHFFFAOYSA-N,False,C1=CC2CCC3CCC1C23
57625-74-8,WITYUUTUSPKOAB-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 2-methyl-2-phenylpropanoate,water-WITYUUTUSPKOAB-UHFFFAOYSA-N,False,COC(=O)C(C)(C)c1ccccc1
57642-95-2,DOKHEARVIDLSFF-UHFFFAOYSA-N,"[""unifac_dortmund""]",(z)-prop-1-en-1-ol,water-DOKHEARVIDLSFF-UHFFFAOYSA-N,False,CC=CO
57647-92-4,BQAQPTBVFWRVPE-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl cyclopent-1-en-1-ylacetate,water-BQAQPTBVFWRVPE-UHFFFAOYSA-N,False,CCOC(=O)CC1=CCCC1
57693-77-3,MXYDFFLUOPTQFI-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyltetramethylcyclopentadiene,water-MXYDFFLUOPTQFI-UHFFFAOYSA-N,False,CCC1C(C)=C(C)C(C)=C1C
5770-03-6,HAIXKKLECRWLIX-UHFFFAOYSA-N,"[""unifac_dortmund""]",6-tridecanol,water-HAIXKKLECRWLIX-UHFFFAOYSA-N,False,CCCCCCCC(O)CCCCC
5779-95-3,NBEFMISJJNGCIZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,5-dimethylbenzaldehyde",water-NBEFMISJJNGCIZ-UHFFFAOYSA-N,False,Cc1cc(C)cc(C=O)c1
578-58-5,DTFKRVXLBCAIOZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methylanisole,water-DTFKRVXLBCAIOZ-UHFFFAOYSA-N,False,COc1ccccc1C
57856-81-2,DQVOTEHORLHPRW-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl caprate,water-DQVOTEHORLHPRW-UHFFFAOYSA-N,False,C=CCOC(=O)CCCCCCCCC
57858-34-1,XKHTUKHDGNJTLD-UHFFFAOYSA-N,"[""unifac_dortmund""]","heptane, 2-methoxy-",water-XKHTUKHDGNJTLD-UHFFFAOYSA-N,False,CCCCCC(C)OC
57947-82-7,XSSOJMFOKGTAFU-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3'-(oxybis(2,1-ethanediyloxy))bispropene",water-XSSOJMFOKGTAFU-UHFFFAOYSA-N,False,C=CCOCCOCCOCC=C
57966-40-2,RLWCFLMRRZXREL-UHFFFAOYSA-N,"[""unifac_dortmund""]",ctk1f0856,water-RLWCFLMRRZXREL-UHFFFAOYSA-N,False,CCCC(C)OC(=O)C(C)CC
57981-60-9,LELQZCNRZHLYFG-UHFFFAOYSA-N,"[""unifac_dortmund""]",57981-60-9,water-LELQZCNRZHLYFG-UHFFFAOYSA-N,False,CCCCCC=CCC=CCCCOC(C)=O
57984-32-4,JPEJJWOTBXVQJJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","4,5-dipropyl-4-octene",water-JPEJJWOTBXVQJJ-UHFFFAOYSA-N,False,CCCC(CCC)=C(CCC)CCC
58046-40-5,BAZNZYUOJWCTIQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,6-trimethyl-3-heptanol",water-BAZNZYUOJWCTIQ-UHFFFAOYSA-N,False,CC(C)CCC(C)(O)C(C)C
58049-91-5,FONFXXNTLGAHGI-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-dimethylcyclopentene",water-FONFXXNTLGAHGI-UHFFFAOYSA-N,False,CC1(C)C=CCC1
58070-68-1,RJODNIAWMUBVRK-UHFFFAOYSA-N,"[""unifac_dortmund""]",(4-methoxybutyl)cyclohexane,water-RJODNIAWMUBVRK-UHFFFAOYSA-N,False,COCCCCC1CCCCC1
5809-54-1,FSEYRSPILWGXBV-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopropane, (1-ethylvinyl)-",water-FSEYRSPILWGXBV-UHFFFAOYSA-N,False,C=C(CC)C1CC1
58175-57-8,LASHFHLFDRTERB-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-propyl-1-pentanol,water-LASHFHLFDRTERB-UHFFFAOYSA-N,False,CCCC(CO)CCC
5820-22-4,LECDNXOCIPRJNJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",methallyl phenyl ether,water-LECDNXOCIPRJNJ-UHFFFAOYSA-N,False,C=C(C)COc1ccccc1
583-03-9,OVGORFFCBUIFIA-UHFFFAOYSA-N,"[""unifac_dortmund""]",fenipentol,water-OVGORFFCBUIFIA-UHFFFAOYSA-N,False,CCCCC(O)c1ccccc1
583-04-0,LYJHVEDILOKZCG-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl benzoate,water-LYJHVEDILOKZCG-UHFFFAOYSA-N,False,C=CCOC(=O)c1ccccc1
583-48-2,RNTWWGNZUXGTAX-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4-dimethylhexane",water-RNTWWGNZUXGTAX-UHFFFAOYSA-N,False,CCC(C)C(C)CC
583-57-3,KVZJLSYJROEPSQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2-dimethylcyclohexane",water-KVZJLSYJROEPSQ-UHFFFAOYSA-N,False,CC1CCCCC1C
583-59-5,NDVWOBYBJYUSMF-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methylcyclohexanol,water-NDVWOBYBJYUSMF-UHFFFAOYSA-N,False,CC1CCCCC1O
583-60-8,LFSAPCRASZRSKS-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methylcyclohexanone,water-LFSAPCRASZRSKS-UHFFFAOYSA-N,False,CC1CCCCC1=O
5837-45-6,MQSRGPLGKUWDAY-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,5-heptadien-4-one, 2,6-dimethyl-",water-MQSRGPLGKUWDAY-UHFFFAOYSA-N,False,C=C(C)CC(=O)C=C(C)C
5837-78-5,OAPHLAAOJMTMLY-GQCTYLIASA-N,"[""unifac_dortmund""]",ethyl tiglate,water-OAPHLAAOJMTMLY-GQCTYLIASA-N,False,C/C=C(\C)C(=O)OCC
5837-93-4,XZQBNCXOWSIKEK-UHFFFAOYSA-N,"[""unifac_dortmund""]","ethyl 2,2-dimethylpentanoate",water-XZQBNCXOWSIKEK-UHFFFAOYSA-N,False,CCCC(C)(C)C(=O)OCC
584-02-1,AQIXEPGDORPWBJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-pentanol,water-AQIXEPGDORPWBJ-UHFFFAOYSA-N,False,CCC(O)CC
584-03-2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2-butanediol",water-BMRWNKZVCUKKSR-UHFFFAOYSA-N,False,CCC(O)CO
584-94-1,JXPOLSKBTUYKJB-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3-dimethylhexane",water-JXPOLSKBTUYKJB-UHFFFAOYSA-N,False,CCCC(C)C(C)C
58430-94-7,DGKXDLCVQSQVBC-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,5,5-trimethylhexyl acetate",water-DGKXDLCVQSQVBC-UHFFFAOYSA-N,False,CC(=O)OCCC(C)CC(C)(C)C
58434-77-8,HBOBXPNYRYGOCI-ZCOYIIAOSA-N,"[""unifac_dortmund""]",ac1nuxs5,water-HBOBXPNYRYGOCI-ZCOYIIAOSA-N,False,C=C/C=C/C(C)=C/C
58447-69-1,NQSVPQIOJRYMGQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl isopropylmethylmalonate,water-NQSVPQIOJRYMGQ-UHFFFAOYSA-N,False,CCOC(=O)C(C)(C(=O)OCC)C(C)C
585-07-9,SJMYWORNLPSJQO-UHFFFAOYSA-N,"[""unifac_dortmund""]",tert-butyl methacrylate,water-SJMYWORNLPSJQO-UHFFFAOYSA-N,False,C=C(C)C(=O)OC(C)(C)C
585-25-1,XCBBNTFYSLADTO-UHFFFAOYSA-N,"[""unifac_dortmund""]","octane-2,3-dione",water-XCBBNTFYSLADTO-UHFFFAOYSA-N,False,CCCCCC(=O)C(C)=O
585-74-0,FSPSELPMWGWDRY-UHFFFAOYSA-N,"[""unifac_dortmund""]",3'-methylacetophenone,water-FSPSELPMWGWDRY-UHFFFAOYSA-N,False,CC(=O)c1cccc(C)c1
58502-85-5,BRXCOIOOGGCKPZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,4-diisopropyl-2-methylbenzene",water-BRXCOIOOGGCKPZ-UHFFFAOYSA-N,False,Cc1cc(C(C)C)ccc1C(C)C
58567-80-9,XLJCEWXIEVXDCP-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-tert-butyl-4-propylbenzene,water-XLJCEWXIEVXDCP-UHFFFAOYSA-N,False,CCCc1ccc(C(C)(C)C)cc1
5857-68-1,QTOBPSTXWMUPTQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-butene, 2-(1,1-dimethylethyl)-3,3-dimethyl-",water-QTOBPSTXWMUPTQ-UHFFFAOYSA-N,False,C=C(C(C)(C)C)C(C)(C)C
586-37-8,BAYUSCHCCGXLAY-UHFFFAOYSA-N,"[""unifac_dortmund""]",3'-methoxyacetophenone,water-BAYUSCHCCGXLAY-UHFFFAOYSA-N,False,COc1cccc(C(C)=O)c1
586-62-9,MOYAFQVGZZPNRA-UHFFFAOYSA-N,"[""unifac_dortmund""]",terpinolene,water-MOYAFQVGZZPNRA-UHFFFAOYSA-N,False,CC1=CCC(=C(C)C)CC1
586-63-0,CIPXOBMYVWRNLL-UHFFFAOYSA-N,"[""unifac_dortmund""]",menogene,water-CIPXOBMYVWRNLL-UHFFFAOYSA-N,False,CC(C)=C1C=CC(C)CC1
586-67-4,AJSJXSBFZDIRIS-UHFFFAOYSA-N,"[""unifac_dortmund""]","p-mentha-3,8-diene",water-AJSJXSBFZDIRIS-UHFFFAOYSA-N,False,C=C(C)C1=CCC(C)CC1
586-82-3,XJWZDXFFNOMMTD-UHFFFAOYSA-N,"[""unifac_dortmund""]",p-menth-3-en-1-ol,water-XJWZDXFFNOMMTD-UHFFFAOYSA-N,False,CC(C)C1=CCC(C)(O)CC1
5860-30-0,RCURIBPJGNVYPF-ZZXKWVIFSA-N,"[""unifac_dortmund""]","cyclopropane, (1-methylpropenyl)-",water-RCURIBPJGNVYPF-ZZXKWVIFSA-N,False,C/C=C(\C)C1CC1
58605-97-3,INLBYQNSKXMVTI-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6-decadienal, 3,7,9-trimethyl-",water-INLBYQNSKXMVTI-UHFFFAOYSA-N,False,CC(=CC=O)CCC=C(C)CC(C)C
58654-67-4,UPVLGOPSYZTLGB-UHFFFAOYSA-N,"[""unifac_dortmund""]",5-methyl-2-octanone,water-UPVLGOPSYZTLGB-UHFFFAOYSA-N,False,CCCC(C)CCC(C)=O
587-03-1,JJCKHVUTVOPLBV-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-Methylbenzyl alcohol,water-JJCKHVUTVOPLBV-UHFFFAOYSA-N,False,Cc1cccc(CO)c1
5870-68-8,TXAWGHYFBQBVNK-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl 3-methylvalerate,water-TXAWGHYFBQBVNK-UHFFFAOYSA-N,False,CCOC(=O)CC(C)CC
5870-82-6,MDIBXLWYZGZAKL-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1,3-triethoxybutane",water-MDIBXLWYZGZAKL-UHFFFAOYSA-N,False,CCOC(C)CC(OCC)OCC
5870-93-9,JPQHLIYIQARLQM-UHFFFAOYSA-N,"[""unifac_dortmund""]",heptyl butyrate,water-JPQHLIYIQARLQM-UHFFFAOYSA-N,False,CCCCCCCOC(=O)CCC
5876-87-9,IYPLTVKTLDQUGG-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,11-dodecadiene",water-IYPLTVKTLDQUGG-UHFFFAOYSA-N,False,C=CCCCCCCCCC=C
58772-83-1,JYZBGRBGMXAFMK-UHFFFAOYSA-N,"[""unifac_dortmund""]","4,8-dimethylnon-7-enal",water-JYZBGRBGMXAFMK-UHFFFAOYSA-N,False,CC(C)=CCCC(C)CCC=O
5878-19-3,CUZLJOLBIRPEFB-UHFFFAOYSA-N,"[""unifac_dortmund""]",methoxyacetone,water-CUZLJOLBIRPEFB-UHFFFAOYSA-N,False,COCC(C)=O
58783-82-7,GRDYSMCYPTWIPT-UHFFFAOYSA-N,"[""unifac_dortmund""]",5-tridecanol,water-GRDYSMCYPTWIPT-UHFFFAOYSA-N,False,CCCCCCCCC(O)CCCC
58790-01-5,MLUUPKXYVDYCNW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methylbicyclo(4.4.1)undeca-1,3,5,7,9-pentaene",water-MLUUPKXYVDYCNW-UHFFFAOYSA-N,False,CC1=CC=CC2=CC=CC=C1C2
588-43-2,SGJBIFUEFLWXJY-UHFFFAOYSA-N,"[""unifac_dortmund""]",tributyl orthoformate,water-SGJBIFUEFLWXJY-UHFFFAOYSA-N,False,CCCCOC(OCCCC)OCCCC
588-67-0,MAYUYFCAPVDYBQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",benzyl butyl ether,water-MAYUYFCAPVDYBQ-UHFFFAOYSA-N,False,CCCCOCc1ccccc1
5881-17-4,OEYGTUAKNZFCDJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-ethyloctane,water-OEYGTUAKNZFCDJ-UHFFFAOYSA-N,False,CCCCCC(CC)CC
589-34-4,VLJXXKKOSFGPHI-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylhexane,water-VLJXXKKOSFGPHI-UHFFFAOYSA-N,False,CCCC(C)CC
589-35-5,IWTBVKIGCDZRPL-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methyl-1-pentanol,water-IWTBVKIGCDZRPL-UHFFFAOYSA-N,False,CCC(C)CCO
