cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
18295-59-5,BAUHZKXBGXCLBO-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-propylpentanal,water-BAUHZKXBGXCLBO-UHFFFAOYSA-N,False,CCCC(C=O)CCC
18318-83-7,OSVRJMZINDGZFB-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1-dimethoxyhex-2-ene",water-OSVRJMZINDGZFB-UHFFFAOYSA-N,False,CCCC=CC(OC)OC
18328-11-5,NHFRGTVSKOPUBK-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-phenylbutanal,water-NHFRGTVSKOPUBK-UHFFFAOYSA-N,False,O=CCCCc1ccccc1
18335-17-6,GROXNIDXAIDTMP-UHFFFAOYSA-N,"[""unifac_dortmund""]","octane, 4-phenyl-",water-GROXNIDXAIDTMP-UHFFFAOYSA-N,False,CCCCC(CCC)c1ccccc1
18362-97-5,OCAIYHCKLADPEG-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl valerate,water-OCAIYHCKLADPEG-UHFFFAOYSA-N,False,CCCCC(=O)OC(C)C
18371-13-6,KMWHQWJVSALJAW-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-ethyl-2-methylbutan-1-ol,water-KMWHQWJVSALJAW-UHFFFAOYSA-N,False,CCC(C)(CC)CO
1838-73-9,JMRDKKYZLXDPLN-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methyl-4-heptanol,water-JMRDKKYZLXDPLN-UHFFFAOYSA-N,False,CCCC(O)C(C)CC
1839-63-0,ODNRTOSCFYDTKF-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3,5-trimethylcyclohexane",water-ODNRTOSCFYDTKF-UHFFFAOYSA-N,False,CC1CC(C)CC(C)C1
18409-17-1,AYQPVPFZWIQERS-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-octen-1-ol, (2e)-",water-AYQPVPFZWIQERS-UHFFFAOYSA-N,False,CCCCCC=CCO
18409-20-6,LMBAOEUOOJDUBP-YTXTXJHMSA-N,"[""unifac_dortmund""]","(2e,4e)-octa-2,4-dien-1-ol",water-LMBAOEUOOJDUBP-YTXTXJHMSA-N,False,CCC/C=C/C=C/CO
18432-37-6,CFNNUWKVCNMSFJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2(3h)-furanone, dihydro-5-(2-methylpropyl)-",water-CFNNUWKVCNMSFJ-UHFFFAOYSA-N,False,CC(C)CC1CCC(=O)O1
18433-93-7,PDVLTWPJDBXATJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-isobutyl-4-methyl-1,3-dioxolane",water-PDVLTWPJDBXATJ-UHFFFAOYSA-N,False,CC(C)CC1OCC(C)O1
18435-20-6,SWUJSLXRUPXTQB-UHFFFAOYSA-N,"[""unifac_dortmund""]","tridecane, 2,3-dimethyl-",water-SWUJSLXRUPXTQB-UHFFFAOYSA-N,False,CCCCCCCCCCC(C)C(C)C
18435-22-8,HXUYUZCPGPKNGS-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methyltetradecane,water-HXUYUZCPGPKNGS-UHFFFAOYSA-N,False,CCCCCCCCCCCC(C)CC
18435-23-9,ZQRVEWIJXCRTFW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3-dimethyltetradecane",water-ZQRVEWIJXCRTFW-UHFFFAOYSA-N,False,CCCCCCCCCCCC(C)C(C)C
18436-37-8,IBVDLVUXSDSVQF-UHFFFAOYSA-N,"[""unifac_dortmund""]",alpha-hexyl-gamma-butyrolactone,water-IBVDLVUXSDSVQF-UHFFFAOYSA-N,False,CCCCCCC1CCOC1=O
18448-47-0,KXPWRCPEMHIZGU-UHFFFAOYSA-N,"[""unifac_dortmund""]",18448-47-0,water-KXPWRCPEMHIZGU-UHFFFAOYSA-N,False,COC(=O)C1=CCCCC1
18449-60-0,DGHQMSLDUXOQEO-UHFFFAOYSA-N,"[""unifac_dortmund""]",secbutyl lactate,water-DGHQMSLDUXOQEO-UHFFFAOYSA-N,False,CCC(C)OC(=O)C(C)O
1845-59-6,ULJXKUJMXIVDOY-UHFFFAOYSA-N,"[""unifac_dortmund""]",5-isopropyl-2-methylcyclohexanol,water-ULJXKUJMXIVDOY-UHFFFAOYSA-N,False,CC(C)C1CCC(C)C(O)C1
18476-57-8,JASAKDWEYSDIHI-UHFFFAOYSA-N,"[""unifac_dortmund""]",18476-57-8,water-JASAKDWEYSDIHI-UHFFFAOYSA-N,False,CC=CC(C)C(C)C=CC
18479-49-7,IUDWWFNDSJRYRV-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,7-dimethyl-1-octen-3-ol",water-IUDWWFNDSJRYRV-UHFFFAOYSA-N,False,C=CC(C)(O)CCCC(C)C
18479-57-7,WRFXXJKURVTLSY-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6-dimethyloctan-2-ol",water-WRFXXJKURVTLSY-UHFFFAOYSA-N,False,CCC(C)CCCC(C)(C)O
18479-58-8,XSNQECSCDATQEL-UHFFFAOYSA-N,"[""unifac_dortmund""]",dihydromyrcenol,water-XSNQECSCDATQEL-UHFFFAOYSA-N,False,C=CC(C)CCCC(C)(C)O
18479-68-0,ZTYHGIAOVUPAAH-UHFFFAOYSA-N,"[""unifac_dortmund""]",(+)-p-menth-1-en-9-ol,water-ZTYHGIAOVUPAAH-UHFFFAOYSA-N,False,CC1=CCC(C(C)CO)CC1
18492-65-4,BOALWZNGHWYCRG-UHFFFAOYSA-N,"[""unifac_dortmund""]",18492-65-4,water-BOALWZNGHWYCRG-UHFFFAOYSA-N,False,CCC=CCCC(OCC)OCC
185-49-9,HEMCGZPSGYRIOL-UHFFFAOYSA-N,"[""unifac_dortmund""]",spiro[2.4]heptane,water-HEMCGZPSGYRIOL-UHFFFAOYSA-N,False,C1CCC2(C1)CC2
185-65-9,FOEYMRPOKBCNCR-UHFFFAOYSA-N,"[""unifac_dortmund""]",spiro(2.5)octane,water-FOEYMRPOKBCNCR-UHFFFAOYSA-N,False,C1CCC2(CC1)CC2
185-94-4,MHLPKAGDPWUOOT-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[2.1.0]pentane,water-MHLPKAGDPWUOOT-UHFFFAOYSA-N,False,C1CC2CC12
1850-14-2,AHJWSRRHTXRLAQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetramethoxymethane,water-AHJWSRRHTXRLAQ-UHFFFAOYSA-N,False,COC(OC)(OC)OC
18516-37-5,SJVKHZYVCVKEGM-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-1-undecene,water-SJVKHZYVCVKEGM-UHFFFAOYSA-N,False,C=C(C)CCCCCCCCC
18521-07-8,ACFQKNIZLQUKQA-UHFFFAOYSA-N,"[""unifac_dortmund""]",18521-07-8,water-ACFQKNIZLQUKQA-UHFFFAOYSA-N,False,CCCCC=CC(C)(C)O
18523-60-9,YQQGTMIMGKGIMY-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-dimethyl-4-(1-methylbutyl)-2-oxetanone",water-YQQGTMIMGKGIMY-UHFFFAOYSA-N,False,CCCC(C)C1OC(=O)C1(C)C
18545-83-0,SHSCLYKFOFTZGZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl 2-methylglutarate,water-SHSCLYKFOFTZGZ-UHFFFAOYSA-N,False,CCOC(=O)CCC(C)C(=O)OCC
18593-92-5,IDGDEUZERZKYHG-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methyl-2-isopropyl-1-butanol,water-IDGDEUZERZKYHG-UHFFFAOYSA-N,False,CC(C)C(CO)C(C)C
1860-13-5,CSZCLQLJVFLXLI-WDSKDSINSA-N,"[""unifac_dortmund""]",ac1o535z,water-CSZCLQLJVFLXLI-WDSKDSINSA-N,False,CC[C@H]1OC[C@H](C)O1
1860-27-1,GPDFVOVLOXMSBT-UHFFFAOYSA-N,"[""unifac_dortmund""]",butyl isopropyl ether,water-GPDFVOVLOXMSBT-UHFFFAOYSA-N,False,CCCCOC(C)C
18621-75-5,VZUAUHWZIKOMFC-UHFFFAOYSA-N,"[""unifac_dortmund""]","cis-1,4-diacetoxy-2-butene",water-VZUAUHWZIKOMFC-UHFFFAOYSA-N,False,CC(=O)OCC=CCOC(C)=O
18621-76-6,ZJWKFUBDXPALAF-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-butenediol 1,4-diacrylate",water-ZJWKFUBDXPALAF-UHFFFAOYSA-N,False,C=CC(=O)OCC=CCOC(=O)C=C
18631-83-9,ZIFNDRXSSPCNID-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethylidenecyclopropane,water-ZIFNDRXSSPCNID-UHFFFAOYSA-N,False,CC=C1CC1
18631-84-0,PKCSMQZDZICOIA-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopropane, methylmethylene-",water-PKCSMQZDZICOIA-UHFFFAOYSA-N,False,C=C1CC1C
18641-81-1,QHJLNXCHSKDYHR-UHFFFAOYSA-N,"[""unifac_dortmund""]",sec-butyl isopropyl ether,water-QHJLNXCHSKDYHR-UHFFFAOYSA-N,False,CCC(C)OC(C)C
18641-82-2,DMUSSSYUUUYJRM-UHFFFAOYSA-N,"[""unifac_dortmund""]",pentyl propyl ether,water-DMUSSSYUUUYJRM-UHFFFAOYSA-N,False,CCCCCOCCC
1866-31-5,KCMITHMNVLRGJU-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl cinnamate,water-KCMITHMNVLRGJU-UHFFFAOYSA-N,False,C=CCOC(=O)C=Cc1ccccc1
18675-20-2,WHJCLXRXPLJSSV-UHFFFAOYSA-N,"[""unifac_dortmund""]",18675-20-2,water-WHJCLXRXPLJSSV-UHFFFAOYSA-N,False,CCCCC(C)CC(C)(C)O
18675-24-6,JZEUFFFBEMAJHS-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-1-decanol,water-JZEUFFFBEMAJHS-UHFFFAOYSA-N,False,CCCCCCCCC(C)CO
18675-27-9,WEJSIMPWEOUMJB-UHFFFAOYSA-N,"[""unifac_dortmund""]",carvenol,water-WEJSIMPWEOUMJB-UHFFFAOYSA-N,False,CC(C)C1=CC(O)C(C)CC1
18679-18-0,QFXOXDSHNXAFEY-UHFFFAOYSA-N,"[""unifac_dortmund""]",(z)-dihydro-5-(2-octenyl)furan-2(3h)-one,water-QFXOXDSHNXAFEY-UHFFFAOYSA-N,False,CCCCCC=CCC1CCC(=O)O1
186817-74-3,DGHQMSLDUXOQEO-GDVGLLTNSA-N,"[""unifac_dortmund""]","propanoic acid, 2-hydroxy-, 1-methylpropyl ester, (2s)-",water-DGHQMSLDUXOQEO-GDVGLLTNSA-N,False,CCC(C)OC(=O)[C@H](C)O
18684-63-4,BDNQWBJLWGNPAL-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo(2.2.2)octan-2-ol,water-BDNQWBJLWGNPAL-UHFFFAOYSA-N,False,OC1CC2CCC1CC2
1871-52-9,ICPMUWPXCAVOOQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",1871-52-9,water-ICPMUWPXCAVOOQ-UHFFFAOYSA-N,False,C1=CC=CCCC=C1
18720-62-2,QGVFLDUEHSIZIG-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-3-heptanol,water-QGVFLDUEHSIZIG-UHFFFAOYSA-N,False,CCCCC(O)C(C)C
18720-65-5,SECKOSOTZOBWEI-UHFFFAOYSA-N,"[""unifac_dortmund""]",5-methyl-3-heptanol,water-SECKOSOTZOBWEI-UHFFFAOYSA-N,False,CCC(C)CC(O)CC
18720-66-6,MNBIBGDICHMQFN-UHFFFAOYSA-N,"[""unifac_dortmund""]",6-methyl-3-heptanol,water-MNBIBGDICHMQFN-UHFFFAOYSA-N,False,CCC(O)CCC(C)C
18729-48-1,VEALHWXMCIRWGC-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylcyclopentanol,water-VEALHWXMCIRWGC-UHFFFAOYSA-N,False,CC1CCC(O)C1
1874-62-0,LOSWWGJGSSQDKH-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-ethoxy-1,2-propanediol",water-LOSWWGJGSSQDKH-UHFFFAOYSA-N,False,CCOCC(O)CO
1875-89-4,KWHVBVJDKLSOTB-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylphenethyl alcohol,water-KWHVBVJDKLSOTB-UHFFFAOYSA-N,False,Cc1cccc(CCO)c1
1879-06-7,HTAYNGUDHFAFFQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(4-methylcyclohexyl)ethanone,water-HTAYNGUDHFAFFQ-UHFFFAOYSA-N,False,CC(=O)C1CCC(C)CC1
18794-84-8,JSNRRGGBADWTMC-NTCAYCPXSA-N,"[""unifac_dortmund""]",(e)-beta-farnesene,water-JSNRRGGBADWTMC-NTCAYCPXSA-N,False,C=CC(=C)CC/C=C(\C)CCC=C(C)C
18826-61-4,OWZZXUNOENOULT-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(m-tolyl)propan-2-one,water-OWZZXUNOENOULT-UHFFFAOYSA-N,False,CC(=O)Cc1cccc(C)c1
18829-55-5,NDFKTBCGKNOHPJ-AATRIKPKSA-N,"[""unifac_dortmund""]",(e)-hept-2-enal,water-NDFKTBCGKNOHPJ-AATRIKPKSA-N,False,CCCC/C=C/C=O
18829-56-6,BSAIUMLZVGUGKX-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-nonenal,water-BSAIUMLZVGUGKX-UHFFFAOYSA-N,False,CCCCCCC=CC=O
18854-31-4,MZBACIJSSOHXQA-UHFFFAOYSA-N,"[""unifac_dortmund""]","propane, 1-(2-ethoxyethoxy)-",water-MZBACIJSSOHXQA-UHFFFAOYSA-N,False,CCCOCCOCC
18854-51-8,RVZOYGPNLXRIEQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(2-(allyloxy)ethoxy)butane,water-RVZOYGPNLXRIEQ-UHFFFAOYSA-N,False,C=CCOCCOCCCC
18854-56-3,HQSLKNLISLWZQH-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2-dipropoxyethane",water-HQSLKNLISLWZQH-UHFFFAOYSA-N,False,CCCOCCOCCC
18854-58-5,ZCBZQEYJWBUONO-UHFFFAOYSA-N,"[""unifac_dortmund""]","butane, 1-(2-propoxyethoxy)-",water-ZCBZQEYJWBUONO-UHFFFAOYSA-N,False,CCCCOCCOCCC
188570-78-7,AQALQDMWXUIMHX-ARJAWSKDSA-N,"[""unifac_dortmund""]","cyclopropanecarboxylic acid, (3z)-3-hexenyl ester",water-AQALQDMWXUIMHX-ARJAWSKDSA-N,False,CC/C=C\CCOC(=O)C1CC1
1888-57-9,TUIWMHDSXJWXOH-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5-dimethyl-3-hexanone",water-TUIWMHDSXJWXOH-UHFFFAOYSA-N,False,CC(C)CC(=O)C(C)C
1888-85-3,PIUJWWBOMGMSAY-UHFFFAOYSA-N,"[""unifac_dortmund""]","butane, 2-(ethenyloxy)-",water-PIUJWWBOMGMSAY-UHFFFAOYSA-N,False,C=COC(C)CC
1888-90-0,XVKFDCVTYBMNRZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylenecyclohexene,water-XVKFDCVTYBMNRZ-UHFFFAOYSA-N,False,C=C1C=CCCC1
18899-19-9,JZPUSPPFVAJNGY-UHFFFAOYSA-N,"[""unifac_dortmund""]",(e)-hexadec-7-ene,water-JZPUSPPFVAJNGY-UHFFFAOYSA-N,False,CCCCCCC=CCCCCCCCC
18912-80-6,YJTIFIMHZHDNQZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",ektasolve dib,water-YJTIFIMHZHDNQZ-UHFFFAOYSA-N,False,CC(C)COCCOCCO
18932-14-4,IKMGZPRUMVFYBK-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,4-trimethyloctane",water-IKMGZPRUMVFYBK-UHFFFAOYSA-N,False,CCCCC(C)CC(C)(C)C
18933-92-1,BVDBXCXQMHBGQM-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-dimethylbutyl acrylate",water-BVDBXCXQMHBGQM-UHFFFAOYSA-N,False,C=CC(=O)OC(C)CC(C)C
18941-94-1,SPCOBAXZQGNBHE-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methylene-cyclopropanecarboxylic acid ethyl ester,water-SPCOBAXZQGNBHE-UHFFFAOYSA-N,False,C=C1CC1C(=O)OCC
189440-77-5,WUNJOFRDOLDAOY-AATRIKPKSA-N,"[""unifac_dortmund""]","4,7-octadienoic acid, methyl ester, (4e)-",water-WUNJOFRDOLDAOY-AATRIKPKSA-N,False,C=CC/C=C/CCC(=O)OC
18951-57-0,WSGATPNSJGOYHJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","cis-(3,3-dimethyl-1-butenyl) ethyl ether",water-WSGATPNSJGOYHJ-UHFFFAOYSA-N,False,CCOC=CC(C)(C)C
19009-56-4,LBICMZLDYMBIGA-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyldecanal,water-LBICMZLDYMBIGA-UHFFFAOYSA-N,False,CCCCCCCCC(C)C=O
19013-37-7,YIJLMTNDXYVGPQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",dimethyl 3-methylglutarate,water-YIJLMTNDXYVGPQ-UHFFFAOYSA-N,False,COC(=O)CC(C)CC(=O)OC
19024-50-1,MKVMNGIAVDCPOZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl 4-propan-2-ylbenzoate,water-MKVMNGIAVDCPOZ-UHFFFAOYSA-N,False,CCOC(=O)c1ccc(C(C)C)cc1
19037-72-0,LKXAUCPURVBMRN-UHFFFAOYSA-N,"[""unifac_dortmund""]","4,4-dimethylcyclopentene",water-LKXAUCPURVBMRN-UHFFFAOYSA-N,False,CC1(C)CC=CC1
19060-10-7,KXVQJIFNPZJOTG-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-dimethoxypropanal",water-KXVQJIFNPZJOTG-UHFFFAOYSA-N,False,COC(CC=O)OC
1907-46-6,ZNPHYMBSDNDCCM-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-ethyl-5-hexen-3-ol,water-ZNPHYMBSDNDCCM-UHFFFAOYSA-N,False,C=CCC(O)(CC)CC
19074-25-0,FYWVNXHGOQXBTP-UHFFFAOYSA-N,"[""unifac_dortmund""]",[3.2.1]propellane,water-FYWVNXHGOQXBTP-UHFFFAOYSA-N,False,C1CC23CCC2(C1)C3
19078-97-8,ZLMHETMAEHQFHK-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2-dimethyl-3-heptanone",water-ZLMHETMAEHQFHK-UHFFFAOYSA-N,False,CCCCC(=O)C(C)(C)C
19089-47-5,DEDUBNVYPMOFDR-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-propanol, 2-ethoxy-",water-DEDUBNVYPMOFDR-UHFFFAOYSA-N,False,CCOC(C)CO
19089-92-0,MZNHUHNWGVUEAT-UHFFFAOYSA-N,"[""unifac_dortmund""]",hexyl trans-2-butenoate,water-MZNHUHNWGVUEAT-UHFFFAOYSA-N,False,CC=CC(=O)OCCCCCC
19093-20-0,NBFKNCBRFJKDDR-UHFFFAOYSA-N,"[""unifac_dortmund""]","5-octen-2-one, (5e)-",water-NBFKNCBRFJKDDR-UHFFFAOYSA-N,False,CCC=CCCC(C)=O
19132-06-0,OWBTYPJTUOEWEK-IMJSIDKUSA-N,"[""unifac_dortmund""]","(2s,3s)-butane-2,3-diol",water-OWBTYPJTUOEWEK-IMJSIDKUSA-N,False,C[C@H](O)[C@H](C)O
191403-65-3,QOAAHMCFVNHTBI-YFKPBYRVSA-N,"[""unifac_dortmund""]",st50823896,water-QOAAHMCFVNHTBI-YFKPBYRVSA-N,False,CC(=O)O[C@@H]1COC(=O)C1
19141-40-3,RNDNSYIPLPAXAZ-QMMMGPOBSA-N,"[""unifac_dortmund""]",(r)-(+)-2-phenyl-1-propanol,water-RNDNSYIPLPAXAZ-QMMMGPOBSA-N,False,C[C@@H](CO)c1ccccc1
19145-91-6,OQGOSNRNRKMTEX-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,6-trimethyl-1,3-dioxane",water-OQGOSNRNRKMTEX-UHFFFAOYSA-N,False,CC1CC(C)OC(C)O1
19150-21-1,GVRWIAHBVAYKIZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-decene,water-GVRWIAHBVAYKIZ-UHFFFAOYSA-N,False,CCC=CCCCCCC
19177-04-9,HZLKLSRFTPNXMY-UHFFFAOYSA-N,"[""unifac_dortmund""]",surecn12006,water-HZLKLSRFTPNXMY-UHFFFAOYSA-N,False,Cc1cccc(OC(C)C)c1
19184-67-9,NPEAPWIQJBAJIO-UHFFFAOYSA-N,"[""unifac_dortmund""]","dimethyl 3,3-dimethylpentanedioate",water-NPEAPWIQJBAJIO-UHFFFAOYSA-N,False,COC(=O)CC(C)(C)CC(=O)OC
19192-82-6,KAYMRZOTMLPTHA-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-oxatricyclo(3.1.0.02,6)hexan-4-one",water-KAYMRZOTMLPTHA-UHFFFAOYSA-N,False,O=C1OC2C3C1C23
19219-85-3,XLXKNHSGAGUAKZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzene, (2-ethylbutyl)-",water-XLXKNHSGAGUAKZ-UHFFFAOYSA-N,False,CCC(CC)Cc1ccccc1
19234-20-9,HCDJVEYJSSTYSW-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-isopropoxyethyl acetate,water-HCDJVEYJSSTYSW-UHFFFAOYSA-N,False,CC(=O)OCCOC(C)C
19248-94-3,LYFIKZOWBKYNSE-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-buten-1-ol, 2-methyl-, acetate, (2e)-",water-LYFIKZOWBKYNSE-UHFFFAOYSA-N,False,CC=C(C)COC(C)=O
19262-20-5,UYOAOYYUSXVILM-UHFFFAOYSA-N,"[""unifac_dortmund""]","(1,2,2-trimethylpropyl)benzene",water-UYOAOYYUSXVILM-UHFFFAOYSA-N,False,CC(c1ccccc1)C(C)(C)C
19264-94-9,IFDHMBHPLKHMOY-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-dimethylpentan-1-ol",water-IFDHMBHPLKHMOY-UHFFFAOYSA-N,False,CCC(C)(C)CCO
19269-28-4,ZSJUABCTGCNBPF-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylhexanal,water-ZSJUABCTGCNBPF-UHFFFAOYSA-N,False,CCCC(C)CC=O
