available_model_count,candidate_id,cas_number,evidence_tier,experimental_winner,full_profile_evaluated,heat_coverage_min,mass_fraction,mass_ratio_vs_heos_water,model_relative_spread,name,pair_id,profile_hash,quadrature_node_count,qualification,rankable,relative_change_refined_to_exact,stage,status,successful_model_count,within_quadrature_tolerance,worst_model_mass_kg
1,fab34a43f9a2d69751025bd1,142628-55-5,single_model_exploratory,False,False,0.0,0.000166810054,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,ecad5ab4aab5c03a76a15766,142628-55-5,single_model_exploratory,False,False,0.0,0.00027825594,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,e585026c93899156f1d7e691,142628-55-5,single_model_exploratory,False,False,0.0,0.000464158883,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,955b3e16ea198fd0ba05dac5,142628-55-5,single_model_exploratory,False,False,0.0,0.000774263683,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,7c744f3914964fbb5f73159c,142628-55-5,single_model_exploratory,False,False,0.0,0.001291549665,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,a753b75bf13355fee90118a2,142628-55-5,single_model_exploratory,False,False,0.0,0.00215443469,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,025afbd06d9bc7b8d5bcafc8,142628-55-5,single_model_exploratory,False,False,0.0,0.003593813664,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,89ab4db449fcf9dde5f0306f,142628-55-5,single_model_exploratory,False,False,0.0,0.005994842503,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,cb07b3c71e09baffc36621c2,142628-55-5,single_model_exploratory,False,False,0.0,0.01,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,a44283f0ed2f405e8537ad58,142628-55-5,single_model_exploratory,False,False,0.0,0.029666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,72d88be2d65d9a8c3bade788,142628-55-5,single_model_exploratory,False,False,0.0,0.049333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,e5e2a5690a43db760ed79b05,142628-55-5,single_model_exploratory,False,False,0.0,0.069,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,c80e4243f78e689fa1f0176d,142628-55-5,single_model_exploratory,False,False,0.0,0.088666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,4a83861e02a496c138231680,142628-55-5,single_model_exploratory,False,False,0.0,0.108333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,df6a9c8900336e5a5113ff57,142628-55-5,single_model_exploratory,False,False,0.0,0.128,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,ec598ff3b2cd0cdcb5edc3ec,142628-55-5,single_model_exploratory,False,False,0.0,0.147666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,dab4037c3c3c2e5eb7d6ed5a,142628-55-5,single_model_exploratory,False,False,0.0,0.167333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,1feebd2cfbc76d3a66d40c25,142628-55-5,single_model_exploratory,False,False,0.0,0.187,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,0a9621f329559b6d6fe313db,142628-55-5,single_model_exploratory,False,False,0.0,0.206666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,8d222646ef85538bd4b7f60a,142628-55-5,single_model_exploratory,False,False,0.0,0.226333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,f667ae9dc65a0ec5b6c67c63,142628-55-5,single_model_exploratory,False,False,0.0,0.246,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,4a9153d28e9733b562e304f3,142628-55-5,single_model_exploratory,False,False,0.0,0.265666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,04f27fd6c4cc516dc1e796e9,142628-55-5,single_model_exploratory,False,False,0.0,0.285333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,757f74430be29ca49f2cb013,142628-55-5,single_model_exploratory,False,False,0.0,0.305,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,0ab329af33aa0f17541a2fab,142628-55-5,single_model_exploratory,False,False,0.0,0.324666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,019dff359ec18260682c46f7,142628-55-5,single_model_exploratory,False,False,0.0,0.344333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,2b5d9388a8bddba05b095992,142628-55-5,single_model_exploratory,False,False,0.0,0.364,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,165f7630e9b0bb8b9f534576,142628-55-5,single_model_exploratory,False,False,0.0,0.383666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,9a1f112256d3040c6f015f62,142628-55-5,single_model_exploratory,False,False,0.0,0.403333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,1715d4bfeea898ed3b76ccd0,142628-55-5,single_model_exploratory,False,False,0.0,0.423,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,afdb39c8222976800385486d,142628-55-5,single_model_exploratory,False,False,0.0,0.442666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,92542b07af33703f5e883428,142628-55-5,single_model_exploratory,False,False,0.0,0.462333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,629fd75262fbb3697d27b7a7,142628-55-5,single_model_exploratory,False,False,0.0,0.482,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,c8938cdce4e57c1068416c44,142628-55-5,single_model_exploratory,False,False,0.0,0.501666666667,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,bd1053d2d6a34dbffb47c77c,142628-55-5,single_model_exploratory,False,False,0.0,0.521333333333,,,"2-tetradecenal, (2z)-",water-WHOZNOZYMBRCBL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
