cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
62198-71-4,HGYOEMXZYDBOKQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5,5-trimethyl-4-ethylheptane",water-HGYOEMXZYDBOKQ-UHFFFAOYSA-N,False,CCC(CC(C)C)C(C)(C)CC
62198-72-5,QLOXTBGCIUOWIG-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,4-trimethyl-4-ethylheptane",water-QLOXTBGCIUOWIG-UHFFFAOYSA-N,False,CCCC(C)(CC)C(C)(C)CC
62198-73-6,CUWOOQVXUDOHOC-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,4-trimethyl-5-ethylheptane",water-CUWOOQVXUDOHOC-UHFFFAOYSA-N,False,CCC(CC)C(C)C(C)(C)CC
62198-74-7,QXCHZKHHIUTBOU-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,5-trimethyl-4-ethylheptane",water-QXCHZKHHIUTBOU-UHFFFAOYSA-N,False,CCC(C)C(CC)C(C)(C)CC
62198-75-8,GCWLDOMARVHVOZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,5-trimethyl-5-ethylheptane",water-GCWLDOMARVHVOZ-UHFFFAOYSA-N,False,CCC(C)(C)CC(C)(CC)CC
62198-76-9,SIIFYRMARKBLER-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4,4-trimethyl-3-ethylheptane",water-SIIFYRMARKBLER-UHFFFAOYSA-N,False,CCCC(C)(C)C(C)(CC)CC
62198-77-0,XSLWCLUAFIVTLD-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4,4-trimethyl-5-ethylheptane",water-XSLWCLUAFIVTLD-UHFFFAOYSA-N,False,CCC(C)C(C)(C)C(CC)CC
62198-78-1,ZHILUIHUWKDTTM-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4,5-trimethyl- 5-ethyl-heptane, b",water-ZHILUIHUWKDTTM-UHFFFAOYSA-N,False,CCC(C)C(C)C(C)(CC)CC
62198-79-2,SZOKDASFURUJDF-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4,5-trimethyl-4-ethylheptane",water-SZOKDASFURUJDF-UHFFFAOYSA-N,False,CCC(C)C(C)(CC)C(C)CC
62198-80-5,NTDYBHYVUCYILC-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,3,4-pentamethylheptane",water-NTDYBHYVUCYILC-UHFFFAOYSA-N,False,CCCC(C)C(C)(C)C(C)(C)C
62198-81-6,ZLCPPJIFAFIYPV-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,3,5-pentamethylheptane",water-ZLCPPJIFAFIYPV-UHFFFAOYSA-N,False,CCC(C)CC(C)(C)C(C)(C)C
62198-82-7,LYTFNNQFUUFUDH-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,3,6-pentamethylheptane",water-LYTFNNQFUUFUDH-UHFFFAOYSA-N,False,CC(C)CCC(C)(C)C(C)(C)C
62198-83-8,SUFPUVGFEWPIFA-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,4,4-pentamethylheptane",water-SUFPUVGFEWPIFA-UHFFFAOYSA-N,False,CCCC(C)(C)C(C)C(C)(C)C
62198-84-9,XYDYIKVIGCXDLV-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,4,5-pentamethylheptane",water-XYDYIKVIGCXDLV-UHFFFAOYSA-N,False,CCC(C)C(C)C(C)C(C)(C)C
62198-85-0,XRJGBYMRUIWAJP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,4,6-pentamethylheptane",water-XRJGBYMRUIWAJP-UHFFFAOYSA-N,False,CC(C)CC(C)C(C)C(C)(C)C
62198-86-1,OSZLORKBJVWZNT-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,5,5-pentamethylheptane",water-OSZLORKBJVWZNT-UHFFFAOYSA-N,False,CCC(C)(C)CC(C)C(C)(C)C
62198-87-2,MHJUEZDXDYXCPA-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,5,6-pentamethylheptane",water-MHJUEZDXDYXCPA-UHFFFAOYSA-N,False,CC(C)C(C)CC(C)C(C)(C)C
62198-88-3,SLGYOGBODYIQGW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3,6,6-pentamethylheptane",water-SLGYOGBODYIQGW-UHFFFAOYSA-N,False,CC(CCC(C)(C)C)C(C)(C)C
62198-89-4,XJRRTENBDSNHQB-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,5-dimethyl-4-isopropylheptane",water-XJRRTENBDSNHQB-UHFFFAOYSA-N,False,CCC(C)C(C(C)C)C(C)CC
62198-90-7,VBKOVPDJLQIMSZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-3,3-diethylheptane",water-VBKOVPDJLQIMSZ-UHFFFAOYSA-N,False,CCCCC(CC)(CC)C(C)C
62198-91-8,PRSHREOBBOOUSO-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-3,4-diethylheptane",water-PRSHREOBBOOUSO-UHFFFAOYSA-N,False,CCCC(CC)C(CC)C(C)C
62198-92-9,KZTGLPPJUZINLQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-3,5-diethylheptane",water-KZTGLPPJUZINLQ-UHFFFAOYSA-N,False,CCC(CC)CC(CC)C(C)C
62198-93-0,VJTVFYMTOXDIID-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-4,4-diethylheptane",water-VJTVFYMTOXDIID-UHFFFAOYSA-N,False,CCCC(CC)(CC)CC(C)C
62198-94-1,SRLQJPCYGKMUSM-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-4,5-diethylheptane",water-SRLQJPCYGKMUSM-UHFFFAOYSA-N,False,CCC(CC)C(CC)CC(C)C
62198-95-2,XPAWKGLXSPHNAN-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-5,5-diethylheptane",water-XPAWKGLXSPHNAN-UHFFFAOYSA-N,False,CCC(CC)(CC)CCC(C)C
62198-96-3,VRVVWJIPKQWWJB-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-methyl-3,4-diethylheptane",water-VRVVWJIPKQWWJB-UHFFFAOYSA-N,False,CCCC(CC)C(C)(CC)CC
62198-97-4,RGRSPNWZJFXFAN-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-methyl, 3,5-diethyl, heptane",water-RGRSPNWZJFXFAN-UHFFFAOYSA-N,False,CCC(CC)CC(C)(CC)CC
62198-98-5,WSBKWCXGZHVUHW-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-methyl-4,4-diethylheptane",water-WSBKWCXGZHVUHW-UHFFFAOYSA-N,False,CCCC(CC)(CC)C(C)CC
62198-99-6,NVBVLQDXCRDBBU-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-methyl-4,5-diethylheptane",water-NVBVLQDXCRDBBU-UHFFFAOYSA-N,False,CCC(C)C(CC)C(CC)CC
62199-00-2,JOJSCBROPYJHJX-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-methyl-5,5-diethylheptane",water-JOJSCBROPYJHJX-UHFFFAOYSA-N,False,CCC(C)CC(CC)(CC)CC
62199-01-3,KGSWPEXUAXYDMO-UHFFFAOYSA-N,"[""unifac_dortmund""]","4-methyl-3,3-diethylheptane",water-KGSWPEXUAXYDMO-UHFFFAOYSA-N,False,CCCC(C)C(CC)(CC)CC
62199-02-4,RAFABRWSQNCWEY-UHFFFAOYSA-N,"[""unifac_dortmund""]","4-methyl-3,4-diethylheptane",water-RAFABRWSQNCWEY-UHFFFAOYSA-N,False,CCCC(C)(CC)C(CC)CC
62199-03-5,XUVBJZPYCGZQDK-UHFFFAOYSA-N,"[""unifac_dortmund""]","4-methyl-3,5-diethylheptane",water-XUVBJZPYCGZQDK-UHFFFAOYSA-N,False,CCC(CC)C(C)C(CC)CC
62199-04-6,CVXGCQXACVZXQR-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3-trimethyl-3-ethylheptane",water-CVXGCQXACVZXQR-UHFFFAOYSA-N,False,CCCCC(C)(CC)C(C)(C)C
62199-05-7,COHRBFNOOUABCT-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,3-trimethyl-4-ethylheptane",water-COHRBFNOOUABCT-UHFFFAOYSA-N,False,CCCC(CC)C(C)C(C)(C)C
62199-06-8,OOIGDPTZPWRGHN-UHFFFAOYSA-N,"[""unifac_dortmund""]","5-ethyl-2,2,3-trimethylheptane",water-OOIGDPTZPWRGHN-UHFFFAOYSA-N,False,CCC(CC)CC(C)C(C)(C)C
62199-07-9,TYGUUZVWCBYDKW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,4-trimethyl-3-ethylheptane",water-TYGUUZVWCBYDKW-UHFFFAOYSA-N,False,CCCC(C)C(CC)C(C)(C)C
62199-08-0,XMUXASPVOBQLPC-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,4-trimethyl-4-ethylheptane",water-XMUXASPVOBQLPC-UHFFFAOYSA-N,False,CCCC(C)(CC)CC(C)(C)C
62199-09-1,QADOHJKDWMLCQT-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,4-trimethyl-5-ethylheptane",water-QADOHJKDWMLCQT-UHFFFAOYSA-N,False,CCC(CC)C(C)CC(C)(C)C
62199-10-4,SUDWTPMZYLBGKW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,5-trimethyl-3-ethylheptane",water-SUDWTPMZYLBGKW-UHFFFAOYSA-N,False,CCC(C)CC(CC)C(C)(C)C
62199-11-5,GDPLKYYKURLRKJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,5-trimethyl-4-ethylheptane",water-GDPLKYYKURLRKJ-UHFFFAOYSA-N,False,CCC(C)C(CC)CC(C)(C)C
62199-12-6,KJWMMFYTYSUWMH-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,5-trimethyl-5-ethylheptane",water-KJWMMFYTYSUWMH-UHFFFAOYSA-N,False,CCC(C)(CC)CCC(C)(C)C
62199-13-7,RIIDJOQRWGTQEN-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,6-trimethyl-3-ethylheptane",water-RIIDJOQRWGTQEN-UHFFFAOYSA-N,False,CCC(CCC(C)C)C(C)(C)C
62199-14-8,QGYSVVWKEDKPTP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,6-trimethyl-4-ethylheptane",water-QGYSVVWKEDKPTP-UHFFFAOYSA-N,False,CCC(CC(C)C)CC(C)(C)C
62199-15-9,LYZRWXZZVRWJHX-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,6-trimethyl-5-ethylheptane",water-LYZRWXZZVRWJHX-UHFFFAOYSA-N,False,CCC(CCC(C)(C)C)C(C)C
62199-16-0,VIIXOXRHJWHIBP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3-trimethyl-4-ethylheptane",water-VIIXOXRHJWHIBP-UHFFFAOYSA-N,False,CCCC(CC)C(C)(C)C(C)C
62199-17-1,JHGOLBUJAIJLCX-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3-trimethyl-5-ethylheptane",water-JHGOLBUJAIJLCX-UHFFFAOYSA-N,False,CCC(CC)CC(C)(C)C(C)C
62199-18-2,YZXMDESZKHUODO-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,4-trimethyl-3-ethylheptane",water-YZXMDESZKHUODO-UHFFFAOYSA-N,False,CCCC(C)C(C)(CC)C(C)C
62199-19-3,ISTINYWNHRBEDQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,5,7-tetramethyloctane",water-ISTINYWNHRBEDQ-UHFFFAOYSA-N,False,CC(C)CC(C)CCC(C)(C)C
62199-20-6,BANZIZHQGFRTMI-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,6,6-tetramethyloctane",water-BANZIZHQGFRTMI-UHFFFAOYSA-N,False,CCC(C)(C)CCCC(C)(C)C
62199-21-7,ZSXJNQURTCJFGP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,6,7-tetramethyloctane",water-ZSXJNQURTCJFGP-UHFFFAOYSA-N,False,CC(C)C(C)CCCC(C)(C)C
62199-22-8,ITTRGXLKGDMYDX-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3,4-tetramethyloctane",water-ITTRGXLKGDMYDX-UHFFFAOYSA-N,False,CCCCC(C)C(C)(C)C(C)C
62199-23-9,RVOIBAZQSHFKMM-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3,5-tetramethyloctane",water-RVOIBAZQSHFKMM-UHFFFAOYSA-N,False,CCCC(C)CC(C)(C)C(C)C
62199-24-0,MBJHOSHYIFXEPL-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3,6-tetramethyloctane",water-MBJHOSHYIFXEPL-UHFFFAOYSA-N,False,CCC(C)CCC(C)(C)C(C)C
62199-25-1,WWQBXZREQWIXFF-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3,7-tetramethyloctane",water-WWQBXZREQWIXFF-UHFFFAOYSA-N,False,CC(C)CCCC(C)(C)C(C)C
62199-26-2,MELCVUZPHQRNTK-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,4,4-tetramethyloctane",water-MELCVUZPHQRNTK-UHFFFAOYSA-N,False,CCCCC(C)(C)C(C)C(C)C
62199-27-3,AMIZVDCCXDQOHL-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,4,5-tetramethyloctane",water-AMIZVDCCXDQOHL-UHFFFAOYSA-N,False,CCCC(C)C(C)C(C)C(C)C
62199-28-4,OYZWSGWTBSWCLN-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,4,6-tetramethyloctane",water-OYZWSGWTBSWCLN-UHFFFAOYSA-N,False,CCC(C)CC(C)C(C)C(C)C
62199-29-5,YUCNZDFGMLKYFT-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,4,7-tetramethyloctane",water-YUCNZDFGMLKYFT-UHFFFAOYSA-N,False,CC(C)CCC(C)C(C)C(C)C
62199-30-8,RQOLUXQWYAKKTG-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,5,5-tetramethyloctane",water-RQOLUXQWYAKKTG-UHFFFAOYSA-N,False,CCCC(C)(C)CC(C)C(C)C
62199-31-9,IPYLOMHOPWIUFA-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,5,6-tetramethyloctane",water-IPYLOMHOPWIUFA-UHFFFAOYSA-N,False,CCC(C)C(C)CC(C)C(C)C
62199-32-0,AIUMUUQTYGQPMV-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,5,7-tetramethyloctane",water-AIUMUUQTYGQPMV-UHFFFAOYSA-N,False,CC(C)CC(C)CC(C)C(C)C
62199-33-1,CVRMZIOMFWYAPV-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,6,6-tetramethyloctane",water-CVRMZIOMFWYAPV-UHFFFAOYSA-N,False,CCC(C)(C)CCC(C)C(C)C
62199-34-2,OBWRJGVWBWXXAO-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,4,5-tetramethyloctane",water-OBWRJGVWBWXXAO-UHFFFAOYSA-N,False,CCCC(C)C(C)(C)CC(C)C
62199-35-3,UQCGTRPILZWACX-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,4,6-tetramethyloctane",water-UQCGTRPILZWACX-UHFFFAOYSA-N,False,CCC(C)CC(C)(C)CC(C)C
62199-36-4,OMFWIGPPTXTQHH-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,5,5-tetramethyloctane",water-OMFWIGPPTXTQHH-UHFFFAOYSA-N,False,CCCC(C)(C)C(C)CC(C)C
62199-37-5,YJMGKHXCSVEVKG-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,5,6-tetramethyloctane",water-YJMGKHXCSVEVKG-UHFFFAOYSA-N,False,CCC(C)C(C)C(C)CC(C)C
62199-38-6,VVEPRQWGSASPPP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,6,6-tetramethyloctane",water-VVEPRQWGSASPPP-UHFFFAOYSA-N,False,CCC(C)(C)CC(C)CC(C)C
62199-39-7,DLCPMTDXNVOOLU-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5,5,6-tetramethyloctane",water-DLCPMTDXNVOOLU-UHFFFAOYSA-N,False,CCC(C)C(C)(C)CCC(C)C
62199-40-0,SQOVOQLOSFZJGI-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5,6,6-tetramethyloctane",water-SQOVOQLOSFZJGI-UHFFFAOYSA-N,False,CCC(C)(C)C(C)CCC(C)C
62199-41-1,VXEUNQVVVNDDTL-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,4,4-tetramethyloctane",water-VXEUNQVVVNDDTL-UHFFFAOYSA-N,False,CCCCC(C)(C)C(C)(C)CC
62199-42-2,FATMBSLXTUXZBP-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,4,5-tetramethyloctane",water-FATMBSLXTUXZBP-UHFFFAOYSA-N,False,CCCC(C)C(C)C(C)(C)CC
62199-43-3,VCXMKRQQDPQALS-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,4,6-tetramethyloctane",water-VCXMKRQQDPQALS-UHFFFAOYSA-N,False,CCC(C)CC(C)C(C)(C)CC
62199-44-4,UJLDJWNVZROTLS-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,5,5-tetramethyloctane",water-UJLDJWNVZROTLS-UHFFFAOYSA-N,False,CCCC(C)(C)CC(C)(C)CC
62199-45-5,AQPSWWWUVHSZJK-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,5,6-tetramethyloctane",water-AQPSWWWUVHSZJK-UHFFFAOYSA-N,False,CCC(C)C(C)CC(C)(C)CC
62199-46-6,PAEUGKMMSQUAGH-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3,6,6-tetramethyloctane",water-PAEUGKMMSQUAGH-UHFFFAOYSA-N,False,CCC(C)(C)CCC(C)(C)CC
62199-47-7,HWNTXBYEGXKWKG-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4,4,5-tetramethyloctane",water-HWNTXBYEGXKWKG-UHFFFAOYSA-N,False,CCCC(C)C(C)(C)C(C)CC
62199-52-4,XQUKCZAAJLJJPJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2-dibutylcyclopentane",water-XQUKCZAAJLJJPJ-UHFFFAOYSA-N,False,CCCCC1CCCC1CCCC
62199-61-5,XRGPEBQZXVFCRE-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2,4,4,5-pentamethylheptane",water-XRGPEBQZXVFCRE-UHFFFAOYSA-N,False,CCC(C)C(C)(C)CC(C)(C)C
