cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
28122-24-9,DITPGLQNHCMPAK-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-benzyl-3-ethylbenzene,water-DITPGLQNHCMPAK-UHFFFAOYSA-N,False,CCc1cccc(Cc2ccccc2)c1
28122-25-0,SADTWSHFQKKIAT-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-ethyldiphenylmethane,water-SADTWSHFQKKIAT-UHFFFAOYSA-N,False,CCc1ccccc1Cc1ccccc1
28127-58-4,UKJTZSWULQNVJI-UHFFFAOYSA-N,"[""unifac_dortmund""]",butan-2-yl 2-methylbut-2-enoate,water-UKJTZSWULQNVJI-UHFFFAOYSA-N,False,CC=C(C)C(=O)OC(C)CC
2815-57-8,VCWNHOPGKQCXIQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentane, 1,2,3-trimethyl-",water-VCWNHOPGKQCXIQ-UHFFFAOYSA-N,False,CC1CCC(C)C1C
2819-48-9,DYEQHQNRKZJUCT-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2-dimethylenecyclohexane",water-DYEQHQNRKZJUCT-UHFFFAOYSA-N,False,C=C1CCCCC1=C
28221-20-7,VYQSSWZYPCCBRN-HZSPNIEDSA-N,"[""unifac_dortmund""]",valofin,water-VYQSSWZYPCCBRN-HZSPNIEDSA-N,False,CC(C)CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C
2826-19-9,WHNYVDJJCTVMGO-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[5.2.1.02,6]dec-8-ene",water-WHNYVDJJCTVMGO-UHFFFAOYSA-N,False,C1=CC2CC1C1CCCC21
28267-32-5,DVFZGWDMFKTMFQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl nonylate,water-DVFZGWDMFKTMFQ-UHFFFAOYSA-N,False,CCCCCCCCC(=O)OC(C)C
283-19-2,GNTFBMAGLFYMMZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[3.2.2]nonane,water-GNTFBMAGLFYMMZ-UHFFFAOYSA-N,False,C1CC2CCC(C1)CC2
283-27-2,SVSOGVQZYJCDKO-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-oxabicyclo[3,2,2]nonane",water-SVSOGVQZYJCDKO-UHFFFAOYSA-N,False,C1CC2CCC1COC2
283-49-8,MYXBSOPWTXQRFN-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[3.3.2.02,8]decane",water-MYXBSOPWTXQRFN-UHFFFAOYSA-N,False,C1CC2C3CCC1CCC23
283-50-1,WMRPOCDOMSNXCQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[3.3.2]decane,water-WMRPOCDOMSNXCQ-UHFFFAOYSA-N,False,C1CC2CCCC(C1)CC2
2835-39-4,HOMAGVUCNZNWBC-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl isovalerate,water-HOMAGVUCNZNWBC-UHFFFAOYSA-N,False,C=CCOC(=O)CC(C)C
28387-44-2,XMRKUJJDDKYUHV-UHFFFAOYSA-N,"[""unifac_dortmund""]","(1z,5z,8s)-1,5-dimethyl-8-prop-1-en-2-yl-cyclodeca-1,5-diene",water-XMRKUJJDDKYUHV-UHFFFAOYSA-N,False,C=C(C)C1CC=C(C)CCC=C(C)CC1
284-20-8,DPFJLEKBHZQEAH-UHFFFAOYSA-N,"[""unifac_dortmund""]",9-oxabicyclo[4.2.1]nonane,water-DPFJLEKBHZQEAH-UHFFFAOYSA-N,False,C1CCC2CCC(C1)O2
28419-86-5,JBGRAQBQMATPJJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-pentenal, 2-ethyl-4-methyl-",water-JBGRAQBQMATPJJ-UHFFFAOYSA-N,False,CCC(C=O)=CC(C)C
28467-92-7,BOCRJYUZWIOMOJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-benzylidenebutanal,water-BOCRJYUZWIOMOJ-UHFFFAOYSA-N,False,CCC(C=O)=Cc1ccccc1
2847-72-5,DVWZNKLWPILULD-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-methyldecane,water-DVWZNKLWPILULD-UHFFFAOYSA-N,False,CCCCCCC(C)CCC
2849-98-1,GYDSPAVLTMAXHT-UHFFFAOYSA-N,"[""unifac_dortmund""]",pentyl methacrylate,water-GYDSPAVLTMAXHT-UHFFFAOYSA-N,False,C=C(C)C(=O)OCCCCC
28495-27-4,CUQXWNYLALDUGJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-isopropoxy-1,4-cyclohexadiene",water-CUQXWNYLALDUGJ-UHFFFAOYSA-N,False,CC(C)OC1=CCC=CC1
285-50-7,YZFVTGCKLQCIFB-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[5.1.0.03,5]octane",water-YZFVTGCKLQCIFB-UHFFFAOYSA-N,False,C1C2CC3CC3CC12
285-58-5,JAPMJSVZDUYFKL-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[3.1.0]hexane,water-JAPMJSVZDUYFKL-UHFFFAOYSA-N,False,C1CC2CC2C1
285-86-9,JSMRMEYFZHIPJV-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[2.1.1]hexane,water-JSMRMEYFZHIPJV-UHFFFAOYSA-N,False,C1CC2CC1C2
2855-27-8,KTRQRAQRHBLCSQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2,4-trivinylcyclohexane",water-KTRQRAQRHBLCSQ-UHFFFAOYSA-N,False,C=CC1CCC(C=C)C(C=C)C1
286-08-8,WPHGSKGZRAQSGP-UHFFFAOYSA-N,"[""unifac_dortmund""]",norcarane,water-WPHGSKGZRAQSGP-UHFFFAOYSA-N,False,C1CCC2CC2C1
286-43-1,AKHMHYGTZRJYBS-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[5.1.0]octane,water-AKHMHYGTZRJYBS-UHFFFAOYSA-N,False,C1CCC2CC2CC1
286-60-2,FYECUAIUGWFPJF-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[6.1.0]nonane,water-FYECUAIUGWFPJF-UHFFFAOYSA-N,False,C1CCCC2CC2CC1
286-73-7,QFNRBEUEKKYIGV-UHFFFAOYSA-N,"[""unifac_dortmund""]",286-73-7,water-QFNRBEUEKKYIGV-UHFFFAOYSA-N,False,C1CC2CC2CCC2CC12
28638-29-1,MXUVULIBGSLKGS-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,4-trimethyl-5-hexen-3-ol",water-MXUVULIBGSLKGS-UHFFFAOYSA-N,False,C=CC(C)C(C)(O)C(C)C
2867-05-2,KQAZVFVOEIRWHN-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-thujene,water-KQAZVFVOEIRWHN-UHFFFAOYSA-N,False,CC1=CCC2(C(C)C)CC12
28675-80-1,NQSLZEHVGKWKAY-UHFFFAOYSA-N,"[""unifac_dortmund""]",isooctyl methacrylate,water-NQSLZEHVGKWKAY-UHFFFAOYSA-N,False,C=C(C)C(=O)OCCCCCC(C)C
2868-37-3,PKAHQJNJPDVTDP-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl cyclopropanecarboxylate,water-PKAHQJNJPDVTDP-UHFFFAOYSA-N,False,COC(=O)C1CC1
287-12-7,AIGOAHIDIXDVAT-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[3.1.0.02,6]hexane",water-AIGOAHIDIXDVAT-UHFFFAOYSA-N,False,C1CC2C3C1C23
287-13-8,HTEFASNITGSEJD-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[4.1.0.0(2,7)]heptane",water-HTEFASNITGSEJD-UHFFFAOYSA-N,False,C1CC2C3C(C1)C23
287-92-3,RGSFGYAAUTVSQA-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclopentane,water-RGSFGYAAUTVSQA-UHFFFAOYSA-N,False,C1CCCC1
2870-04-4,CHIKRULMSSADAF-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzene, 2-ethyl-1,3-dimethyl-",water-CHIKRULMSSADAF-UHFFFAOYSA-N,False,CCc1c(C)cccc1C
2876-35-9,MCEORGGPAKTORV-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-tert-butylnaphthalene,water-MCEORGGPAKTORV-UHFFFAOYSA-N,False,CC(C)(C)c1ccc2ccccc2c1
2876-46-2,ZGHJVWFEQWVPTB-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-hexylnaphthalene,water-ZGHJVWFEQWVPTB-UHFFFAOYSA-N,False,CCCCCCc1ccc2ccccc2c1
2876-53-1,XRJWGFXUIIXRNM-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-hexylnaphthalene,water-XRJWGFXUIIXRNM-UHFFFAOYSA-N,False,CCCCCCc1cccc2ccccc12
28785-06-0,MAUCRURSQMOFGV-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-propylbenzaldehyde,water-MAUCRURSQMOFGV-UHFFFAOYSA-N,False,CCCc1ccc(C=O)cc1
28805-86-9,GJYCVCVHRSWLNY-UHFFFAOYSA-N,"[""unifac_dortmund""]","phenol, 2-butyl-",water-GJYCVCVHRSWLNY-UHFFFAOYSA-N,False,CCCCc1ccccc1O
2882-96-4,FWXKCXJPHSAYMK-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylpentadecane,water-FWXKCXJPHSAYMK-UHFFFAOYSA-N,False,CCCCCCCCCCCCC(C)CC
2882-98-6,GDCYEUOAZVKNHT-UHFFFAOYSA-N,"[""unifac_dortmund""]",nonylcyclopentane,water-GDCYEUOAZVKNHT-UHFFFAOYSA-N,False,CCCCCCCCCC1CCCC1
28823-41-8,PRTJSZPCEHPORP-UHFFFAOYSA-N,"[""unifac_dortmund""]",28823-41-8,water-PRTJSZPCEHPORP-UHFFFAOYSA-N,False,CC=CC=C(C)C
28823-42-9,KOXWOWPVSGRFCZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-methyl-2,4-hexadiene",water-KOXWOWPVSGRFCZ-UHFFFAOYSA-N,False,CC=CC(C)=CC
2883-02-5,CLMFECCMAVQYQA-UHFFFAOYSA-N,"[""unifac_dortmund""]",nonylcyclohexane,water-CLMFECCMAVQYQA-UHFFFAOYSA-N,False,CCCCCCCCCC1CCCCC1
2883-07-0,CPBZARXQRZTYGI-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-cyclohexyl-3-cyclopentylpropane,water-CPBZARXQRZTYGI-UHFFFAOYSA-N,False,C1CCC(CCCC2CCCC2)CC1
2883-08-1,MUNDOJMYSNYILP-UHFFFAOYSA-N,"[""unifac_dortmund""]","propane, 1,3-dicyclohexyl-2-methyl-",water-MUNDOJMYSNYILP-UHFFFAOYSA-N,False,CC(CC1CCCCC1)CC1CCCCC1
2883-12-7,MCPXEMMILAGOIZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",(3-cyclopentylpropyl)benzene,water-MCPXEMMILAGOIZ-UHFFFAOYSA-N,False,c1ccc(CCCC2CCCC2)cc1
2883-45-6,UTGFOWQYZKTZTN-UHFFFAOYSA-N,"[""unifac_dortmund""]","hepta-1,6-dien-4-ol",water-UTGFOWQYZKTZTN-UHFFFAOYSA-N,False,C=CCC(O)CC=C
2884-06-2,IGJRNTLDWLTHCQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3-dimethylnonane",water-IGJRNTLDWLTHCQ-UHFFFAOYSA-N,False,CCCCCCC(C)C(C)C
2886-59-1,RGXIXVNKYUAKHS-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-methoxycyclohexa-1,4-diene",water-RGXIXVNKYUAKHS-UHFFFAOYSA-N,False,COC1=CCC=CC1
2887-61-8,GUDQIKIAWOAOFP-UHFFFAOYSA-N,"[""unifac_dortmund""]",2'-hydroxybutyrophenone,water-GUDQIKIAWOAOFP-UHFFFAOYSA-N,False,CCCC(=O)c1ccccc1O
2890-62-2,UBMBCDFRVPGSSQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(1-methyl-cyclohexyl)-ethanone,water-UBMBCDFRVPGSSQ-UHFFFAOYSA-N,False,CC(=O)C1(C)CCCCC1
28923-90-2,KJNUCVIKPVSPHV-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-hexene, 2,2,5,5-tetramethyl-3,4-bis(1,1-dimethylethyl)-",water-KJNUCVIKPVSPHV-UHFFFAOYSA-N,False,CC(C)(C)C=C(C(C)(C)C)C(C)(C)C
28925-00-0,FTPUBZGARRXJIM-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-cyclododecylethanone,water-FTPUBZGARRXJIM-UHFFFAOYSA-N,False,CC(=O)C1CCCCCCCCCCC1
29006-01-7,VHDGWXQBVWAMJA-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 4-methoxybutanoate,water-VHDGWXQBVWAMJA-UHFFFAOYSA-N,False,COCCCC(=O)OC
29044-06-2,KZWQVDXGMOSSNY-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5-hexanediol, 2-methyl-",water-KZWQVDXGMOSSNY-UHFFFAOYSA-N,False,CC(O)CCC(C)(C)O
29050-33-7,LGNSZMLHOYDATP-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-carene,water-LGNSZMLHOYDATP-UHFFFAOYSA-N,False,CC1C=CC2C(C1)C2(C)C
29072-93-3,FITVQUMLGWRKKG-UHFFFAOYSA-N,"[""unifac_dortmund""]","propane, 2-methyl-2-propoxy-",water-FITVQUMLGWRKKG-UHFFFAOYSA-N,False,CCCOC(C)(C)C
291-64-5,DMEGYFMYUHOHGS-UHFFFAOYSA-N,"[""unifac_dortmund""]",cycloheptane,water-DMEGYFMYUHOHGS-UHFFFAOYSA-N,False,C1CCCCCC1
29107-36-6,JGHLITBBZZVLBT-UHFFFAOYSA-N,"[""unifac_dortmund""]",29107-36-6,water-JGHLITBBZZVLBT-UHFFFAOYSA-N,False,COC(=O)C(Cc1ccccc1)C(C)C
2916-31-6,SIJBDWPVNAYVGY-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,2-dimethyl-1,3-dioxolane",water-SIJBDWPVNAYVGY-UHFFFAOYSA-N,False,CC1(C)OCCO1
2918-13-0,OYLCUJRJCUXQBQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-hepten-3-one,water-OYLCUJRJCUXQBQ-UHFFFAOYSA-N,False,C=CC(=O)CCCC
292-64-8,WJTCGQSWYFHTAC-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclooctane,water-WJTCGQSWYFHTAC-UHFFFAOYSA-N,False,C1CCCCCCC1
29240-30-0,IELVQABKIBOBRG-UHFFFAOYSA-N,"[""unifac_dortmund""]","p-toluic acid, isobutyl ester",water-IELVQABKIBOBRG-UHFFFAOYSA-N,False,Cc1ccc(C(=O)OCC(C)C)cc1
29279-66-1,CQFQAARMEJVWAL-UHFFFAOYSA-N,"[""unifac_dortmund""]",(2-methylenecyclopropyl)methanol,water-CQFQAARMEJVWAL-UHFFFAOYSA-N,False,C=C1CC1CO
293-55-0,GPTJTTCOVDDHER-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclononane,water-GPTJTTCOVDDHER-UHFFFAOYSA-N,False,C1CCCCCCCC1
293-96-9,LMGZGXSXHCMSAA-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclodecane,water-LMGZGXSXHCMSAA-UHFFFAOYSA-N,False,C1CCCCCCCCC1
29304-70-9,MMVWZLGNNGNFGT-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-dimethyl-6-methylidene-1,4-cyclohexadiene",water-MMVWZLGNNGNFGT-UHFFFAOYSA-N,False,C=C1C=CC(C)(C)C=C1
29343-52-0,JVJFIQYAHPMBBX-UHFFFAOYSA-N,"[""unifac_dortmund""]",chebi:32585,water-JVJFIQYAHPMBBX-UHFFFAOYSA-N,False,CCCCCC(O)C=CC=O
2935-07-1,QGUYWRASKKWRQG-UHFFFAOYSA-N,"[""unifac_dortmund""]",perhydrophenalene,water-QGUYWRASKKWRQG-UHFFFAOYSA-N,False,C1CC2CCCC3CCCC(C1)C23
29365-79-5,NZTVVUIIJPWANB-UHFFFAOYSA-N,"[""unifac_dortmund""]",cis-bicyclo[3.3.0]-octan-2-one,water-NZTVVUIIJPWANB-UHFFFAOYSA-N,False,O=C1CCC2CCCC12
29379-41-7,KPFDWNLAMXJSNJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","ether, octyl propyl",water-KPFDWNLAMXJSNJ-UHFFFAOYSA-N,False,CCCCCCCCOCCC
2938-98-9,MWCBGWLCXSUTHK-UHFFFAOYSA-N,"[""unifac_dortmund""]",amylene glycol,water-MWCBGWLCXSUTHK-UHFFFAOYSA-N,False,CC(CO)CCO
294-41-7,KYTNZWVKKKJXFS-UHFFFAOYSA-N,"[""unifac_dortmund""]",cycloundecane,water-KYTNZWVKKKJXFS-UHFFFAOYSA-N,False,C1CCCCCCCCCC1
294-59-7,QCADYFDKCVNNSX-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3,6,9-tetraoxacycloundecane",water-QCADYFDKCVNNSX-UHFFFAOYSA-N,False,C1COCCOCOCCO1
294-93-9,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"[""unifac_dortmund""]",12-crown-4,water-XQQZRZQVBFHBHL-UHFFFAOYSA-N,False,C1COCCOCCOCCO1
29415-95-0,NAVGAEZCCRCJQT-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[3.3.3]undecane,water-NAVGAEZCCRCJQT-UHFFFAOYSA-N,False,C1CC2CCCC(C1)CCC2
29456-04-0,NARVIWMVBMUEOG-UHFFFAOYSA-N,"[""unifac_dortmund""]",propen-2-ol,water-NARVIWMVBMUEOG-UHFFFAOYSA-N,False,C=C(C)O
29493-00-3,DZGHBGLILAEHOR-UHFFFAOYSA-N,"[""unifac_dortmund""]",cis-6-dodecene,water-DZGHBGLILAEHOR-UHFFFAOYSA-N,False,CCCCCC=CCCCCC
295-97-6,SUAZRRTWDATHDK-UHFFFAOYSA-N,"[""unifac_dortmund""]",cycloheptadecane,water-SUAZRRTWDATHDK-UHFFFAOYSA-N,False,C1CCCCCCCCCCCCCCCC1
29518-02-3,XSFJMMWTLXMXTK-UHFFFAOYSA-N,"[""unifac_dortmund""]",cycloundecanemethanol,water-XSFJMMWTLXMXTK-UHFFFAOYSA-N,False,OCC1CCCCCCCCCC1
29548-13-8,SDDQNZKSVASSFO-UHFFFAOYSA-N,"[""unifac_dortmund""]","p-mentha-1(7),8(10)-dien-9-ol",water-SDDQNZKSVASSFO-UHFFFAOYSA-N,False,C=C1CCC(C(=C)CO)CC1
29548-14-9,UMEJBWOWZDRULR-UHFFFAOYSA-N,"[""unifac_dortmund""]",".alpha.,4-dimethyl-3-cyclohexene-1-acetaldehyde",water-UMEJBWOWZDRULR-UHFFFAOYSA-N,False,CC1=CCC(C(C)C=O)CC1
2957-06-4,DACOGBAZMZEGQL-UHFFFAOYSA-N,"[""unifac_dortmund""]","hexa-3,5-dien-2-one",water-DACOGBAZMZEGQL-UHFFFAOYSA-N,False,C=CC=CC(C)=O
2958-75-0,NHCREQREVZBOCH-UHFFFAOYSA-N,"[""unifac_dortmund""]",decahydro-1-methylnaphthalene,water-NHCREQREVZBOCH-UHFFFAOYSA-N,False,CC1CCCC2CCCCC12
29590-42-9,DXPPIEDUBFUSEZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",isooctyl acrylate,water-DXPPIEDUBFUSEZ-UHFFFAOYSA-N,False,C=CC(=O)OCCCCCC(C)C
29606-79-9,RMIANEGNSBUGDJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopulegone,water-RMIANEGNSBUGDJ-UHFFFAOYSA-N,False,C=C(C)C1CCC(C)CC1=O
29619-64-5,ZWSMRUGTQTWTII-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 2-methyldecanoate,water-ZWSMRUGTQTWTII-UHFFFAOYSA-N,False,CCCCCCCCC(C)C(=O)OC
29674-47-3,DDMCDMDOHABRHD-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 2-hydroxybutanoate,water-DDMCDMDOHABRHD-UHFFFAOYSA-N,False,CCC(O)C(=O)OC
2969-87-1,ABUZDQCQXDZFRG-UHFFFAOYSA-N,"[""unifac_dortmund""]",vinyl methyladipate,water-ABUZDQCQXDZFRG-UHFFFAOYSA-N,False,C=COC(=O)CCCCC(=O)OC
29714-87-2,PMRMCTRIVCIICU-LQPGMRSMSA-N,"[""unifac_dortmund""]",dimethyloctatriene (mixed isomer),water-PMRMCTRIVCIICU-LQPGMRSMSA-N,False,C=C/C(C)=C/C=C/C(C)C
2972-20-5,BOXGGSPOSRTPTH-UHFFFAOYSA-N,"[""unifac_dortmund""]",2972-20-5,water-BOXGGSPOSRTPTH-UHFFFAOYSA-N,False,C=C1CC2CCC1CC2
29733-86-6,OZCRKDNRAAKDAN-UHFFFAOYSA-N,"[""unifac_dortmund""]","butene-1,4-diol",water-OZCRKDNRAAKDAN-UHFFFAOYSA-N,False,OC=CCCO
29764-08-7,BWDHJINUKACSDS-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-propanol, 2,3-bis(2-propenyloxy)-",water-BWDHJINUKACSDS-UHFFFAOYSA-N,False,C=CCOCC(CO)OCC=C
29765-76-2,BUCLVUABDUWMHW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6-dimethyl-1,6-heptadien-4-ol",water-BUCLVUABDUWMHW-UHFFFAOYSA-N,False,C=C(C)CC(O)CC(=C)C
29772-40-5,GCLFPNQSLCWZAQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",29772-40-5,water-GCLFPNQSLCWZAQ-UHFFFAOYSA-N,False,CCCCC(C)(O)C(C)(C)C
29780-00-5,LCAVRNOMCURXMM-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl tridec-12-enoate,water-LCAVRNOMCURXMM-UHFFFAOYSA-N,False,C=CCCCCCCCCCCC(=O)OC
2979-22-8,JDTUPLBMGDDPJS-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methoxy-2-phenylethanol,water-JDTUPLBMGDDPJS-UHFFFAOYSA-N,False,COC(CO)c1ccccc1
2980-69-0,KNMXZGDUJVOTOC-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-methylundecane,water-KNMXZGDUJVOTOC-UHFFFAOYSA-N,False,CCCCCCCC(C)CCC
2980-71-4,YLZQHQUVNZVGOK-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-1-nonene,water-YLZQHQUVNZVGOK-UHFFFAOYSA-N,False,C=C(C)CCCCCCC
29811-50-5,BCOJVEMHTBSAOE-UHFFFAOYSA-N,"[""unifac_dortmund""]",octyl 2-methylbutyrate,water-BCOJVEMHTBSAOE-UHFFFAOYSA-N,False,CCCCCCCCOC(=O)C(C)CC
