available_model_count,candidate_id,cas_number,evidence_tier,experimental_winner,full_profile_evaluated,heat_coverage_min,mass_fraction,mass_ratio_vs_heos_water,model_relative_spread,name,pair_id,profile_hash,quadrature_node_count,qualification,rankable,relative_change_refined_to_exact,stage,status,successful_model_count,within_quadrature_tolerance,worst_model_mass_kg
1,69ebd420f631ee8dcbc13302,61828-02-2,single_model_exploratory,False,False,0.0,0.00215443469,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,74cfc88f818b087fc956d8a5,61828-02-2,single_model_exploratory,False,False,0.0,0.003593813664,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,f79315a126e9b97742b4ad94,61828-02-2,single_model_exploratory,False,False,0.0,0.005994842503,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,737e8f349f0fce949d09e960,61828-02-2,single_model_exploratory,False,False,0.0,0.01,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,1f143885d597c40251822dda,61828-02-2,single_model_exploratory,False,False,0.0,0.029666666667,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,35e73f32344ea4ab43464c6e,61828-02-2,single_model_exploratory,False,False,0.0,0.049333333333,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,b127a161c87e75530a1a5af6,61828-02-2,single_model_exploratory,False,False,0.0,0.069,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,fb0ff6ebd1417616979e531a,61828-02-2,single_model_exploratory,False,False,0.0,0.088666666667,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,d4bac3d6cd8fa5c639eac96f,61828-02-2,single_model_exploratory,False,False,0.0,0.108333333333,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,83eb8ec3afa9c18098f35ea1,61828-02-2,single_model_exploratory,False,False,0.0,0.128,,,1-cis-3-methylisopropylcyclopentane,water-CDTDMKCVKCGRPD-DTWKUNHWSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
