cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
10138-10-0,QFMPHCGACBODIJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl 4-oxobutanoate,water-QFMPHCGACBODIJ-UHFFFAOYSA-N,False,CCOC(=O)CCC=O
10138-17-7,JZUPYBRYQINNRE-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6-dimethyl-1,4-dioxane",water-JZUPYBRYQINNRE-UHFFFAOYSA-N,False,CC1COCC(C)O1
10138-32-6,FCCGTJAGEHZPBF-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl 5-norbornene-2-carboxylate,water-FCCGTJAGEHZPBF-UHFFFAOYSA-N,False,CCOC(=O)C1CC2C=CC1C2
10138-47-3,BITOXCKNAKLGLN-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-(3-heptyloxy)ethanol,water-BITOXCKNAKLGLN-UHFFFAOYSA-N,False,CCCCC(CC)OCCO
10138-89-3,OMAKZNALRADTRX-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1,3-trimethoxybutane",water-OMAKZNALRADTRX-UHFFFAOYSA-N,False,COC(C)CC(OC)OC
1014-41-1,BMVSGYZZGVEXTB-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,4-di(butan-2-yl)benzene",water-BMVSGYZZGVEXTB-UHFFFAOYSA-N,False,CCC(C)c1ccc(C(C)CC)cc1
1014-60-4,ILNDSSCEZZFNGE-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-di-tert-butylbenzene",water-ILNDSSCEZZFNGE-UHFFFAOYSA-N,False,CC(C)(C)c1cccc(C(C)(C)C)c1
10141-07-8,BADIPRCUJPQNIE-OTWDQPKHSA-N,"[""unifac_dortmund""]",crotylidene dicrotonate,water-BADIPRCUJPQNIE-OTWDQPKHSA-N,False,C/C=C/C(=O)OC(/C=C/C)OC(=O)/C=C/C
10141-19-2,SSOZLSNWPFIHKP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6,8-trimethylnonyl vinyl ether",water-SSOZLSNWPFIHKP-UHFFFAOYSA-N,False,C=COCC(C)CCCC(C)CC(C)C
10141-72-7,YBDQLHBVNXARAU-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyltetrahydropyran,water-YBDQLHBVNXARAU-UHFFFAOYSA-N,False,CC1CCCCO1
10143-20-1,OTFAOIKIARLOEM-UHFFFAOYSA-N,"[""unifac_dortmund""]",brn 1744630,water-OTFAOIKIARLOEM-UHFFFAOYSA-N,False,CC(C)CC(O)CC(CC(C)C)CC(C)C
10143-23-4,MIBBFRQOCRYDDB-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3-dimethyl-1-pentanol",water-MIBBFRQOCRYDDB-UHFFFAOYSA-N,False,CCC(C)C(C)CO
10143-53-0,AYMDJPGTQFHDSA-UHFFFAOYSA-N,"[""unifac_dortmund""]",brn 1760420,water-AYMDJPGTQFHDSA-UHFFFAOYSA-N,False,C=COCCOCCOCC
10143-56-3,LSCNICLUNGUIRB-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methylpentyl carbitol,water-LSCNICLUNGUIRB-UHFFFAOYSA-N,False,CCCC(C)COCCOCCO
10143-60-9,YHCCCMIWRBJYHG-UHFFFAOYSA-N,"[""unifac_dortmund""]",bis(2-ethylhexyl) ether,water-YHCCCMIWRBJYHG-UHFFFAOYSA-N,False,CCCCC(CC)COCC(CC)CCCC
10143-66-5,JCRQEORWPZVZJP-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-dimethoxybutane",water-JCRQEORWPZVZJP-UHFFFAOYSA-N,False,COCCC(C)OC
10143-67-6,QAFHKXJNUMPEMF-UHFFFAOYSA-N,"[""unifac_dortmund""]",10143-67-6,water-QAFHKXJNUMPEMF-UHFFFAOYSA-N,False,COCCOC(C)OCCOC
10150-87-5,NWCYECXHIYEBJE-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-oxobutyl acetate,water-NWCYECXHIYEBJE-UHFFFAOYSA-N,False,CC(=O)CCOC(C)=O
101555-40-2,BTLRDSPISZYIIT-UHFFFAOYSA-N,"[""unifac_dortmund""]","trans-8-methoxy-1,2,3,4,4a,5,6,8a-octahydronaphthalene",water-BTLRDSPISZYIIT-UHFFFAOYSA-N,False,COC1=CCCC2CCCCC12
101555-41-3,JWGZDJQGJGEAAT-UHFFFAOYSA-N,"[""unifac_dortmund""]","8-methoxy-1,2,3,4,4a,5,6,7-octahydronaphthalene",water-JWGZDJQGJGEAAT-UHFFFAOYSA-N,False,COC1=C2CCCCC2CCC1
10160-48-2,MIMKRVLJPMYKID-UHFFFAOYSA-N,"[""unifac_dortmund""]","nonane, 1-(ethenyloxy)-",water-MIMKRVLJPMYKID-UHFFFAOYSA-N,False,C=COCCCCCCCCC
10166-08-2,ACHWKVVBZRANAV-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzeneacetaldehyde, 2-methyl-",water-ACHWKVVBZRANAV-UHFFFAOYSA-N,False,Cc1ccccc1CC=O
10171-38-7,RRLWYLINGKISHN-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethoxymethanol,water-RRLWYLINGKISHN-UHFFFAOYSA-N,False,CCOCO
101935-28-8,UCZAREQHYMBQOS-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,5-dimethyl-2,4-heptadiene",water-UCZAREQHYMBQOS-UHFFFAOYSA-N,False,CC=C(C)C=C(C)CC
101948-72-5,MYQHDZLKXQJBCW-MDZDMXLPSA-N,"[""unifac_dortmund""]",(e)-2-methoxy-3-phenyl-2-butene,water-MYQHDZLKXQJBCW-MDZDMXLPSA-N,False,CO/C(C)=C(\C)c1ccccc1
101948-74-7,ALKYPQWSGHVGTC-CMDGGOBGSA-N,"[""unifac_dortmund""]",(e)-2-methoxy-1-(o-methoxyphenyl)propene,water-ALKYPQWSGHVGTC-CMDGGOBGSA-N,False,CO/C(C)=C/c1ccccc1OC
10196-39-1,VFYHHERJNPKXIX-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-diethyloxetane",water-VFYHHERJNPKXIX-UHFFFAOYSA-N,False,CCC1(CC)COC1
101968-77-8,LMZLAMAUGKFQPX-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methoxy-3-(o-methoxyphenyl)propene,water-LMZLAMAUGKFQPX-UHFFFAOYSA-N,False,C=C(Cc1ccccc1OC)OC
10198-23-9,URVNHQCLMBMWIW-UHFFFAOYSA-N,"[""unifac_dortmund""]",beta-terpinyl acetate,water-URVNHQCLMBMWIW-UHFFFAOYSA-N,False,C=C(C)C1CCC(C)(OC(C)=O)CC1
10198-29-5,DNZWAKVIOXCEHH-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzofuran, octahydro-, cis-",water-DNZWAKVIOXCEHH-UHFFFAOYSA-N,False,C1CCC2OCCC2C1
102-13-6,RJASFPFZACBKBE-UHFFFAOYSA-N,"[""unifac_dortmund""]",isobutyl phenylacetate,water-RJASFPFZACBKBE-UHFFFAOYSA-N,False,CC(C)COC(=O)Cc1ccccc1
102-19-2,QWBQBUWZZBUFHN-UHFFFAOYSA-N,"[""unifac_dortmund""]",isoamyl phenylacetate,water-QWBQBUWZZBUFHN-UHFFFAOYSA-N,False,CC(C)CCOC(=O)Cc1ccccc1
102-25-0,WJYMPXJVHNDZHD-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3,5-triethylbenzene",water-WJYMPXJVHNDZHD-UHFFFAOYSA-N,False,CCc1cc(CC)cc(CC)c1
102-52-3,XHTYQFMRBQUCPX-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1,3,3-tetramethoxypropane",water-XHTYQFMRBQUCPX-UHFFFAOYSA-N,False,COC(CC(OC)OC)OC
102-76-1,URAYPUMNDPQOKB-UHFFFAOYSA-N,"[""unifac_dortmund""]",triacetin,water-URAYPUMNDPQOKB-UHFFFAOYSA-N,False,CC(=O)OCC(COC(C)=O)OC(C)=O
1020-14-0,PYLNSOZDIJWEEM-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,4-bis(2-pentyl)benzene",water-PYLNSOZDIJWEEM-UHFFFAOYSA-N,False,CCCC(C)c1ccc(C(C)CCC)cc1
10202-75-2,SUXQWOWVXDXQSE-UHFFFAOYSA-N,"[""unifac_dortmund""]","4-allyl-1,6-heptadien-4-ol",water-SUXQWOWVXDXQSE-UHFFFAOYSA-N,False,C=CCC(O)(CC=C)CC=C
10203-28-8,XSWSEQPWKOWORN-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-dodecanol,water-XSWSEQPWKOWORN-UHFFFAOYSA-N,False,CCCCCCCCCCC(C)O
10203-32-4,ZGSIAHIBHSEKPB-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-dodecanol,water-ZGSIAHIBHSEKPB-UHFFFAOYSA-N,False,CCCCCCCCC(O)CCC
10203-33-5,AVERNHDYEFYHIV-UHFFFAOYSA-N,"[""unifac_dortmund""]",5-dodecanol,water-AVERNHDYEFYHIV-UHFFFAOYSA-N,False,CCCCCCCC(O)CCCC
10203-58-4,OFRFGNSZCYDFOH-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl isobutylmalonate,water-OFRFGNSZCYDFOH-UHFFFAOYSA-N,False,CCOC(=O)C(CC(C)C)C(=O)OCC
10208-80-7,QMAYBMKBYCGXDH-ZNMIVQPWSA-N,"[""unifac_dortmund""]",alpha-muurolene,water-QMAYBMKBYCGXDH-ZNMIVQPWSA-N,False,CC1=C[C@@H]2[C@H](CC1)C(C)=CC[C@H]2C(C)C
10213-77-1,WAEVWDZKMBQDEJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",tripropylene glycol monomethyl ether,water-WAEVWDZKMBQDEJ-UHFFFAOYSA-N,False,COC(C)COC(C)COC(C)CO
10215-33-5,NTKBNCABAMQDIG-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-butoxy-1-propanol,water-NTKBNCABAMQDIG-UHFFFAOYSA-N,False,CCCCOCCCO
10233-13-3,UJPPXNXOEVDSRW-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl dodecanoate,water-UJPPXNXOEVDSRW-UHFFFAOYSA-N,False,CCCCCCCCCCCC(=O)OC(C)C
10250-48-3,DXBOTVWRXLQVMG-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl tert-butylacetate,water-DXBOTVWRXLQVMG-UHFFFAOYSA-N,False,COC(=O)CC(C)(C)C
102575-25-7,YVOQUDKKWLTNAV-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[5.1.0.02,8]oct-4-ene",water-YVOQUDKKWLTNAV-UHFFFAOYSA-N,False,C1=CCC2C3C(C1)C23
102575-26-8,NRLYGERJPCINJA-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo(4.1.1.07,8)oct-2-ene",water-NRLYGERJPCINJA-UHFFFAOYSA-N,False,C1=CC2C3C(CC1)C23
10264-55-8,XERALSLWOPMNRJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-ethylcyclopentanone,water-XERALSLWOPMNRJ-UHFFFAOYSA-N,False,CCC1CCC(=O)C1
10289-45-9,NAYIXKXYHOLMRC-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-propylbiphenyl,water-NAYIXKXYHOLMRC-UHFFFAOYSA-N,False,CCCc1ccc(-c2ccccc2)cc1
10297-57-1,VREDNSVJXRJXRI-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-2-nonanol,water-VREDNSVJXRJXRI-UHFFFAOYSA-N,False,CCCCCCCC(C)(C)O
103-08-2,WYXKGYXADPUOOM-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-nonanol, 5-ethyl-",water-WYXKGYXADPUOOM-UHFFFAOYSA-N,False,CCCCC(CC)CCC(C)O
103-09-3,WOYWLLHHWAMFCB-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-ethylhexyl acetate,water-WOYWLLHHWAMFCB-UHFFFAOYSA-N,False,CCCCC(CC)COC(C)=O
103-11-7,GOXQRTZXKQZDDN-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-ethylhexyl acrylate,water-GOXQRTZXKQZDDN-UHFFFAOYSA-N,False,C=CC(=O)OCC(CC)CCCC
103-20-8,JKKBSZCOVNFRCQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",7-ethyl-2-methyl-4-undecanol,water-JKKBSZCOVNFRCQ-UHFFFAOYSA-N,False,CCCCC(CC)CCC(O)CC(C)C
103-28-6,UIKJRDSCEYGECG-UHFFFAOYSA-N,"[""unifac_dortmund""]",benzyl isobutyrate,water-UIKJRDSCEYGECG-UHFFFAOYSA-N,False,CC(C)C(=O)OCc1ccccc1
103-36-6,KBEBGUQPQBELIU-UHFFFAOYSA-N,"[""unifac_dortmund""]",103-36-6,water-KBEBGUQPQBELIU-UHFFFAOYSA-N,False,CCOC(=O)C=Cc1ccccc1
103-37-7,VONGZNXBKCOUHB-UHFFFAOYSA-N,"[""unifac_dortmund""]",benzyl butyrate,water-VONGZNXBKCOUHB-UHFFFAOYSA-N,False,CCCC(=O)OCc1ccccc1
103-38-8,HVJKZICIMIWFCP-UHFFFAOYSA-N,"[""unifac_dortmund""]",benzyl isovalerate,water-HVJKZICIMIWFCP-UHFFFAOYSA-N,False,CC(C)CC(=O)OCc1ccccc1
103-44-6,DSSAWHFZNWVJEC-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-ethylhexyl vinyl ether,water-DSSAWHFZNWVJEC-UHFFFAOYSA-N,False,C=COCC(CC)CCCC
103-45-7,MDHYEMXUFSJLGV-UHFFFAOYSA-N,"[""unifac_dortmund""]",phenethyl acetate,water-MDHYEMXUFSJLGV-UHFFFAOYSA-N,False,CC(=O)OCCc1ccccc1
