cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
20307-84-0,MXDMETWAEGIFOE-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclohexene, 4-ethenyl-4-methyl-3-(1-methylethenyl)-1-(1-methylethyl)-, (3r-trans)-",water-MXDMETWAEGIFOE-UHFFFAOYSA-N,False,C=CC1(C)CCC(C(C)C)=CC1C(=C)C
20309-77-7,OWHFMVURUNNXMJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1,3,4-tetramethylcyclopentane",water-OWHFMVURUNNXMJ-UHFFFAOYSA-N,False,CC1CC(C)(C)CC1C
20324-32-7,WGYZMNBUZFHYRX-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-propanol, 1-(2-methoxy-1-methylethoxy)-",water-WGYZMNBUZFHYRX-UHFFFAOYSA-N,False,COCC(C)OCC(C)O
20348-51-0,YKNMBTZOEVIJCM-UHFFFAOYSA-N,"[""unifac_dortmund""]",cis-2-decene,water-YKNMBTZOEVIJCM-UHFFFAOYSA-N,False,CC=CCCCCCCC
2035-94-1,DNHNBMQCHKKDNI-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-phenylbutan-1-ol,water-DNHNBMQCHKKDNI-UHFFFAOYSA-N,False,CCC(CO)c1ccccc1
2035-99-6,XKWSWANXMRXDES-UHFFFAOYSA-N,"[""unifac_dortmund""]",isoamyl octanoate,water-XKWSWANXMRXDES-UHFFFAOYSA-N,False,CCCCCCCC(=O)OCCC(C)C
20380-30-7,DUZZYQHCABHRAJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1l3hh9,water-DUZZYQHCABHRAJ-UHFFFAOYSA-N,False,C1=CC2C1C1C=CC21
2039-89-6,DBWWINQJTZYDFK-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5-dimethylstyrene",water-DBWWINQJTZYDFK-UHFFFAOYSA-N,False,C=Cc1cc(C)ccc1C
2039-93-2,SQHOHKQMTHROSF-UHFFFAOYSA-N,"[""unifac_dortmund""]",but-1-en-2-ylbenzene,water-SQHOHKQMTHROSF-UHFFFAOYSA-N,False,C=C(CC)c1ccccc1
2040-07-5,GENBEGZNCBFHSU-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-(2,4,5-trimethylphenyl)ethanone",water-GENBEGZNCBFHSU-UHFFFAOYSA-N,False,CC(=O)c1cc(C)c(C)cc1C
2040-14-4,VQHKICGSBBPFFJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",2'-methylpropiophenone,water-VQHKICGSBBPFFJ-UHFFFAOYSA-N,False,CCC(=O)c1ccccc1C
2040-73-5,STQWAGYDANTDNA-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclooctadecanonaene,water-STQWAGYDANTDNA-UHFFFAOYSA-N,False,c1ccccccccccccccccc1
2040-95-1,ZAGHKONXGGSVDV-UHFFFAOYSA-N,"[""unifac_dortmund""]",butylcyclopentane,water-ZAGHKONXGGSVDV-UHFFFAOYSA-N,False,CCCCC1CCCC1
2040-96-2,KDIAMAVWIJYWHN-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentane, propyl-",water-KDIAMAVWIJYWHN-UHFFFAOYSA-N,False,CCCC1CCCC1
20407-84-5,SSNZFFBDIMUILS-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-dodecenal, (2e)-",water-SSNZFFBDIMUILS-UHFFFAOYSA-N,False,CCCCCCCCCC=CC=O
2045-78-5,DTSPMBOMCCTXSG-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-bis(methylene)cyclobutane",water-DTSPMBOMCCTXSG-UHFFFAOYSA-N,False,C=C1CC(=C)C1
20454-81-3,VOVKYFRBXIHZAA-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,4-dimethyl-bicyclo(2.2.1)heptane",water-VOVKYFRBXIHZAA-UHFFFAOYSA-N,False,CC12CCC(C)(CC1)C2
20455-01-0,FPEVLUDJYTXDPD-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[6.2.0]decapentaene,water-FPEVLUDJYTXDPD-UHFFFAOYSA-N,False,c1cccc2ccc=2cc1
2046-17-5,YRYZGVBKMWFWGT-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 4-phenylbutyrate,water-YRYZGVBKMWFWGT-UHFFFAOYSA-N,False,COC(=O)CCCc1ccccc1
20469-61-8,AWONIZVBKXHWJP-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,5-trimethylanisole",water-AWONIZVBKXHWJP-UHFFFAOYSA-N,False,COc1cc(C)cc(C)c1C
20474-93-5,WNJBUWVXSNLWEQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl crotonate,water-WNJBUWVXSNLWEQ-UHFFFAOYSA-N,False,C=CCOC(=O)C=CC
20479-69-0,TWAJIXJFYMNJJO-NSCUHMNNSA-N,"[""unifac_dortmund""]",trans-1-propenyl-cyclopropane,water-TWAJIXJFYMNJJO-NSCUHMNNSA-N,False,C/C=C/C1CC1
20479-71-4,RCURIBPJGNVYPF-UTCJRWHESA-N,"[""unifac_dortmund""]",ac1ns6rf,water-RCURIBPJGNVYPF-UTCJRWHESA-N,False,C/C=C(/C)C1CC1
20487-40-5,JAELLLITIZHOGQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",tert-butyl propionate,water-JAELLLITIZHOGQ-UHFFFAOYSA-N,False,CCC(=O)OC(C)(C)C
2049-67-4,JHCKGVJZNIWNJK-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl glutaconate,water-JHCKGVJZNIWNJK-UHFFFAOYSA-N,False,CCOC(=O)C=CCC(=O)OCC
2049-73-2,MKGFYMKFBCWNCP-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-diethoxybenzene",water-MKGFYMKFBCWNCP-UHFFFAOYSA-N,False,CCOc1cccc(OCC)c1
2049-80-1,GDWAYKGILJJNBB-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl allylmalonate,water-GDWAYKGILJJNBB-UHFFFAOYSA-N,False,C=CCC(C(=O)OCC)C(=O)OCC
2049-94-7,XNXIYYFOYIUJIW-UHFFFAOYSA-N,"[""unifac_dortmund""]",isoamylbenzene,water-XNXIYYFOYIUJIW-UHFFFAOYSA-N,False,CC(C)CCc1ccccc1
2049-95-8,QHTJSSMHBLGUHV-UHFFFAOYSA-N,"[""unifac_dortmund""]",tert-amylbenzene,water-QHTJSSMHBLGUHV-UHFFFAOYSA-N,False,CCC(C)(C)c1ccccc1
2050-01-3,VFTGLSWXJMRZNB-UHFFFAOYSA-N,"[""unifac_dortmund""]",isoamyl isobutyrate,water-VFTGLSWXJMRZNB-UHFFFAOYSA-N,False,CC(C)CCOC(=O)C(C)C
2050-03-5,BBKHJZSTQDGANW-UHFFFAOYSA-N,"[""unifac_dortmund""]",p-tert-amylanisole,water-BBKHJZSTQDGANW-UHFFFAOYSA-N,False,CCC(C)(C)c1ccc(OC)cc1
2050-04-6,HPUOAJPGWQQRNT-UHFFFAOYSA-N,"[""unifac_dortmund""]",(pentyloxy)benzene,water-HPUOAJPGWQQRNT-UHFFFAOYSA-N,False,CCCCCOc1ccccc1
2050-07-9,WRJZDDJYWWJLIS-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-methyl-1-phenylpentan-1-one,water-WRJZDDJYWWJLIS-UHFFFAOYSA-N,False,CC(C)CCC(=O)c1ccccc1
2050-09-1,UBLAMKHIFZBBSS-UHFFFAOYSA-N,"[""unifac_dortmund""]",isoamyl valerate,water-UBLAMKHIFZBBSS-UHFFFAOYSA-N,False,CCCCC(=O)OCCC(C)C
2050-20-6,LKKOGZVQGQUVHF-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl pimelate,water-LKKOGZVQGQUVHF-UHFFFAOYSA-N,False,CCOC(=O)CCCCCC(=O)OCC
2050-23-9,PEUGOJXLBSIJQS-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl suberate,water-PEUGOJXLBSIJQS-UHFFFAOYSA-N,False,CCOC(=O)CCCCCCC(=O)OCC
2050-24-0,HILAULICMJUOLK-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,5-diethyltoluene",water-HILAULICMJUOLK-UHFFFAOYSA-N,False,CCc1cc(C)cc(CC)c1
2050-60-4,JKRZOJADNVOXPM-UHFFFAOYSA-N,"[""unifac_dortmund""]",dibutyl oxalate,water-JKRZOJADNVOXPM-UHFFFAOYSA-N,False,CCCCOC(=O)C(=O)OCCCC
2050-61-5,GJRRTUSXQPXVES-UHFFFAOYSA-N,"[""unifac_dortmund""]",diisobutyl oxalate,water-GJRRTUSXQPXVES-UHFFFAOYSA-N,False,CC(C)COC(=O)C(=O)OCC(C)C
2051-00-5,HCUOPEBHVAVNIE-UHFFFAOYSA-N,"[""unifac_dortmund""]","ethanedioic acid, bis(3-methylbutyl) ester",water-HCUOPEBHVAVNIE-UHFFFAOYSA-N,False,CC(C)CCOC(=O)C(=O)OCCC(C)C
2051-30-1,ZALHPSXXQIPKTQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6-dimethyloctane",water-ZALHPSXXQIPKTQ-UHFFFAOYSA-N,False,CCC(C)CCCC(C)C
2051-31-2,DTDMYWXTWWFLGJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-decanol,water-DTDMYWXTWWFLGJ-UHFFFAOYSA-N,False,CCCCCCC(O)CCC
2051-32-3,NPQPNSNHYJTUSA-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-ethyloctan-3-ol,water-NPQPNSNHYJTUSA-UHFFFAOYSA-N,False,CCCCCC(O)(CC)CC
2051-33-4,SFIQHFBITUEIBP-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetrahydrolavandulol,water-SFIQHFBITUEIBP-UHFFFAOYSA-N,False,CC(C)CCC(CO)C(C)C
2051-38-9,QPZJVNQNKWDDEQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",sec-butyl isovalerate,water-QPZJVNQNKWDDEQ-UHFFFAOYSA-N,False,CCC(C)OC(=O)CC(C)C
2051-50-5,SJFUDWKNZGXSLV-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-octanol, acetate",water-SJFUDWKNZGXSLV-UHFFFAOYSA-N,False,CCCCCCC(C)OC(C)=O
2051-78-7,RMZIOVJHUJAAEY-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl butyrate,water-RMZIOVJHUJAAEY-UHFFFAOYSA-N,False,C=CCOC(=O)CCC
20515-19-9,KJALUUCEMMPKAC-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl (e)-3-pentenoate,water-KJALUUCEMMPKAC-UHFFFAOYSA-N,False,CC=CCC(=O)OC
2052-15-5,ISBWNEKJSSLXOD-UHFFFAOYSA-N,"[""unifac_dortmund""]",butyl levulinate,water-ISBWNEKJSSLXOD-UHFFFAOYSA-N,False,CCCCOC(=O)CCC(C)=O
2055-40-5,QQHQTCGEZWTSEJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-isopropyl styrene,water-QQHQTCGEZWTSEJ-UHFFFAOYSA-N,False,C=Cc1ccc(C(C)C)cc1
20558-16-1,ADNHKZRYBOUYGM-UHFFFAOYSA-N,"[""unifac_dortmund""]","trans-2,3-dimethyl-bicyclo(2.2.1)heptane",water-ADNHKZRYBOUYGM-UHFFFAOYSA-N,False,CC1C2CCC(C2)C1C
20636-14-0,JZDHXBGNBZJRFK-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-methoxybutoxybenzene,water-JZDHXBGNBZJRFK-UHFFFAOYSA-N,False,COCCCCOc1ccccc1
20637-49-4,CAYMIAFKNJGSOR-UHFFFAOYSA-N,"[""unifac_dortmund""]","propane, 1,2,3-trimethoxy-",water-CAYMIAFKNJGSOR-UHFFFAOYSA-N,False,COCC(COC)OC
20638-52-2,ONWZSVWXPXFCBR-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-phenyl-tetrahydro-2h-pyran,water-ONWZSVWXPXFCBR-UHFFFAOYSA-N,False,c1ccc(C2CCOCC2)cc1
20642-83-5,QCDGRPVOIGUSPK-UHFFFAOYSA-N,"[""unifac_dortmund""]",9-oxabicyclo[4.2.1]non-7-ene,water-QCDGRPVOIGUSPK-UHFFFAOYSA-N,False,C1=CC2CCCCC1O2
20656-23-9,YIJMEXRVJPVGIY-UHFFFAOYSA-N,"[""unifac_dortmund""]","pentacyclo[3.3.0.02,4.03,7.06,8]octane",water-YIJMEXRVJPVGIY-UHFFFAOYSA-N,False,C12C3C1C1C4C1C3C24
20657-21-0,JMTLGVPTXJYPBX-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclopent-2-en-1-yl acetate,water-JMTLGVPTXJYPBX-UHFFFAOYSA-N,False,CC(=O)OC1C=CCC1
20679-59-8,OSBSXTGABLIDRX-UHFFFAOYSA-N,"[""unifac_dortmund""]","5-methylidenecyclohexa-1,3-diene",water-OSBSXTGABLIDRX-UHFFFAOYSA-N,False,C=C1C=CC=CC1
20680-10-8,XKPTXCDASJWOLK-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(1-ethoxyethoxy)propane,water-XKPTXCDASJWOLK-UHFFFAOYSA-N,False,CCCOC(C)OCC
20685-34-1,QOYZWSPUVHSVFK-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetravinylmethane,water-QOYZWSPUVHSVFK-UHFFFAOYSA-N,False,C=CC(C=C)(C=C)C=C
20706-25-6,QMAQLCVJIYANPZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-propoxyethyl acetate,water-QMAQLCVJIYANPZ-UHFFFAOYSA-N,False,CCCOCCOC(C)=O
20710-38-7,JZMUUSXQSKCZNO-FNORWQNLSA-N,"[""unifac_dortmund""]",(e)-3-methyl-2-hexene,water-JZMUUSXQSKCZNO-FNORWQNLSA-N,False,C/C=C(\C)CCC
20728-03-4,JZAUTFKKORTMPS-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(2.2.1)heptane-2-propanal, |a-methyl-",water-JZAUTFKKORTMPS-UHFFFAOYSA-N,False,CC(C=O)CC1CC2CCC1C2
20731-23-1,PWAJIGUTWKGVLP-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 8-nonenoate,water-PWAJIGUTWKGVLP-UHFFFAOYSA-N,False,C=CCCCCCCC(=O)OC
20743-94-6,RBRSROXEBKPPQB-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzene,1-methoxy-4-propoxy-",water-RBRSROXEBKPPQB-UHFFFAOYSA-N,False,CCCOc1ccc(OC)cc1
20744-02-9,XINCYEXLJNFQGQ-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzene, 1-methoxy-4-(1-methylethoxy)-",water-XINCYEXLJNFQGQ-UHFFFAOYSA-N,False,COc1ccc(OC(C)C)cc1
20748-86-1,XVEOUOTUJBYHNL-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4-heptanediol",water-XVEOUOTUJBYHNL-UHFFFAOYSA-N,False,CCCC(O)CC(C)O
20748-87-2,HGJAQCVKJLUCKW-UHFFFAOYSA-N,"[""unifac_dortmund""]",hexyl 2-ethylhexanoate,water-HGJAQCVKJLUCKW-UHFFFAOYSA-N,False,CCCCCCOC(=O)C(CC)CCCC
20754-04-5,NXTOCVYXABBSGX-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methyl-4-octanone,water-NXTOCVYXABBSGX-UHFFFAOYSA-N,False,CCCCC(=O)C(C)CC
2077-33-0,CZUZGUCIXCUKSC-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1lb0dl,water-CZUZGUCIXCUKSC-UHFFFAOYSA-N,False,CC=Cc1ccccc1C
20777-49-5,TUSIZTVSUSBSQI-UHFFFAOYSA-N,"[""unifac_dortmund""]",tuberyl acetate,water-TUSIZTVSUSBSQI-UHFFFAOYSA-N,False,C=C(C)C1CCC(C)C(OC(C)=O)C1
2078-54-8,OLBCVFGFOZPWHH-UHFFFAOYSA-N,"[""unifac_dortmund""]",propofol,water-OLBCVFGFOZPWHH-UHFFFAOYSA-N,False,CC(C)c1cccc(C(C)C)c1O
20780-48-7,RBKRCARRXLFUGJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,7-dimethyloctan-3-yl acetate",water-RBKRCARRXLFUGJ-UHFFFAOYSA-N,False,CCC(C)(CCCC(C)C)OC(C)=O
20780-49-8,XFPXWDJICXBWRU-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,7-dimethyloctyl acetate",water-XFPXWDJICXBWRU-UHFFFAOYSA-N,False,CC(=O)OCCC(C)CCCC(C)C
