cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
3637-63-6,ZHPBLHYKDKSZCQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclooctylmethanol,water-ZHPBLHYKDKSZCQ-UHFFFAOYSA-N,False,OCC1CCCCCCC1
3638-35-5,HPBROFGYTXOJIO-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopropane, isopropyl-",water-HPBROFGYTXOJIO-UHFFFAOYSA-N,False,CC(C)C1CC1
36382-10-2,NWZJLSKAFZXSQH-UHFFFAOYSA-N,"[""unifac_dortmund""]","5,5-dimethyl-2-hexene",water-NWZJLSKAFZXSQH-UHFFFAOYSA-N,False,CC=CCC(C)(C)C
36399-21-0,LEWSEJSBOCWBQY-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-allylcyclopentanol,water-LEWSEJSBOCWBQY-UHFFFAOYSA-N,False,C=CCC1(O)CCCC1
3642-21-5,DMCINEDFOKMBFI-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3-divinylbutadiene",water-DMCINEDFOKMBFI-UHFFFAOYSA-N,False,C=CC(=C)C(=C)C=C
3643-64-9,PKHOIUJRGGWFEF-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclohexene, 1,3,5-trimethyl-",water-PKHOIUJRGGWFEF-UHFFFAOYSA-N,False,CC1=CC(C)CC(C)C1
36439-78-8,GUBNJQWOCZEVSJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(2.2.1)heptane, 2,3-bis(methylene)-",water-GUBNJQWOCZEVSJ-UHFFFAOYSA-N,False,C=C1C(=C)C2CCC1C2
36439-79-9,WEOIMVGRKQBCKD-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3-dimethylidenebicyclo[2.2.2]octane",water-WEOIMVGRKQBCKD-UHFFFAOYSA-N,False,C=C1C(=C)C2CCC1CC2
36439-83-5,JEUQAURIFGGRPV-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1l3kee,water-JEUQAURIFGGRPV-UHFFFAOYSA-N,False,C=C1C(=C)C2C=CC1C2=C(C)C
36439-89-1,YJYQGHPYCPMNJW-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1l3keh,water-YJYQGHPYCPMNJW-UHFFFAOYSA-N,False,C=C1C(=C)C2C=CC1C1CC21
36439-90-4,VFIRWPMSWCNRKH-UHFFFAOYSA-N,"[""unifac_dortmund""]",36439-90-4,water-VFIRWPMSWCNRKH-UHFFFAOYSA-N,False,C=C1C(=C)C2CCC1C1CC21
36456-22-1,DJJCBYBODUZWKD-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1l3keq,water-DJJCBYBODUZWKD-UHFFFAOYSA-N,False,CC(C)=C1C2C=CC1C=C2
36528-62-8,FGUYOMZFYKDVOZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(2.2.2)oct-2-ene, 5,6-bis(methylene)-",water-FGUYOMZFYKDVOZ-UHFFFAOYSA-N,False,C=C1C(=C)C2C=CC1CC2
3658-79-5,XCWKYQWOLSOBCC-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1-diethoxypentane",water-XCWKYQWOLSOBCC-UHFFFAOYSA-N,False,CCCCC(OCC)OCC
3658-95-5,UVHXZFGCCJLFMX-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,1-diethoxybutane",water-UVHXZFGCCJLFMX-UHFFFAOYSA-N,False,CCCC(OCC)OCC
36588-31-5,GSGDTSDELPUTKU-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzene, (nonyloxy)-",water-GSGDTSDELPUTKU-UHFFFAOYSA-N,False,CCCCCCCCCOc1ccccc1
36613-93-1,RCYYXYWVLKXHNT-UHFFFAOYSA-N,"[""unifac_dortmund""]",m 3915,water-RCYYXYWVLKXHNT-UHFFFAOYSA-N,False,CCC(C(=O)OC)C1CCCCC1
3664-56-0,MRLAULBRWNYTDV-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3,3-trimethylcyclopropene",water-MRLAULBRWNYTDV-UHFFFAOYSA-N,False,CC1=CC1(C)C
3664-60-6,RXHCEQYNSQNEOK-UHFFFAOYSA-N,"[""unifac_dortmund""]",7-octen-2-one,water-RXHCEQYNSQNEOK-UHFFFAOYSA-N,False,C=CCCCCC(C)=O
36691-77-7,PILRPVRUIATWPW-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methyl-4-tridecanol,water-PILRPVRUIATWPW-UHFFFAOYSA-N,False,CCCCCCCCCC(O)CC(C)C
36748-84-2,BPCBJIKKAINGQY-UHFFFAOYSA-N,"[""unifac_dortmund""]",nsc165632,water-BPCBJIKKAINGQY-UHFFFAOYSA-N,False,CCC(C)C(CO)c1ccccc1
36749-13-0,BMAINLNHNVARHJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-ethoxypentane,water-BMAINLNHNVARHJ-UHFFFAOYSA-N,False,CCOC(CC)CC
36779-84-7,AOQWZIUVPJRSBX-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-(4-isopropylcyclohexyl)-3-methylbutan-2-one,water-AOQWZIUVPJRSBX-UHFFFAOYSA-N,False,CC(=O)C(C)CC1CCC(C(C)C)CC1
36794-64-6,IWWVOLGZHKFWKK-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,3-trimethylbutanol",water-IWWVOLGZHKFWKK-UHFFFAOYSA-N,False,CC(CO)C(C)(C)C
3681-71-8,NPFVOOAXDOBMCE-UHFFFAOYSA-N,"[""unifac_dortmund""]",3681-71-8,water-NPFVOOAXDOBMCE-UHFFFAOYSA-N,False,CCC=CCCOC(C)=O
3683-12-3,ILZXXGLGJZQLTR-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-phenylethyl methacrylate,water-ILZXXGLGJZQLTR-UHFFFAOYSA-N,False,C=C(C)C(=O)OCCc1ccccc1
3683-22-5,MBNDKEPQUVZHCM-GQCTYLIASA-N,"[""unifac_dortmund""]",4-methylhex-2-ene,water-MBNDKEPQUVZHCM-GQCTYLIASA-N,False,C/C=C/C(C)CC
36839-67-5,CQRFEDVNTJTKFU-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methoxypentane,water-CQRFEDVNTJTKFU-UHFFFAOYSA-N,False,CCC(CC)OC
3685-01-6,FEYLYTBPPCYZLO-HTQZYQBOSA-N,"[""unifac_dortmund""]",ctk1b6045,water-FEYLYTBPPCYZLO-HTQZYQBOSA-N,False,C[C@@H]1CC=CC[C@H]1C
3687-48-7,VSMOENVRRABVKN-QMMMGPOBSA-N,"[""unifac_dortmund""]",(3r)-oct-1-en-3-ol,water-VSMOENVRRABVKN-QMMMGPOBSA-N,False,C=C[C@H](O)CCCCC
3690-50-4,UBTPQJCPHOHKMF-UHFFFAOYSA-N,"[""unifac_dortmund""]",3690-50-4,water-UBTPQJCPHOHKMF-UHFFFAOYSA-N,False,CC=C1C=CC(=O)O1
36901-84-5,MAMCJGWPGQJKLS-GLIMQPGKSA-N,"[""unifac_dortmund""]","cis,cis-2,7-nonadiene",water-MAMCJGWPGQJKLS-GLIMQPGKSA-N,False,C/C=C\CCC/C=C\C
36903-95-4,SSZLTTJVXLWHMV-UHFFFAOYSA-N,"[""unifac_dortmund""]","4-methyl-3,5-octadiene",water-SSZLTTJVXLWHMV-UHFFFAOYSA-N,False,CCC=CC(C)=CCC
3691-11-0,YHAJBLWYOIUHHM-GUTXKFCHSA-N,"[""unifac_dortmund""]",delta-guaiene,water-YHAJBLWYOIUHHM-GUTXKFCHSA-N,False,C=C(C)[C@@H]1CCC(C)=C2CC[C@H](C)[C@@H]2C1
3691-12-1,ADIDQIZBYUABQK-UHFFFAOYSA-N,"[""unifac_dortmund""]",alpha-guaiene,water-ADIDQIZBYUABQK-UHFFFAOYSA-N,False,C=C(C)C1CCC(C)C2=C(C1)C(C)CC2
36998-21-7,XWTYFWLGFNQPJP-UHFFFAOYSA-N,"[""unifac_dortmund""]",cyclopropene-carboxaldehyde,water-XWTYFWLGFNQPJP-UHFFFAOYSA-N,False,O=CC1C=C1
37064-20-3,TZFQMSDUSOTCJC-UHFFFAOYSA-N,"[""unifac_dortmund""]",propyl 2-methylbutyrate,water-TZFQMSDUSOTCJC-UHFFFAOYSA-N,False,CCCOC(=O)C(C)CC
3709-08-8,UPVAIJPDWVTFKT-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,3-dimethyloxolan-2-one",water-UPVAIJPDWVTFKT-UHFFFAOYSA-N,False,CC1(C)CCOC1=O
3710-30-3,XWJBRBSPAODJER-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,7-octadiene",water-XWJBRBSPAODJER-UHFFFAOYSA-N,False,C=CCCCCC=C
3710-31-4,GCXZDAKFJKCPGK-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2-heptanediol",water-GCXZDAKFJKCPGK-UHFFFAOYSA-N,False,CCCCCC(O)CO
3710-41-6,RJUCIROUEDJQIB-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,6-octadiene",water-RJUCIROUEDJQIB-UHFFFAOYSA-N,False,C=CCCCC=CC
3720-20-5,KSFJZYURRNSMGO-UHFFFAOYSA-N,"[""unifac_dortmund""]","2h-pyran-2-one, tetrahydro-4,6-dimethyl-",water-KSFJZYURRNSMGO-UHFFFAOYSA-N,False,CC1CC(=O)OC(C)C1
3721-64-0,MKRXKCZUFPUCCC-UHFFFAOYSA-N,"[""unifac_dortmund""]","dicyclopropa(cd,gh)pentalene, octahydro-1-methylene-",water-MKRXKCZUFPUCCC-UHFFFAOYSA-N,False,C=C1C2C3CC4C1C4C32
3724-55-8,GITITJADGZYSRL-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl 3-butenoate,water-GITITJADGZYSRL-UHFFFAOYSA-N,False,C=CCC(=O)OC
3724-66-1,UMLQAWUDAFCGGS-UHFFFAOYSA-N,"[""unifac_dortmund""]","3-pentenoic acid, ethyl ester",water-UMLQAWUDAFCGGS-UHFFFAOYSA-N,False,CC=CCC(=O)OCC
3725-20-0,JDQMYZVQKVSYEV-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(5.1.0)octa-2,5-diene",water-JDQMYZVQKVSYEV-UHFFFAOYSA-N,False,C1=CC2CC2C=CC1
3725-28-8,JTIKVKRPISBACC-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(4.2.0)octa-2,4-diene",water-JTIKVKRPISBACC-UHFFFAOYSA-N,False,C1=CC2CCC2C=C1
3725-30-2,LHNSMWDERKGLJK-DKPWQKSPSA-N,"[""unifac_dortmund""]","1,3,6-cyclooctatriene",water-LHNSMWDERKGLJK-DKPWQKSPSA-N,False,C1=C\C/C=C\C\C=C/1
3725-33-5,GAPWQJFIGCOETC-UHFFFAOYSA-N,"[""unifac_dortmund""]","tricyclo[3.3.0.02,6]octene",water-GAPWQJFIGCOETC-UHFFFAOYSA-N,False,C1=CC2C3CCC1C23
3726-36-1,HLPYGMSCWOQRJN-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2,3,5-tetramethylcyclohexane",water-HLPYGMSCWOQRJN-UHFFFAOYSA-N,False,CC1CC(C)C(C)C(C)C1
3726-45-2,OOQVBBNTNKHXSN-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2,3,4-tetramethylcyclohexane",water-OOQVBBNTNKHXSN-UHFFFAOYSA-N,False,CC1CCC(C)C(C)C1C
3726-46-3,BSKOLJVTLRLTHE-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentane, 1-ethyl-2-methyl-",water-BSKOLJVTLRLTHE-UHFFFAOYSA-N,False,CCC1CCCC1C
3726-47-4,PQXAPVOKLYINEI-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentane, 1-ethyl-3-methyl-",water-PQXAPVOKLYINEI-UHFFFAOYSA-N,False,CCC1CCC(C)C1
3727-31-9,AHQZRFBZJSCKAV-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-cyclopentadiene,2-methyl-",water-AHQZRFBZJSCKAV-UHFFFAOYSA-N,False,CC1=CCC=C1
3728-54-9,XARGIVYWQPXRTC-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-ethyl-2-methylcyclohexane,water-XARGIVYWQPXRTC-UHFFFAOYSA-N,False,CCC1CCCCC1C
3728-55-0,UDDVMPHNQKRNNS-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-ethyl-3-methylcyclohexane,water-UDDVMPHNQKRNNS-UHFFFAOYSA-N,False,CCC1CCCC(C)C1
3728-56-1,CYISMTMRBPPERU-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-ethyl-4-methylcyclohexane,water-CYISMTMRBPPERU-UHFFFAOYSA-N,False,CCC1CCC(C)CC1
3730-60-7,JPUIYNHIEXIFMV-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5-dimethyl-2-hexanol",water-JPUIYNHIEXIFMV-UHFFFAOYSA-N,False,CC(C)CCC(C)(C)O
3732-61-4,VHCAZBIUJQZQCZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4,4-trimethyl-1-penten-3-ol",water-VHCAZBIUJQZQCZ-UHFFFAOYSA-N,False,C=CC(C)(O)C(C)(C)C
3734-60-9,RQZSMDBBVOOYQY-UHFFFAOYSA-N,"[""unifac_dortmund""]",antibiotic pa147,water-RQZSMDBBVOOYQY-UHFFFAOYSA-N,False,C=CC1=CC(O)OC1=O
3739-64-8,IBTLFDCPAJLATQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",allyl butyl ether,water-IBTLFDCPAJLATQ-UHFFFAOYSA-N,False,C=CCOCCCC
3740-05-4,DXIJHCSGLOHNES-KTKRTIGZSA-N,"[""unifac_dortmund""]","cis-1-phenyl-3,3-dimethyl-but-1-ene",water-DXIJHCSGLOHNES-KTKRTIGZSA-N,False,CC(C)(C)/C=C\c1ccccc1
3740-59-8,DOSOPEZOHKMQPJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4-dihydro-6-methyl-2h-pyran-2-one",water-DOSOPEZOHKMQPJ-UHFFFAOYSA-N,False,CC1=CCCC(=O)O1
3741-00-2,HPQURZRDYMUHJI-UHFFFAOYSA-N,"[""unifac_dortmund""]",pentylcyclopentane,water-HPQURZRDYMUHJI-UHFFFAOYSA-N,False,CCCCCC1CCCC1
3742-34-5,BEFDCLMNVWHSGT-UHFFFAOYSA-N,"[""unifac_dortmund""]",vinylcyclopentane,water-BEFDCLMNVWHSGT-UHFFFAOYSA-N,False,C=CC1CCCC1
3742-42-5,CFOHRCNONSEVOJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-ethylcyclohexene,water-CFOHRCNONSEVOJ-UHFFFAOYSA-N,False,CCC1CC=CCC1
37438-00-9,ZOASHLCSRXFLSM-UHFFFAOYSA-N,"[""unifac_dortmund""]",37438-00-9,water-ZOASHLCSRXFLSM-UHFFFAOYSA-N,False,Cc1ccccc1C1=CCCC1
3744-02-3,VADUDTKCGJKNDY-UHFFFAOYSA-N,"[""unifac_dortmund""]","4-penten-2-one, 4-methyl-",water-VADUDTKCGJKNDY-UHFFFAOYSA-N,False,C=C(C)CC(C)=O
3748-13-8,IBVPVTPPYGGAEL-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-diisopropenylbenzene",water-IBVPVTPPYGGAEL-UHFFFAOYSA-N,False,C=C(C)c1cccc(C(=C)C)c1
37493-70-2,PCFOZHPCKQPZCN-UHFFFAOYSA-N,"[""unifac_dortmund""]",5-undecanol,water-PCFOZHPCKQPZCN-UHFFFAOYSA-N,False,CCCCCCC(O)CCCC
37514-30-0,QACBYNLZEUNZSC-UHFFFAOYSA-N,"[""unifac_dortmund""]",madrox,water-QACBYNLZEUNZSC-UHFFFAOYSA-N,False,COC1(C)CCCCCCCCCCC1
37519-97-4,OOOOFOPLSIWRAR-NTEUORMPSA-N,"[""unifac_dortmund""]",dihydrofarnesol,water-OOOOFOPLSIWRAR-NTEUORMPSA-N,False,CC(C)=CCC/C(C)=C/CCC(C)CCO
37520-11-9,KMEBZBOYYXYOIU-UHFFFAOYSA-N,"[""unifac_dortmund""]","ethane, 1,2-dicyclopropyl-",water-KMEBZBOYYXYOIU-UHFFFAOYSA-N,False,C1CC1CCC1CC1
37526-88-8,QRGSTISKDZCDHV-UHFFFAOYSA-N,"[""unifac_dortmund""]",37526-88-8,water-QRGSTISKDZCDHV-UHFFFAOYSA-N,False,CC=C(C)C(=O)OCc1ccccc1
37549-89-6,VFCHHMABGOYOQI-UHFFFAOYSA-N,"[""unifac_dortmund""]",ctk1i9487,water-VFCHHMABGOYOQI-UHFFFAOYSA-N,False,CCC(C)=CC(C)C
3757-32-2,WETOYPNHZMSVFZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",iso-butyl levulinate,water-WETOYPNHZMSVFZ-UHFFFAOYSA-N,False,CC(=O)CCC(=O)OCC(C)C
3760-14-3,RYOGZVTWMZNTGL-UHFFFAOYSA-N,"[""unifac_dortmund""]",3760-14-3,water-RYOGZVTWMZNTGL-UHFFFAOYSA-N,False,CC1=CCCC(C)=CCC1
3760-20-1,CFYUBZHJDXXXQE-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-ethylcyclohexanol,water-CFYUBZHJDXXXQE-UHFFFAOYSA-N,False,CCC1CCCCC1O
3761-63-5,MGCLXVBQCDCWPA-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(7.2.2)trideca-9,11,12-triene",water-MGCLXVBQCDCWPA-UHFFFAOYSA-N,False,c1cc2ccc1CCCCCCC2
3761-94-2,XFFKAYOHINCUNU-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-methylcycloheptanol,water-XFFKAYOHINCUNU-UHFFFAOYSA-N,False,CC1(O)CCCCCC1
37677-14-8,MQBIZQLCHSZBOI-UHFFFAOYSA-N,"[""unifac_dortmund""]",myrac aldehyde,water-MQBIZQLCHSZBOI-UHFFFAOYSA-N,False,CC(C)=CCCC1=CCC(C=O)CC1
37689-12-6,VEJUMQITLZVKQQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-isobutyl-1-cyclopentene,water-VEJUMQITLZVKQQ-UHFFFAOYSA-N,False,CC(C)CC1C=CCC1
37689-14-8,GLIXSFLUBRAPLZ-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentene,3-pentyl-",water-GLIXSFLUBRAPLZ-UHFFFAOYSA-N,False,CCCCCC1C=CCC1
37689-15-9,LDBWEVZRYRUOOH-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentene, 1-isopentyl-",water-LDBWEVZRYRUOOH-UHFFFAOYSA-N,False,CC(C)CCC1=CCCC1
37689-16-0,BUCQADXYDGFUTQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-isopentyl-1-cyclopentene,water-BUCQADXYDGFUTQ-UHFFFAOYSA-N,False,CC(C)CCC1C=CCC1
37689-18-2,SBLGWRRUSIBTTF-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentene,3-hexyl-",water-SBLGWRRUSIBTTF-UHFFFAOYSA-N,False,CCCCCCC1C=CCC1
37689-19-3,PHBGIFRCMRLXFK-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(2-propenyl)cyclopentene,water-PHBGIFRCMRLXFK-UHFFFAOYSA-N,False,C=CCC1=CCCC1
37689-22-8,ZOZIUVMYACMJGS-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-phenyl-1-cyclopentene,water-ZOZIUVMYACMJGS-UHFFFAOYSA-N,False,C1=CC(c2ccccc2)CC1
3769-23-1,SUWJESCICIOQHO-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-methyl-1-hexene,water-SUWJESCICIOQHO-UHFFFAOYSA-N,False,C=CCC(C)CC
3773-93-1,ZCYJBTKNPHKPPN-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-methyl-1,3-dioxolane-4-methanol",water-ZCYJBTKNPHKPPN-UHFFFAOYSA-N,False,CC1OCC(CO)O1
37769-62-3,RSZNIQXJTHPTBO-UHFFFAOYSA-N,"[""unifac_dortmund""]",37769-62-3,water-RSZNIQXJTHPTBO-UHFFFAOYSA-N,False,C=COCC(C)(C)CC(C)C
37778-99-7,RNDNSYIPLPAXAZ-MRVPVSSYSA-N,"[""unifac_dortmund""]",(s)-(-)-2-phenyl-1-propanol,water-RNDNSYIPLPAXAZ-MRVPVSSYSA-N,False,C[C@H](CO)c1ccccc1
37831-90-6,KSRIBXUCAQAWHL-UHFFFAOYSA-N,"[""unifac_dortmund""]",37831-90-6,water-KSRIBXUCAQAWHL-UHFFFAOYSA-N,False,C1C2C3CC3C3CC3C12
37846-63-2,OWNNLXWCBCZDHM-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo[2.2.1]hepta-2,5-diene, 7-methylene-",water-OWNNLXWCBCZDHM-UHFFFAOYSA-N,False,C=C1C2C=CC1C=C2
37846-64-3,XVHWHLALQBRFIH-UHFFFAOYSA-N,"[""unifac_dortmund""]",37846-64-3,water-XVHWHLALQBRFIH-UHFFFAOYSA-N,False,CC(C)=C1C2CCC1C1CC21
37872-12-1,SHYGDIVJZUFWIP-UHFFFAOYSA-N,"[""unifac_dortmund""]","benzene, (1,1,2,2-tetramethylpropyl)-",water-SHYGDIVJZUFWIP-UHFFFAOYSA-N,False,CC(C)(C)C(C)(C)c1ccccc1
3788-32-7,DPUYDFJBHDYVQM-UHFFFAOYSA-N,"[""unifac_dortmund""]",isobutylcyclopentane,water-DPUYDFJBHDYVQM-UHFFFAOYSA-N,False,CC(C)CC1CCCC1
37882-55-6,BGKKZLRPGJYFIP-UHFFFAOYSA-N,"[""unifac_dortmund""]",(2-ethylcyclopropyl)methanol,water-BGKKZLRPGJYFIP-UHFFFAOYSA-N,False,CCC1CC1CO
3790-71-4,CRDAMVZIKSXKFV-PVMFERMNSA-N,"[""unifac_dortmund""]","(z,e)-farnesol",water-CRDAMVZIKSXKFV-PVMFERMNSA-N,False,CC(C)=CCC/C(C)=C/CC/C(C)=C\CO
37909-95-8,JZDZRFNMDCBTNS-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-butylbiphenyl,water-JZDZRFNMDCBTNS-UHFFFAOYSA-N,False,CCCCc1ccc(-c2ccccc2)cc1
3796-70-1,HNZUNIKWNYHEJJ-FMIVXFBMSA-N,"[""unifac_dortmund""]",geranylacetone,water-HNZUNIKWNYHEJJ-FMIVXFBMSA-N,False,CC(=O)CC/C=C(\C)CCC=C(C)C
37974-23-5,JVBYMEHKMMCQBG-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl .alpha.-ethyl-.alpha.-methylvalerate,water-JVBYMEHKMMCQBG-UHFFFAOYSA-N,False,CCCC(C)(CC)C(=O)OC
38049-26-2,KRCZYMFUWVJCLI-RCAUJQPQSA-N,"[""unifac_dortmund""]",(+-)-dihydrocarveol,water-KRCZYMFUWVJCLI-RCAUJQPQSA-N,False,C=C(C)C1CC[C@@H](C)[C@H](O)C1
3806-60-8,VYXHVRARDIDEHS-CDTWYVJESA-N,"[""unifac_dortmund""]","1,5-cyclooctadiene, (e,z)-",water-VYXHVRARDIDEHS-CDTWYVJESA-N,False,C1=C\CC/C=C/CC/1
3806-82-4,JCYCKZIGTSZZQT-UHFFFAOYSA-N,"[""unifac_dortmund""]",bicyclo[4.2.0]oct-7-ene,water-JCYCKZIGTSZZQT-UHFFFAOYSA-N,False,C1=CC2CCCCC12
38064-90-3,OSNMRWURXNWCGA-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4-dimethoxytoluene",water-OSNMRWURXNWCGA-UHFFFAOYSA-N,False,COc1ccc(C)c(OC)c1
3809-32-3,RUADGOLRFXTMCY-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5-dimethylcyclohexanol",water-RUADGOLRFXTMCY-UHFFFAOYSA-N,False,CC1CCC(C)C(O)C1
3810-26-2,UHTNKICWCQWOBM-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-phenylcyclopent-2-en-1-one,water-UHTNKICWCQWOBM-UHFFFAOYSA-N,False,O=C1C=C(c2ccccc2)CC1
3817-57-0,DHNLLZWVLDZCFD-UHFFFAOYSA-N,"[""unifac_dortmund""]",methylenecyclodecane,water-DHNLLZWVLDZCFD-UHFFFAOYSA-N,False,C=C1CCCCCCCCC1
38229-26-4,WFLPGXDWMZEHGP-VQHVLOKHSA-N,"[""unifac_dortmund""]",(e) 1-methyl-1-cyclooctene,water-WFLPGXDWMZEHGP-VQHVLOKHSA-N,False,C/C1=C\CCCCCC1
