available_model_count,candidate_id,cas_number,evidence_tier,experimental_winner,full_profile_evaluated,heat_coverage_min,mass_fraction,mass_ratio_vs_heos_water,model_relative_spread,name,pair_id,profile_hash,quadrature_node_count,qualification,rankable,relative_change_refined_to_exact,stage,status,successful_model_count,within_quadrature_tolerance,worst_model_mass_kg
1,d9c5118c1d30525b476e64dc,34949-22-9,single_model_exploratory,False,False,0.0,0.364,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,8d5b1d9e9c9f87e0ed44babc,34949-22-9,single_model_exploratory,False,False,0.0,0.383666666667,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,b778ee952efe0807b3a4ee2d,34949-22-9,single_model_exploratory,False,False,0.0,0.403333333333,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,2b646afb79076184c36c37e3,34949-22-9,single_model_exploratory,False,False,0.0,0.423,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,8566a9eb5e459ad593cf0b6b,34949-22-9,single_model_exploratory,False,False,0.0,0.442666666667,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,e2374aadb3d3067762ba796f,34949-22-9,single_model_exploratory,False,False,0.0,0.462333333333,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,cea78faa32a9af0637b80f34,34949-22-9,single_model_exploratory,False,False,0.0,0.482,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,a4eec1b3087b1eba5084eb2a,34949-22-9,single_model_exploratory,False,False,0.0,0.501666666667,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,2138ea090c8da69f2308015e,34949-22-9,single_model_exploratory,False,False,0.0,0.521333333333,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,9fbbb3ee289a878e8ba45a36,34949-22-9,single_model_exploratory,False,False,0.0,0.541,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,1c2d1f8cb92d73c8bbec24b8,34949-22-9,single_model_exploratory,False,False,0.0,0.560666666667,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,81be4ac0ef1109f7114dc179,34949-22-9,single_model_exploratory,False,False,0.0,0.580333333333,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,e0d2e806526fc88869739313,34949-22-9,single_model_exploratory,False,False,0.0,0.6,,,"propanoic acid, 1,1-dimethylpropyl ester",water-RHSLWHLBYFOBAF-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,5a02fa5cc1ef8a1380dee81c,13475-81-5,single_model_exploratory,False,False,0.0,0.0001,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,1b4928096c11f26e1f516ea7,13475-81-5,single_model_exploratory,False,False,0.0,0.000166810054,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,2e820b243839120c7c1b227f,13475-81-5,single_model_exploratory,False,False,0.0,0.00027825594,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,ff57b2483c257ffda2f57dde,13475-81-5,single_model_exploratory,False,False,0.0,0.000464158883,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,15b9d5b7374b4aebb6ec469b,13475-81-5,single_model_exploratory,False,False,0.0,0.000774263683,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,0616b3b7cef3e8a8b7d7b068,13475-81-5,single_model_exploratory,False,False,0.0,0.001291549665,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,7c3012bec9d298e570b93b7f,13475-81-5,single_model_exploratory,False,False,0.0,0.00215443469,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,c142e1ee93ec4064dca8a5aa,13475-81-5,single_model_exploratory,False,False,0.0,0.003593813664,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,ed8fdce3632de494a2dab06a,13475-81-5,single_model_exploratory,False,False,0.0,0.005994842503,,,"2,2,3,3-tetramethylhexane",water-RMQHJMMCLSJULX-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
