available_model_count,candidate_id,cas_number,evidence_tier,experimental_winner,full_profile_evaluated,heat_coverage_min,mass_fraction,mass_ratio_vs_heos_water,model_relative_spread,name,pair_id,profile_hash,quadrature_node_count,qualification,rankable,relative_change_refined_to_exact,stage,status,successful_model_count,within_quadrature_tolerance,worst_model_mass_kg
1,2176d5125fbf8e56f70a5b54,930-68-7,single_model_exploratory,False,False,1.0,0.003593813664,1.0007788173174688,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2692.309440336849
1,43e38377045c70e49ad0b219,930-68-7,single_model_exploratory,False,False,1.0,0.005994842503,1.0019588555779735,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2695.4839960865716
1,95dc18e8e666bee638081afe,930-68-7,single_model_exploratory,False,False,1.0,0.01,1.0039336598155442,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2700.7966425970967
1,582aaa5c5492d46eab266f4d,930-68-7,single_model_exploratory,False,False,1.0,0.029666666667,1.0137480331648476,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2727.19940968418
1,13b8567718e46d288eec6d1d,930-68-7,single_model_exploratory,False,False,1.0,0.049333333333,1.0237621355999438,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2754.139490804979
1,a50a8a35b9029c7a6f12d214,930-68-7,single_model_exploratory,False,False,1.0,0.069,1.0339824937248585,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2781.634443922679
1,9af0b4923db5f354d4afc441,930-68-7,single_model_exploratory,False,False,1.0,0.088666666667,1.0444159479390238,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2809.702671177342
1,2724a00e077eb310ddde5993,930-68-7,single_model_exploratory,False,False,1.0,0.108333333333,1.0550696736464442,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2838.363475943105
1,4e30109a06f6ec40b315813e,930-68-7,single_model_exploratory,False,False,1.0,0.128,1.0659512043915427,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2867.637125068565
1,5d534e966c031628504e11d2,930-68-7,single_model_exploratory,False,False,1.0,0.147666666667,1.077068457140192,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2897.5449168881682
1,b580c3a6068b7902a1ea8835,930-68-7,single_model_exploratory,False,False,1.0,0.167333333333,1.0884297599709367,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2928.1092557175307
1,1a2f40abc2b4b69762a5c198,930-68-7,single_model_exploratory,False,False,1.0,0.187,1.100043882464001,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2959.353733606381
1,18ac6223b289e1c6ba4600ca,930-68-7,single_model_exploratory,False,False,1.0,0.206666666667,1.1119200691179736,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2991.303220236602
1,ca8ceb847af887b19a53d211,930-68-7,single_model_exploratory,False,False,1.0,0.226333333333,1.1240680761906559,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,3023.9839620320054
1,3d4a64c3934f6c704e200e48,930-68-7,single_model_exploratory,False,False,1.0,0.246,1.1364982124049134,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,3057.4236916657937
1,86a5aed4fcfeefa331dc305e,930-68-7,single_model_exploratory,False,False,0.0,0.265666666667,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,5c75523e6fd55762385c3ea9,930-68-7,single_model_exploratory,False,False,0.0,0.285333333333,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,a147ca05ca42acdfc1b1103a,930-68-7,single_model_exploratory,False,False,0.0,0.305,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,0619ac6809b305317ae23b89,930-68-7,single_model_exploratory,False,False,0.0,0.324666666667,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,15db5bd8e1af0bb491d6b024,930-68-7,single_model_exploratory,False,False,0.0,0.344333333333,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,6936c100ce865fe5b042d14d,930-68-7,single_model_exploratory,False,False,0.0,0.364,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,8f95479a158f5bc6f412d412,930-68-7,single_model_exploratory,False,False,0.0,0.383666666667,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,1fb5e10206eecde4fe817752,930-68-7,single_model_exploratory,False,False,0.0,0.403333333333,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,74854a1cc831a543faa27b64,930-68-7,single_model_exploratory,False,False,0.0,0.423,,,2-Cyclohexen-1-one,water-FWFSEYBSWVRWGL-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
