cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
106-30-9,TVQGDYNRXLTQAP-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl heptanoate,water-TVQGDYNRXLTQAP-UHFFFAOYSA-N,False,CCCCCCC(=O)OCC
106-32-1,YYZUSRORWSJGET-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl caprylate,water-YYZUSRORWSJGET-UHFFFAOYSA-N,False,CCCCCCCC(=O)OCC
106-33-2,MMXKVMNBHPAILY-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl laurate,water-MMXKVMNBHPAILY-UHFFFAOYSA-N,False,CCCCCCCCCCCC(=O)OCC
106-35-4,NGAZZOYFWWSOGK-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-heptanone,water-NGAZZOYFWWSOGK-UHFFFAOYSA-N,False,CCCCC(=O)CC
106-36-5,MCSINKKTEDDPNK-UHFFFAOYSA-N,"[""unifac_dortmund""]",propyl propionate,water-MCSINKKTEDDPNK-UHFFFAOYSA-N,False,CCCOC(=O)CC
106-42-3,URLKBWYHVLBVBO-UHFFFAOYSA-N,"[""unifac_dortmund""]",p-xylene,water-URLKBWYHVLBVBO-UHFFFAOYSA-N,False,Cc1ccc(C)cc1
106-63-8,CFVWNXQPGQOHRJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",isobutyl acrylate,water-CFVWNXQPGQOHRJ-UHFFFAOYSA-N,False,C=CC(=O)OCC(C)C
106-65-0,MUXOBHXGJLMRAB-UHFFFAOYSA-N,"[""unifac_dortmund""]",dimethyl succinate,water-MUXOBHXGJLMRAB-UHFFFAOYSA-N,False,COC(=O)CCC(=O)OC
106-67-2,QCHSJPKDWOFACC-UHFFFAOYSA-N,"[""unifac_dortmund""]","1-pentanol, 2-ethyl-4-methyl-",water-QCHSJPKDWOFACC-UHFFFAOYSA-N,False,CCC(CO)CC(C)C
106-68-3,RHLVCLIPMVJYKS-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-octanone,water-RHLVCLIPMVJYKS-UHFFFAOYSA-N,False,CCCCCC(=O)CC
106-69-4,ZWVMLYRJXORSEP-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2,6-hexanetriol",water-ZWVMLYRJXORSEP-UHFFFAOYSA-N,False,OCCCCC(O)CO
106-70-7,NUKZAGXMHTUAFE-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl hexanoate,water-NUKZAGXMHTUAFE-UHFFFAOYSA-N,False,CCCCCC(=O)OC
106-72-9,YGFGZTXGYTUXBA-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,6-dimethyl-5-heptenal",water-YGFGZTXGYTUXBA-UHFFFAOYSA-N,False,CC(C)=CCCC(C)C=O
106-73-0,XNCNNDVCAUWAIT-UHFFFAOYSA-N,"[""unifac_dortmund""]",methyl heptanoate,water-XNCNNDVCAUWAIT-UHFFFAOYSA-N,False,CCCCCCC(=O)OC
10602-34-3,ZUMISMXLQDKQDS-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-butene, 1,1-diethoxy-",water-ZUMISMXLQDKQDS-UHFFFAOYSA-N,False,CC=CC(OCC)OCC
10602-36-5,PRCYIYOCMALJCX-UHFFFAOYSA-N,"[""unifac_dortmund""]","4,4-diethoxybut-1-ene",water-PRCYIYOCMALJCX-UHFFFAOYSA-N,False,C=CCC(OCC)OCC
10603-03-9,SPEHEHYVDRYEDX-UHFFFAOYSA-N,"[""unifac_dortmund""]",beta-methyl-delta-valerolactone,water-SPEHEHYVDRYEDX-UHFFFAOYSA-N,False,CC1CCCOC1=O
10606-42-5,IJUHLFUALMUWOM-UHFFFAOYSA-N,"[""unifac_dortmund""]",ethyl 3-methoxypropanoate,water-IJUHLFUALMUWOM-UHFFFAOYSA-N,False,CCOC(=O)CCOC
106342-04-5,AWBIJARKDOFDAN-UHFFFAOYSA-N,"[""unifac_dortmund""]",dimethyldioxane,water-AWBIJARKDOFDAN-UHFFFAOYSA-N,False,CC1COC(C)CO1
106562-31-6,MWCYZAVQYCJVIJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",agn-pc-0365cb,water-MWCYZAVQYCJVIJ-UHFFFAOYSA-N,False,CC(C)C1CC2C=CC1CC2
106623-85-2,FTOFVYGLRHSFAM-UHFFFAOYSA-N,"[""unifac_dortmund""]",agn-pc-0365cc,water-FTOFVYGLRHSFAM-UHFFFAOYSA-N,False,CCC1CC2C=CC1CC2
1067-08-9,GIEZWIDCIFCQPS-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-ethyl-3-methylpentane,water-GIEZWIDCIFCQPS-UHFFFAOYSA-N,False,CCC(C)(CC)CC
1067-20-5,BGXXXYLRPIRDHJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetraethylmethane,water-BGXXXYLRPIRDHJ-UHFFFAOYSA-N,False,CCC(CC)(CC)CC
1068-19-5,WSOKFYJGNBQDPW-UHFFFAOYSA-N,"[""unifac_dortmund""]","4,4-dimethylheptane",water-WSOKFYJGNBQDPW-UHFFFAOYSA-N,False,CCCC(C)(C)CCC
1068-87-7,VLHAGZNBWKUMRW-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4-dimethyl-3-ethylpentane",water-VLHAGZNBWKUMRW-UHFFFAOYSA-N,False,CCC(C(C)C)C(C)C
1069-23-4,KUQWZSZYIQGTHT-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,5-hexadiene-3,4-diol",water-KUQWZSZYIQGTHT-UHFFFAOYSA-N,False,C=CC(O)C(O)C=C
1069-53-0,ODGLTLJZCVNPBU-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,3,5-trimethylhexane",water-ODGLTLJZCVNPBU-UHFFFAOYSA-N,False,CC(C)CC(C)C(C)C
107-02-8,HGINCPLSRVDWNT-UHFFFAOYSA-N,"[""unifac_dortmund""]",acrolein,water-HGINCPLSRVDWNT-UHFFFAOYSA-N,False,C=CC=O
