available_model_count,candidate_id,cas_number,evidence_tier,experimental_winner,full_profile_evaluated,heat_coverage_min,mass_fraction,mass_ratio_vs_heos_water,model_relative_spread,name,pair_id,profile_hash,quadrature_node_count,qualification,rankable,relative_change_refined_to_exact,stage,status,successful_model_count,within_quadrature_tolerance,worst_model_mass_kg
1,24430b99f7139eaa2b2aad26,499-71-8,single_model_exploratory,False,False,0.0,0.560666666667,,,"2-cyclohexen-1-one, 2-methyl-5-(1-methylethyl)-, (s)-",water-WPGPCDVQHXOMQP-VIFPVBQESA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,229373e45d5363f70cfc140b,499-71-8,single_model_exploratory,False,False,0.0,0.580333333333,,,"2-cyclohexen-1-one, 2-methyl-5-(1-methylethyl)-, (s)-",water-WPGPCDVQHXOMQP-VIFPVBQESA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,81f1f3e23eeaeac4fc3af12e,499-71-8,single_model_exploratory,False,False,0.0,0.6,,,"2-cyclohexen-1-one, 2-methyl-5-(1-methylethyl)-, (s)-",water-WPGPCDVQHXOMQP-VIFPVBQESA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,incomplete_models_or_reference,0,,
1,03dcb087867f439465bb1190,24599-57-3,single_model_exploratory,False,False,1.0,0.0001,0.9990649012384185,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2687.6986388693076
1,70d994a202dcca4ec92be371,24599-57-3,single_model_exploratory,False,False,1.0,0.000166810054,0.9990963128252272,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2687.783142767909
1,d4fb0c35c63415a30d3a4668,24599-57-3,single_model_exploratory,False,False,1.0,0.00027825594,0.9991487153582546,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2687.9241168092512
1,575054ca314abb27e9669ca3,24599-57-3,single_model_exploratory,False,False,1.0,0.000464158883,0.9992361415466103,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2688.1593119874165
1,093deb2f29ddd4999b39989f,24599-57-3,single_model_exploratory,False,False,1.0,0.000774263683,0.9993820147814849,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2688.5517422432827
1,b1f2f8fa67946d2126ae19a3,24599-57-3,single_model_exploratory,False,False,1.0,0.001291549665,0.9996254505846028,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2689.2066367109805
1,92d0998678aba34fec73f245,24599-57-3,single_model_exploratory,False,False,1.0,0.00215443469,1.0000318172733218,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2690.299850169684
1,19d8eacb758c24bfede6f8c0,24599-57-3,single_model_exploratory,False,False,1.0,0.003593813664,1.0007104896485786,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2692.125624267998
1,827328ebfe8c9e66ade27747,24599-57-3,single_model_exploratory,False,False,1.0,0.005994842503,1.0018448487526532,,"2,4-cyclohexadienone",water-WQPDQJCBHQPNCZ-UHFFFAOYSA-N,74ab06a76bc6ab06899449c4b4aed297759eadf8574e4df475ae5f36757b0e21,24,,False,,coarse,complete_model_estimate,1,,2695.1772932999406
