cas_number,inchi_key,models,name,pair_id,procurement_verified,smiles
635-81-4,NSOYZSQQDPNCAC-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,2,4,5-tetraethylbenzene",water-NSOYZSQQDPNCAC-UHFFFAOYSA-N,False,CCc1cc(CC)c(CC)cc1CC
63521-36-8,RMJMOIGSWATFGE-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,4-pentanediol, 3,4-dimethyl-",water-RMJMOIGSWATFGE-UHFFFAOYSA-N,False,CC(CCO)C(C)(C)O
63573-84-2,VEDJYUOPZNJAGT-UHFFFAOYSA-N,"[""unifac_dortmund""]",63573-84-2,water-VEDJYUOPZNJAGT-UHFFFAOYSA-N,False,CCCC(OC(C)=O)C1CCCCC1
63573-88-6,GSJZDPJIZODMLX-UHFFFAOYSA-N,"[""unifac_dortmund""]",63573-88-6,water-GSJZDPJIZODMLX-UHFFFAOYSA-N,False,CC(=O)OC(C)C1CCC(C)CC1
63574-03-8,LLHBKSLMOGXHEF-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-cyclohexyl-1-methylethyl isobutyrate,water-LLHBKSLMOGXHEF-UHFFFAOYSA-N,False,CC(C)C(=O)OC(C)(C)C1CCCCC1
636-53-3,JLVWYWVLMFVCDI-UHFFFAOYSA-N,"[""unifac_dortmund""]",diethyl isophthalate,water-JLVWYWVLMFVCDI-UHFFFAOYSA-N,False,CCOC(=O)c1cccc(C(=O)OCC)c1
63697-00-7,KIWATKANDHUUOB-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl lactate,water-KIWATKANDHUUOB-UHFFFAOYSA-N,False,CC(C)OC(=O)C(C)O
637-50-3,QROGIFZRVHSFLM-QHHAFSJGSA-N,"[""unifac_dortmund""]",1-phenylpropene,water-QROGIFZRVHSFLM-QHHAFSJGSA-N,False,C/C=C/c1ccccc1
637-64-9,AAQDYYFAFXGBFZ-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetrahydrofurfuryl acetate,water-AAQDYYFAFXGBFZ-UHFFFAOYSA-N,False,CC(=O)OCC1CCCO1
637-65-0,FMKCDSXOYLTWBR-UHFFFAOYSA-N,"[""unifac_dortmund""]",tetrahydrofurfuryl propionate,water-FMKCDSXOYLTWBR-UHFFFAOYSA-N,False,CCC(=O)OCC1CCCO1
637-69-4,UAJRSHJHFRVGMG-UHFFFAOYSA-N,"[""unifac_dortmund""]",4-methoxystyrene,water-UAJRSHJHFRVGMG-UHFFFAOYSA-N,False,C=Cc1ccc(OC)cc1
637-78-5,IJMWOMHMDSDKGK-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl propionate,water-IJMWOMHMDSDKGK-UHFFFAOYSA-N,False,CCC(=O)OC(C)C
637-92-3,NUMQCACRALPSHD-UHFFFAOYSA-N,"[""unifac_dortmund""]",tert-butyl ethyl ether,water-NUMQCACRALPSHD-UHFFFAOYSA-N,False,CCOC(C)(C)C
63716-10-9,IIZSMBZRUMDQGD-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(2-ethoxyethoxy)propan-2-ol,water-IIZSMBZRUMDQGD-UHFFFAOYSA-N,False,CCOCCOCC(C)O
63716-41-6,OUNGUQCWULFDFV-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-(hexan-3-yloxy)propan-1-ol,water-OUNGUQCWULFDFV-UHFFFAOYSA-N,False,CCCC(CC)OC(C)CO
63721-05-1,MKLKDUHMZCIBSJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","methyl 3,3-dimethylpent-4-enoate",water-MKLKDUHMZCIBSJ-UHFFFAOYSA-N,False,C=CC(C)(C)CC(=O)OC
63767-85-1,UJJRIUTYQOLWGD-UHFFFAOYSA-N,"[""unifac_dortmund""]",surecn8608076,water-UJJRIUTYQOLWGD-UHFFFAOYSA-N,False,CCOC(=O)C1CCC(C(C)(C)C)CC1
63767-86-2,NEHPIUGJDUWSRR-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(4-isopropylcyclohexyl)ethanol,water-NEHPIUGJDUWSRR-UHFFFAOYSA-N,False,CC(C)C1CCC(C(C)O)CC1
63767-87-3,FNBYRKVLUFZUKN-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-(|a-hydroxyethyl)-4-t-butylcyclohexane,water-FNBYRKVLUFZUKN-UHFFFAOYSA-N,False,CC(O)C1CCC(C(C)(C)C)CC1
6378-65-0,NCDCLPBOMHPFCV-UHFFFAOYSA-N,"[""unifac_dortmund""]",hexyl hexanoate,water-NCDCLPBOMHPFCV-UHFFFAOYSA-N,False,CCCCCCOC(=O)CCCCC
6379-72-2,NNWHUJCUHAELCL-SNAWJCMRSA-N,"[""unifac_dortmund""]",isomethyleugenol,water-NNWHUJCUHAELCL-SNAWJCMRSA-N,False,C/C=C/c1ccc(OC)c(OC)c1
6379-73-3,YVLHTQPPMZOCOW-UHFFFAOYSA-N,"[""unifac_dortmund""]",carvacrol methyl ether,water-YVLHTQPPMZOCOW-UHFFFAOYSA-N,False,COc1cc(C(C)C)ccc1C
638-11-9,FFOPEPMHKILNIT-UHFFFAOYSA-N,"[""unifac_dortmund""]",isopropyl butyrate,water-FFOPEPMHKILNIT-UHFFFAOYSA-N,False,CCCC(=O)OC(C)C
638-25-5,GJWGZSBNFSBUPX-UHFFFAOYSA-N,"[""unifac_dortmund""]",pentyl octanoate,water-GJWGZSBNFSBUPX-UHFFFAOYSA-N,False,CCCCCCCC(=O)OCCCCC
638-37-9,PCSMJKASWLYICJ-UHFFFAOYSA-N,"[""unifac_dortmund""]",succinaldehyde,water-PCSMJKASWLYICJ-UHFFFAOYSA-N,False,O=CCCC=O
638-49-3,DIQMPQMYFZXDAX-UHFFFAOYSA-N,"[""unifac_dortmund""]",amyl formate,water-DIQMPQMYFZXDAX-UHFFFAOYSA-N,False,CCCCCOC=O
638-54-0,OADYBSJSJUFUBR-UHFFFAOYSA-N,"[""unifac_dortmund""]",octanedial,water-OADYBSJSJUFUBR-UHFFFAOYSA-N,False,O=CCCCCCCC=O
6380-21-8,WHGXZPQWZJUGEP-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-propenylphenol,water-WHGXZPQWZJUGEP-UHFFFAOYSA-N,False,CC=Cc1ccccc1O
6380-95-6,JWBPCSXRWORRAI-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methoxybut-2-ene,water-JWBPCSXRWORRAI-UHFFFAOYSA-N,False,CC=C(C)OC
63807-78-3,IGEXYHSUUVTDLS-UHFFFAOYSA-N,"[""unifac_dortmund""]","cyclopentanone, 2-(4-methylpentyl)-",water-IGEXYHSUUVTDLS-UHFFFAOYSA-N,False,CC(C)CCCC1CCCC1=O
6382-06-5,GXOHBWLPQHTYPF-UHFFFAOYSA-N,"[""unifac_dortmund""]",amyl lactate,water-GXOHBWLPQHTYPF-UHFFFAOYSA-N,False,CCCCCOC(=O)C(C)O
6382-14-5,RSDLTJVQMXAXCA-UHFFFAOYSA-N,"[""unifac_dortmund""]",benzyl pentyl ether,water-RSDLTJVQMXAXCA-UHFFFAOYSA-N,False,CCCCCOCc1ccccc1
63883-69-2,IQGZCSXWIRBTRW-ZZXKWVIFSA-N,"[""unifac_dortmund""]","2-butenal, 2-ethyl-",water-IQGZCSXWIRBTRW-ZZXKWVIFSA-N,False,C/C=C(/C=O)CC
63951-48-4,CKURPKAGDUSTMO-UHFFFAOYSA-N,"[""unifac_dortmund""]","pentanedial, 2-(hydroxymethyl)-2,4-dimethyl-",water-CKURPKAGDUSTMO-UHFFFAOYSA-N,False,COC(C)(C=O)CC(C)C=O
64-17-5,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[""chemsep_nrtl"",""unifac_dortmund""]",ethanol,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,CCO
64037-56-5,NYHDGYDCGSOHPJ-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,5-dimethyl-2-hepten-6-yl acetate",water-NYHDGYDCGSOHPJ-UHFFFAOYSA-N,False,CC(=O)OC(C)C(C)CC=C(C)C
64046-61-3,BDUHVPAGYVHMRZ-GQCTYLIASA-N,"[""unifac_dortmund""]",3-allyloxyallyl acetate,water-BDUHVPAGYVHMRZ-GQCTYLIASA-N,False,C=CCO/C=C/COC(C)=O
64047-30-9,XXCRXPYEAMCJKH-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-oxepanone, trimethyl-",water-XXCRXPYEAMCJKH-UHFFFAOYSA-N,False,CC1CCCOC(=O)C1(C)C
64096-73-7,CGWXPLQCZGXXTQ-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1l3od9,water-CGWXPLQCZGXXTQ-UHFFFAOYSA-N,False,C=C1C2C=CC3C=CC1C32
64096-77-1,VDMBYYKFHHLTQC-UHFFFAOYSA-N,"[""unifac_dortmund""]",ac1l3odf,water-VDMBYYKFHHLTQC-UHFFFAOYSA-N,False,CC(C)=C1C2C=CC3C=CC1C32
6414-96-6,BEPKYSJVUZWKMP-UHFFFAOYSA-N,"[""unifac_dortmund""]","5,5-dimethylnonane",water-BEPKYSJVUZWKMP-UHFFFAOYSA-N,False,CCCCC(C)(C)CCCC
6418-41-3,NLHRRMKILFRDGV-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methyltridecane,water-NLHRRMKILFRDGV-UHFFFAOYSA-N,False,CCCCCCCCCCC(C)CC
6418-43-5,WWPCLIMUTNKTDY-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylhexadecane,water-WWPCLIMUTNKTDY-UHFFFAOYSA-N,False,CCCCCCCCCCCCCC(C)CC
64190-48-3,ALZLTHLQMAFAPA-BYPYZUCNSA-N,"[""unifac_dortmund""]",(s)-beta-methyl-gamma-butyrolactone,water-ALZLTHLQMAFAPA-BYPYZUCNSA-N,False,C[C@@H]1COC(=O)C1
64275-73-6,VDHRTASWKDTLER-UHFFFAOYSA-N,"[""unifac_dortmund""]",64275-73-6,water-VDHRTASWKDTLER-UHFFFAOYSA-N,False,CCC=CCCCCO
643-58-3,ALLIZEAXNXSFGD-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-methylbiphenyl,water-ALLIZEAXNXSFGD-UHFFFAOYSA-N,False,Cc1ccccc1-c1ccccc1
643-93-6,NPDIDUXTRAITDE-UHFFFAOYSA-N,"[""unifac_dortmund""]",3-methylbiphenyl,water-NPDIDUXTRAITDE-UHFFFAOYSA-N,False,Cc1cccc(-c2ccccc2)c1
6434-77-1,IICQZTQZQSBHBY-HYXAFXHYSA-N,"[""unifac_dortmund""]",cis-2-nonene,water-IICQZTQZQSBHBY-HYXAFXHYSA-N,False,C/C=C\CCCCCC
6434-78-2,IICQZTQZQSBHBY-UHFFFAOYSA-N,"[""unifac_dortmund""]",trans-2-nonene,water-IICQZTQZQSBHBY-UHFFFAOYSA-N,False,CC=CCCCCCC
644-30-4,VMYXUZSZMNBRCN-UHFFFAOYSA-N,"[""unifac_dortmund""]",curcumene,water-VMYXUZSZMNBRCN-UHFFFAOYSA-N,False,CC(C)=CCCC(C)c1ccc(C)cc1
644-35-9,LCHYEKKJCUJAKN-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-propylphenol,water-LCHYEKKJCUJAKN-UHFFFAOYSA-N,False,CCCc1ccccc1O
644-49-5,AZFUASHXSOTBNU-UHFFFAOYSA-N,"[""unifac_dortmund""]",propyl isobutyrate,water-AZFUASHXSOTBNU-UHFFFAOYSA-N,False,CCCOC(=O)C(C)C
6443-92-1,OTTZHAVKAVGASB-UHFFFAOYSA-N,"[""unifac_dortmund""]",cis-2-heptene,water-OTTZHAVKAVGASB-UHFFFAOYSA-N,False,CC=CCCCC
645-13-6,PDLCCNYKIIUWHA-UHFFFAOYSA-N,"[""unifac_dortmund""]",4'-isopropylacetophenone,water-PDLCCNYKIIUWHA-UHFFFAOYSA-N,False,CC(=O)c1ccc(C(C)C)cc1
645-49-8,PJANXHGTPQOBST-QXMHVHEDSA-N,"[""unifac_dortmund""]",cis-Stilbene,water-PJANXHGTPQOBST-QXMHVHEDSA-N,False,C(=C/c1ccccc1)/c1ccccc1
645-62-5,PYLMCYQHBRSDND-UHFFFAOYSA-N,"[""unifac_dortmund""]",2-Ethyl-2-hexenal,water-PYLMCYQHBRSDND-UHFFFAOYSA-N,False,CCCC=C(C=O)CC
645-67-0,QOSMNYMQXIVWKY-UHFFFAOYSA-N,"[""unifac_dortmund""]",n-propyl levulinate,water-QOSMNYMQXIVWKY-UHFFFAOYSA-N,False,CCCOC(=O)CCC(C)=O
64501-77-5,IGMJZWHHNPRADN-UHFFFAOYSA-N,"[""unifac_dortmund""]",64501-77-5,water-IGMJZWHHNPRADN-UHFFFAOYSA-N,False,CCCC=CCC(C)C
64502-86-9,SODKTKJZYBOMMT-UHFFFAOYSA-N,"[""unifac_dortmund""]","3,4-dimethyl-2-pentanol",water-SODKTKJZYBOMMT-UHFFFAOYSA-N,False,CC(C)C(C)C(C)O
64502-89-2,WOVLKKLXYZJMSN-UHFFFAOYSA-N,"[""unifac_dortmund""]",1-hydroxy-2-pentanone,water-WOVLKKLXYZJMSN-UHFFFAOYSA-N,False,CCCC(=O)CO
64512-96-5,JDYWKAYETKZYIF-UHFFFAOYSA-N,"[""unifac_dortmund""]","2,4,4-trimethyl-2,3-pentanediol",water-JDYWKAYETKZYIF-UHFFFAOYSA-N,False,CC(C)(C)C(O)C(C)(C)O
6454-22-4,MTNLKAOONWIMIT-UHFFFAOYSA-N,"[""unifac_dortmund""]","2-hexyl-4,5-dimethyl-1,3-dioxolane",water-MTNLKAOONWIMIT-UHFFFAOYSA-N,False,CCCCCCC1OC(C)C(C)O1
646-04-8,QMMOXUPEWRXHJS-HWKANZROSA-N,"[""unifac_dortmund""]",trans-2-pentene,water-QMMOXUPEWRXHJS-HWKANZROSA-N,False,C/C=C/CC
646-06-0,WNXJIVFYUVYPPR-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,3-dioxolane",water-WNXJIVFYUVYPPR-UHFFFAOYSA-N,False,C1COCO1
64611-88-7,RAYSJZWIMVHXOA-UHFFFAOYSA-N,"[""unifac_dortmund""]","1,6-dodecadien-3-ol, 3,7,11-trimethyl-",water-RAYSJZWIMVHXOA-UHFFFAOYSA-N,False,C=CC(C)(O)CCC=C(C)CCCC(C)C
64725-58-2,KHYZIYIOGSVEHF-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo(4.2.1)non-3-en-9-ol, anti-",water-KHYZIYIOGSVEHF-UHFFFAOYSA-N,False,OC1C2CC=CCC1CC2
64725-60-6,LSLWFYJHUWPVQR-UHFFFAOYSA-N,"[""unifac_dortmund""]","bicyclo[4.2.1]nona-2,4-dien-9-ol",water-LSLWFYJHUWPVQR-UHFFFAOYSA-N,False,OC1C2C=CC=CC1CC2
