chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
0.04753384477263267,1,0.9999472198466839,ok,0.0,5.278015331611208e-05,0.0001,1.0000527829392076,0.9999472198466839,6.572165001217378e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9999537920116851,ok,0.0
0.04747923920572206,1,0.9999472198466839,ok,0.0,5.278015331611208e-05,0.0001,1.0000527829392076,0.9999472198466839,6.572165001217378e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9999537920116851,ok,0.0
0.05626208582771852,1,0.9999479138705479,ok,0.0,,0.0001,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,0.9999553827504177,ok,0.0
0.005780814713935989,0,0.9999176165565137,ok,1.0,8.238344348632243e-05,0.0001,1.0000823902310774,0.9999176165565137,3.313402432314483e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.999920929958946,ok,1.0
0.06595088936195792,1,0.999948655120702,ok,0.0,,0.0001,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,0.9999570793134633,ok,0.0
0.06593912345370401,1,0.999948655120702,ok,0.0,,0.0001,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,0.9999570793134633,ok,0.0
0.06590865312105298,1,0.999948655120702,ok,0.0,,0.0001,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9999570793134633,ok,0.0
0.07654222847206649,1,0.9999494446569851,ok,0.0,,0.0001,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,200000.0,387.5,0.07654222847206649,1,0.9999588934637299,ok,0.0
0.004356199754141699,0,0.9999187811417922,ok,1.0,8.121885820777663e-05,0.0001,1.0000812254552465,0.9999187811417922,3.2543070890289627e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.9999220354488813,ok,1.0
0.008105095449862487,0,0.9999187811417922,ok,1.0,8.121885820777663e-05,0.0001,1.0000812254552465,0.9999187811417922,3.2543070890289627e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.9999220354488813,ok,1.0
0.002871306568927867,0,0.9999212620120831,ok,1.0,7.873798791691033e-05,0.0001,1.0000787441880759,0.9999212620120831,3.141187381761057e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9999244031994649,ok,1.0
0.004983500929861329,0,0.9999212620120831,ok,1.0,7.873798791691033e-05,0.0001,1.0000787441880759,0.9999212620120831,3.141187381761057e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9999244031994649,ok,1.0
0.04753384477263267,1,0.9999061457827741,ok,0.0,9.385421722585274e-05,0.000177827941004,1.0000938630266667,0.9999061457827741,1.1683959967756508e-05,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9999178297427419,ok,0.0
0.04747923920572206,1,0.9999061457827741,ok,0.0,9.385421722585274e-05,0.000177827941004,1.0000938630266667,0.9999061457827741,1.1683959967756508e-05,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9999178297427419,ok,0.0
0.05626208582771852,1,0.9999073797694873,ok,0.0,,0.000177827941004,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,0.9999206585917851,ok,0.0
0.005780814713935989,0,0.9998535003622886,ok,1.0,0.00014649963771140584,0.000177827941004,1.0001465211029998,0.9998535003622886,5.891181889539077e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.9998593915441781,ok,1.0
0.06595088936195792,1,0.9999086977596319,ok,0.0,,0.000177827941004,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,0.9999236756430796,ok,0.0
0.06593912345370401,1,0.9999086977596319,ok,0.0,,0.000177827941004,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,0.9999236756430796,ok,0.0
0.06590865312105298,1,0.9999086977596319,ok,0.0,,0.000177827941004,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9999236756430796,ok,0.0
0.07654222847206649,1,0.9999101016347497,ok,0.0,,0.000177827941004,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,200000.0,387.5,0.07654222847206649,1,0.9999269018178105,ok,0.0
0.004356199754141699,0,0.9998555712999146,ok,1.0,0.0001444287000853528,0.000177827941004,1.0001444495627478,0.9998555712999146,5.786111218597512e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.9998613574111332,ok,1.0
0.008105095449862487,0,0.9998555712999146,ok,1.0,0.0001444287000853528,0.000177827941004,1.0001444495627478,0.9998555712999146,5.786111218597512e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.9998613574111332,ok,1.0
0.002871306568927867,0,0.9998599829414303,ok,1.0,0.00014001705856969693,0.000177827941004,1.0001400366660917,0.9998599829414303,5.584986005446879e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9998655679274357,ok,1.0
0.004983500929861329,0,0.9998599829414303,ok,1.0,0.00014001705856969693,0.000177827941004,1.0001400366660917,0.9998599829414303,5.584986005446879e-06,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9998655679274357,ok,1.0
0.04753384477263267,1,0.9998331124950953,ok,0.0,0.00016688750490467807,0.000316227766017,1.000166915360993,0.9998331124950953,2.07672733932851e-05,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9998538797684886,ok,0.0
0.04747923920572206,1,0.9998331124950953,ok,0.0,0.00016688750490467807,0.000316227766017,1.000166915360993,0.9998331124950953,2.07672733932851e-05,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9998538797684886,ok,0.0
0.05626208582771852,1,0.9998353062940615,ok,0.0,,0.000316227766017,,,,water-JHIVVAPYMSGYDF-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,0.9998589104773841,ok,0.0
