chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
0.04747923920572206,1,0.9648600568330703,ok,0.0,0.0351399431669297,0.0873333333333,1.0364197304241907,0.9648600568330703,0.015548711791722236,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9804087686247925,ok,0.0
0.05626208582771852,1,0.9656958324255622,ok,0.0,,0.0873333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,0.9824328315335747,ok,0.0
0.005780814713935989,0,0.944796992369271,ok,1.0,0.05520300763072905,0.0873333333333,1.058428432855503,0.944796992369271,0.005756167122177747,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.9505531594914487,ok,1.0
0.06595088936195792,1,2.6310082766599554,ok,0.24986465529039448,,0.0873333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,2.8171537059587215,ok,0.27167857800373485
0.06593912345370401,1,0.9666397291474939,ok,0.0,,0.0873333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.0658019581581106,ok,0.01207892255606414
0.06592517903500661,1,0.9666397291474939,ok,0.0,,0.0873333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,168733.630068,375.0,0.06592517903500661,1,0.9849566586666539,ok,0.0
0.06590865312105298,1,0.9666397291474939,ok,0.0,,0.0873333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9849566586666539,ok,0.0
0.07654222847206649,1,1.3081710387141543,ok,0.059636551920606656,,0.0873333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,387.5,0.07654222847206649,1,1.5298626275821054,ok,0.09330107126513958
0.004356199754141699,0,0.9456374777051334,ok,1.0,0.0543625222948666,0.0873333333333,1.0574876985912118,0.9456374777051334,0.005653504472725501,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.9512909821778589,ok,1.0
0.008105095449862487,0,0.9456374777051334,ok,1.0,0.0543625222948666,0.0873333333333,1.0574876985912118,0.9456374777051334,0.005653504472725501,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.9512909821778589,ok,1.0
0.002871306568927867,0,0.9474182770449381,ok,1.0,0.052581722955061916,0.0873333333333,1.0555000090552062,0.9474182770449381,0.0054569886697243275,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9528752657146624,ok,1.0
0.004983500929861329,0,0.9474182770449381,ok,1.0,0.052581722955061916,0.0873333333333,1.0555000090552062,0.9474182770449381,0.0054569886697243275,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9528752657146624,ok,1.0
0.06593912345370401,1,0.9648260615162645,ok,0.0,,0.0921666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.1265747595762885,ok,0.021340681525096224
0.06593912345370401,1,0.9639204042054786,ok,0.0,,0.0945833333334,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.1569562434757628,ok,0.025993255248984964
0.06593912345370401,1,0.9839620532188706,ok,0.0032331363239606224,,0.0970000000001,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.1873344500278933,ok,0.03066038227923169
0.04753384477263267,1,0.9572404119203628,ok,0.0,0.0427595880796372,0.106666666667,1.044669643641408,0.9572404119203628,0.019158304878154286,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9763987167985171,ok,0.0
0.04747923920572206,1,0.9572404119203628,ok,0.0,0.0427595880796372,0.106666666667,1.044669643641408,0.9572404119203628,0.019158304878154286,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9763987167985171,ok,0.0
0.05626208582771852,1,0.9582557156614346,ok,0.0,,0.106666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,0.9788929161067197,ok,0.0
0.005780814713935989,0,0.9326798569339594,ok,1.0,0.06732014306604062,0.106666666667,1.0721792612604986,0.9326798569339594,0.006855956500529281,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.9395358134344887,ok,1.0
0.06595088936195792,1,3.1841248278361647,ok,0.3381170046681312,,0.106666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,3.3771307853895167,ok,0.359729746477221
0.06593912345370401,1,1.1021759751053404,ok,0.02217011247965312,,0.106666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.3088145109953577,ok,0.04947579775375534
0.06592517903500661,1,0.9594036558948622,ok,0.0,,0.106666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,168733.630068,375.0,0.06592517903500661,1,0.9819955658384723,ok,0.0
0.06590865312105298,1,0.9594036558948622,ok,0.0,,0.106666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9819955658384723,ok,0.0
0.07654222847206649,1,1.5872765387191454,ok,0.11107368800042738,,0.106666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,387.5,0.07654222847206649,1,1.8137132171709271,ok,0.14442985681575732
0.004356199754141699,0,0.9337045601423997,ok,1.0,0.06629543985760034,0.106666666667,1.0710025876359537,0.9337045601423997,0.00673367883833953,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.9404382389807392,ok,1.0
0.008105095449862487,0,0.9337045601423997,ok,1.0,0.06629543985760034,0.106666666667,1.0710025876359537,0.9337045601423997,0.00673367883833953,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.9404382389807392,ok,1.0
0.002871306568927867,0,0.9358760529173681,ok,1.0,0.06412394708263192,0.106666666667,1.0685175637123538,0.9358760529173681,0.006499616176772305,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9423756690941404,ok,1.0
0.004983500929861329,0,0.9358760529173681,ok,1.0,0.06412394708263192,0.106666666667,1.0685175637123538,0.9358760529173681,0.006499616176772305,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9423756690941404,ok,1.0
0.04753384477263267,1,0.9496716855825671,ok,0.0,0.05032831441743291,0.126,1.0529954880002128,0.9496716855825671,0.022801403026382894,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.97247308860895,ok,0.0
0.04747923920572206,1,0.9496716855825671,ok,0.0,0.05032831441743291,0.126,1.0529954880002128,0.9496716855825671,0.022801403026382894,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.97247308860895,ok,0.0
0.05626208582771852,1,0.9508649145361027,ok,0.0,,0.126,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,0.9754408993404357,ok,0.0
0.005780814713935989,0,0.9205999366934619,ok,1.0,0.07940006330653815,0.126,1.0862481737634275,0.9205999366934619,0.007892804907542628,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.9284927416010045,ok,1.0
0.06595088936195792,1,3.737544726263212,ok,0.4286200335439758,,0.126,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,3.936898014095187,ok,0.450026418842873
0.06593912345370401,1,1.338831301049675,ok,0.06076850682900255,,0.126,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.5516179220822623,ok,0.08782646758805834
0.06590865312105298,1,0.9522154588850377,ok,0.0,,0.126,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9791244525183229,ok,0.0
0.07654222847206649,1,1.8666481233959635,ok,0.16382265472215302,,0.126,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,387.5,0.07654222847206649,1,2.0973802578513343,ok,0.19686259619345803
0.004356199754141699,0,0.9218081940323731,ok,1.0,0.07819180596762687,0.126,1.0848243772119048,0.9218081940323731,0.00775203480024389,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.929560228832617,ok,1.0
0.008105095449862487,0,0.9218081940323731,ok,1.0,0.07819180596762687,0.126,1.0848243772119048,0.9218081940323731,0.00775203480024389,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.929560228832617,ok,1.0
0.002871306568927867,0,0.9243691097140908,ok,1.0,0.07563089028590919,0.126,1.0818189287061983,0.9243691097140908,0.007482574087687266,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9318516838017781,ok,1.0
0.004983500929861329,0,0.9243691097140908,ok,1.0,0.07563089028590919,0.126,1.0818189287061983,0.9243691097140908,0.007482574087687266,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9318516838017781,ok,1.0
0.04753384477263267,1,0.9421505293044561,ok,0.0,0.057849470695543914,0.145333333333,1.061401515889665,0.9421505293044561,0.02646555313677601,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9686160824412321,ok,0.0
0.04747923920572206,1,0.9421505293044561,ok,0.0,0.057849470695543914,0.145333333333,1.061401515889665,0.9421505293044561,0.02646555313677601,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9686160824412321,ok,0.0
0.05626208582771852,1,0.9435202604707756,ok,0.0,,0.145333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,1.069173574201489,ok,0.012784468846665469
0.005780814713935989,0,0.9085570771035186,ok,1.0,0.09144292289648137,0.145333333333,1.1006463162314486,0.9085570771035186,0.008866896913724664,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.9174239740172433,ok,1.0
0.06595088936195792,1,4.291266551199327,ok,0.5214609261333608,,0.145333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,4.496455850608169,ok,0.5426556368563149
0.06593912345370401,1,1.5757884781023817,ok,0.10036395106027209,,0.145333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.7942116639736365,ok,0.1271677699155843
0.06590865312105298,1,0.9450721282616271,ok,0.0,,0.145333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9763234588551593,ok,0.0
0.07654222847206649,1,2.1462842313126735,ok,0.21793419968518127,,0.145333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,387.5,0.07654222847206649,1,2.380863610689091,ok,0.2506497519179628
0.004356199754141699,0,0.9099482275871278,ok,1.0,0.09005177241287221,0.145333333333,1.098963621976229,0.9099482275871278,0.008708753637085676,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.9186569812242135,ok,1.0
0.008105095449862487,0,0.9099482275871278,ok,1.0,0.09005177241287221,0.145333333333,1.098963621976229,0.9099482275871278,0.008708753637085676,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.9186569812242135,ok,1.0
0.002871306568927867,0,0.912897300923327,ok,1.0,0.087102699076673,0.145333333333,1.0954134698268636,0.912897300923327,0.00840603737987089,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9213033383031979,ok,1.0
0.004983500929861329,0,0.912897300923327,ok,1.0,0.087102699076673,0.145333333333,1.0954134698268636,0.912897300923327,0.00840603737987089,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9213033383031979,ok,1.0
0.04753384477263267,1,0.9346734944650803,ok,0.0,0.0653265055349197,0.164666666667,1.0698923270230387,0.9346734944650803,0.030138327260286868,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9648118217253672,ok,0.0
0.04747923920572206,1,0.9346734944650803,ok,0.0,0.0653265055349197,0.164666666667,1.0698923270230387,0.9346734944650803,0.030138327260286868,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9648118217253672,ok,0.0
0.05626208582771852,1,1.1333312575641412,ok,0.027151150575663353,,0.164666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,101325.0,362.5,0.05626208582771852,1,1.2961111239750385,ok,0.04368930148634914
0.005780814713935989,0,0.8965511032136936,ok,1.0,0.10344889678630642,0.164666666667,1.1153853878663393,0.8965511032136936,0.009778442246097918,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.9063295454597915,ok,1.0
0.06595088936195792,1,4.845289044493561,ok,0.6167314818713099,,0.164666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,5.055804578462067,ok,0.6377089647319443
0.06593912345370401,1,1.813046241412441,ok,0.14099561037394354,,0.164666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,2.0365963021933977,ok,0.16753863641166344
0.06590865312105298,1,0.9379705551173211,ok,0.0,,0.164666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.973572859088766,ok,0.0
0.004356199754141699,0,0.8981244889765094,ok,1.0,0.10187551102349057,0.164666666667,1.1134313920552223,0.8981244889765094,0.009604041335354307,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.9077285303118637,ok,1.0
0.008105095449862487,0,0.8981244889765094,ok,1.0,0.10187551102349057,0.164666666667,1.1134313920552223,0.8981244889765094,0.009604041335354307,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.9077285303118637,ok,1.0
0.002871306568927867,0,0.9014604606877374,ok,1.0,0.09853953931226256,0.164666666667,1.109310994335886,0.9014604606877374,0.009270204879722521,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.91073066556746,ok,1.0
0.004983500929861329,0,0.9014604606877374,ok,1.0,0.09853953931226256,0.164666666667,1.109310994335886,0.9014604606877374,0.009270204879722521,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.91073066556746,ok,1.0
0.04753384477263267,1,0.9272370314077649,ok,0.0,0.07276296859223508,0.184,1.0784728889459514,0.9272370314077649,0.03380731310882645,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9610443445165914,ok,0.0
0.04747923920572206,1,0.9272370314077649,ok,0.0,0.07276296859223508,0.184,1.0784728889459514,0.9272370314077649,0.03380731310882645,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9610443445165914,ok,0.0
0.005780814713935989,0,0.8845818186128691,ok,1.0,0.11541818138713089,0.184,1.130477677653516,0.8845818186128691,0.01062767712210222,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.8952094957349713,ok,1.0
0.06595088936195792,1,5.3996103907791655,ok,0.7145283074427857,,0.184,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,5.6149445220822045,ok,0.7352828226879324
0.06593912345370401,1,2.0506029907031365,ok,0.18270470080056866,,0.184,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,2.2787721613850427,ok,0.20898001856122936
0.06590865312105298,1,0.9309075300494327,ok,0.0,,0.184,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9708530427813347,ok,0.0
0.004356199754141699,0,0.8863367852924441,ok,1.0,0.11366321470755592,0.184,1.1282393065408576,0.8863367852924441,0.010438129899493997,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.8967749151919381,ok,1.0
0.008105095449862487,0,0.8863367852924441,ok,1.0,0.11366321470755592,0.184,1.1282393065408576,0.8863367852924441,0.010438129899493997,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.8967749151919381,ok,1.0
0.002871306568927867,0,0.8900584028047347,ok,1.0,0.1099415971952653,0.184,1.1235217788504883,0.8900584028047347,0.010075300527212505,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.9001337033319472,ok,1.0
0.004983500929861329,0,0.8900584028047347,ok,1.0,0.1099415971952653,0.184,1.1235217788504883,0.8900584028047347,0.010075300527212505,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.9001337033319472,ok,1.0
0.04753384477263267,1,0.9198374886576378,ok,0.0,0.08016251134236219,0.203333333333,1.0871485586647998,0.9198374886576378,0.037460104160271346,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9572975928179092,ok,0.0
0.04747923920572206,1,0.9198374886576378,ok,0.0,0.08016251134236219,0.203333333333,1.0871485586647998,0.9198374886576378,0.037460104160271346,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9572975928179092,ok,0.0
0.005780814713935989,0,0.8726490043152018,ok,1.0,0.12735099568479824,0.203333333333,1.1459361038115605,0.8726490043152018,0.011414865656274364,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.8840638699714761,ok,1.0
0.06595088936195792,1,5.9542289435824935,ok,0.814953259094962,,0.203333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,6.173876081470351,ok,0.8354788183567989
0.06593912345370401,1,2.288456941763802,ok,0.22553465359511454,,0.203333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,2.5207398279476863,ok,0.25153510410218116
0.06590865312105298,1,0.9238797418213083,ok,0.0,,0.203333333333,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.9681444961725931,ok,0.0
0.004356199754141699,0,0.8745849014547531,ok,1.0,0.1254150985452469,0.203333333333,1.1433995697120267,0.8745849014547531,0.011211278733493812,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.8857961801882469,ok,1.0
0.008105095449862487,0,0.8745849014547531,ok,1.0,0.1254150985452469,0.203333333333,1.1433995697120267,0.8745849014547531,0.011211278733493812,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.8857961801882469,ok,1.0
0.002871306568927867,0,0.8786909196703251,ok,1.0,0.12130908032967491,0.203333333333,1.138056599441347,0.8786909196703251,0.010821574709448,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,450.0,0.002871306568927867,0,0.8895124943797731,ok,1.0
0.004983500929861329,0,0.8786909196703251,ok,1.0,0.12130908032967491,0.203333333333,1.138056599441347,0.8786909196703251,0.010821574709448,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,450.0,0.004983500929861329,0,0.8895124943797731,ok,1.0
0.04753384477263267,1,0.9124711123135091,ok,0.0,0.08752888768649092,0.222666666667,1.0959251054694403,0.9124711123135091,0.04108428932073249,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,350.0,0.04753384477263267,1,0.9535554016342416,ok,0.0
0.04747923920572206,1,0.9124711123135091,ok,0.0,0.08752888768649092,0.222666666667,1.0959251054694403,0.9124711123135091,0.04108428932073249,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,350.0,0.04747923920572206,1,0.9535554016342416,ok,0.0
0.005780814713935989,0,0.8607524175948735,ok,1.0,0.13924758240512647,0.222666666667,1.1617742565210727,0.8607524175948735,0.012140301343331439,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,375.0,0.005780814713935989,0,0.872892718938205,ok,1.0
0.06595088936195792,1,6.509142725896047,ok,0.9181137195078444,,0.222666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,120100.539483,375.0,0.06595088936195792,1,6.73259957875687,ok,0.9384040747240368
0.06593912345370401,1,2.526606116893206,ok,0.26953126608194666,,0.222666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,2.7624992943035256,ok,0.29524932887652217
0.06590865312105298,1,0.9168837761537723,ok,0.0,,0.222666666667,,,,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.965427783625044,ok,0.0
0.004356199754141699,0,0.8628685990666909,ok,1.0,0.1371314009333091,0.222666666667,1.1589250102294084,0.8628685990666909,0.011923776097520933,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,101325.0,400.0,0.004356199754141699,0,0.8747923751642118,ok,1.0
0.008105095449862487,0,0.8628685990666909,ok,1.0,0.1371314009333091,0.222666666667,1.1589250102294084,0.8628685990666909,0.011923776097520933,water-LFQSCWFLJHTTHZ-UHFFFAOYSA-N,True,200000.0,400.0,0.008105095449862487,0,0.8747923751642118,ok,1.0
