chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
,1,,inlet_not_single_liquid,0.2827163166871718,,0.242,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.730171571669457,ok,0.15927458124252702
,1,,inlet_not_single_liquid,0.13624026025092295,,0.242,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,200000.0,375.0,0.06590865312105298,1,0.8883989157244577,ok,0.0
,0,,inlet_not_single_liquid,1.0,,0.242,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,101325.0,400.0,0.004356199754141699,0,0.8092909720021089,ok,1.0
,0,,inlet_not_single_liquid,1.0,,0.242,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,200000.0,400.0,0.008105095449862487,0,0.8092909720021089,ok,1.0
,0,,inlet_not_single_liquid,1.0,,0.242,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,101325.0,450.0,0.002871306568927867,0,0.8149333917747417,ok,1.0
,0,,inlet_not_single_liquid,1.0,,0.242,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,200000.0,450.0,0.004983500929861329,0,0.8149333917747417,ok,1.0
,1,,inlet_not_single_liquid,0.11759168821539515,,0.261333333333,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,101325.0,350.0,0.04753384477263267,1,0.8766519095155523,ok,0.0
,1,,inlet_not_single_liquid,0.05462094256111712,,0.261333333333,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,200000.0,350.0,0.04747923920572206,1,0.8766519095155523,ok,0.0
,0,,inlet_not_single_liquid,1.0,,0.261333333333,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,101325.0,375.0,0.005780814713935989,0,0.7910294617961764,ok,1.0
,1,,inlet_not_single_liquid,0.3121206224806222,,0.261333333333,,,,water-NKDDWNXOKDWJAK-UHFFFAOYSA-N,False,142355.189579,375.0,0.06593912345370401,1,1.8645817958751174,ok,0.18986645511047426
