acquisition_route,conditions,control_task,id,kind,priority,property,reason,reference_value,satisfied,status,training_overlap_known,unit,water_context_id
normalized_local_measurements,"{""additive_cas"":""123-92-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-5452c9ea8eacb620769057bb,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""123-86-4"",""additive_mass_fraction"":0.00316227766017,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-54f68a7c736337d160661847,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""98-01-1"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-55a189d818712a2ebacec34a,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""71-36-3"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-57ac8912063c1c13662ceca4,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""60-29-7"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-5876b314d9b77f802fd17512,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""108-20-3"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-5bac173ac8856c133b937759,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""100-51-6"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":387.5,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-5d5b8031d1cc3fb0f894ba3b,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-42-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-5f714d1da451727f3d60a8a1,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""100-51-6"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-61857ae331c4793a19abf9c5,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""111-76-2"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-624bbdc70256a6a84eed337d,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""100-51-6"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-626a2d4a5397d32ec8ea11d4,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""100-51-6"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-66f22d7c533c04bb6956a26e,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""67-56-1"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":390.625,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-6a0afc87d3caaadd15b842ad,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-51-3"",""additive_mass_fraction"":0.000316227766017,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-6b430dc00ed617a71d0949d3,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""108-20-3"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-6bbec2d2461f3df829d19f06,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""98-01-1"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-6d3dc2d42667a5fc397cbdf9,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""98-82-8"",""additive_mass_fraction"":0.145333333333,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":142355.189579,""water_cas"":""7732-18-5""}",,need-6e0fcaad6dc6286f3b0c31e4,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""108-20-3"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-6ef90004b9b09f1da333db7e,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-92-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-6fb2a0972b6e8317c2bc6e85,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""60-29-7"",""additive_mass_fraction"":0.0438333333334,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":142355.189579,""water_cas"":""7732-18-5""}",,need-707ca0f78eb87a2c9bb815a0,mixture_phase_reference,4,equilibrium_phase_split,diagnostic_only_gain_blocked_by_water_reference,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""123-86-4"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-729d82da871fa94e92d2e677,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""78-93-3"",""additive_mass_fraction"":0.106666666667,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-740a1ef492a41fdbeb04a00f,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""141-78-6"",""additive_mass_fraction"":0.0776666666667,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-77151c0a5860ffff30c374c2,mixture_phase_reference,4,equilibrium_phase_split,diagnostic_only_gain_blocked_by_water_reference,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""78-83-1"",""additive_mass_fraction"":0.0244999999999,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-77aff1bc9ec5c13fffe76307,mixture_phase_reference,4,equilibrium_phase_split,diagnostic_only_gain_blocked_by_water_reference,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""123-86-4"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-78ba23bce4fd270f534c0ece,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""141-79-7"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-799437ec47f4c286c03c00d4,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-91-1"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":390.625,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-7a188788b2da3cc75bd226b8,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-86-4"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-7ae1e828c56c53682e935e9f,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""108-94-1"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-7b2e6537bf80333f19436a17,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""123-91-1"",""additive_mass_fraction"":0.106666666667,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-7e69949e8b4bcdff67f92e3e,mixture_phase_reference,4,equilibrium_phase_split,diagnostic_only_gain_blocked_by_water_reference,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""123-51-3"",""additive_mass_fraction"":0.0124166666666,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-7fd143bce4e10abe53e963b7,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""78-93-3"",""additive_mass_fraction"":0.106666666667,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-8070bdd82c50bedce4c52789,mixture_phase_reference,4,equilibrium_phase_split,diagnostic_only_gain_blocked_by_water_reference,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""98-82-8"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-807539fab3d48d380cde7827,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""78-84-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-818ef916d8f813f86ce351f6,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""141-78-6"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-8215587ec03066df965076cb,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-92-2"",""additive_mass_fraction"":0.000316227766017,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":362.5,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-825bf60bb92f20cf359ce771,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""111-76-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-82991a36ffe1ce7cc734b114,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""75-85-4"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-84004faf3786f362c2d3f2fa,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""108-20-3"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-84c446540e694415095de360,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""111-46-6"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-84fb9d7b5f5d224082bcbfb7,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""78-93-3"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-858a80ece21928fd4bfacb2c,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
