chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,reference_blockers,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
0.06595088936195792,1,1.7498628521296804,ok,0.11222905432143819,,0.0486666666667,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,0.06595088936195792,1,1.8344035707408004,ok,0.12131496643351931
0.06593912345370401,1,0.9798652634202141,ok,0.0,,0.0486666666667,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,142355.189579,"[""water_reference_tolerance_exceeded""]",375.0,0.06593912345370401,1,0.9968603717330147,ok,0.0
0.06590865312105298,1,0.9798652634202141,ok,0.0,,0.0486666666667,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,0.06590865312105298,1,0.9968603717330147,ok,0.0
0.07654222847206649,1,0.9800461696038352,ok,0.0,,0.0486666666667,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",387.5,0.07654222847206649,1,0.9974531082060772,ok,0.0
0.004356199754141699,0,0.9750046898008626,ok,1.0,0.024995310199137366,0.0486666666667,1.0256360922779175,0.9750046898008626,0.003336300863524766,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],400.0,0.004356199754141699,0,0.9783409906643874,ok,1.0
0.008105095449862487,0,0.9750046898008626,ok,1.0,0.024995310199137366,0.0486666666667,1.0256360922779175,0.9750046898008626,0.003336300863524766,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],400.0,0.008105095449862487,0,0.9783409906643874,ok,1.0
0.002871306568927867,0,0.9756607020579222,ok,1.0,0.024339297942077787,0.0486666666667,1.0249464776953092,0.9756607020579222,0.0032203310528678974,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],450.0,0.002871306568927867,0,0.9788810331107901,ok,1.0
0.004983500929861329,0,0.9756607020579222,ok,1.0,0.024339297942077787,0.0486666666667,1.0249464776953092,0.9756607020579222,0.0032203310528678974,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],450.0,0.004983500929861329,0,0.9788810331107901,ok,1.0
0.07654222847206649,1,0.9761074472268233,ok,0.0,,0.0583333333334,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",387.5,0.07654222847206649,1,0.9967740060924516,ok,0.0
0.04753384477263267,1,0.9714786409552958,ok,0.0,0.02852135904470421,0.068,1.0293587093347292,0.9714786409552958,0.022345936717570902,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],350.0,0.04753384477263267,1,0.9938245776728667,ok,0.0
0.04747923920572206,1,0.9714786409552958,ok,0.0,0.02852135904470421,0.068,1.0293587093347292,0.9714786409552958,0.022345936717570902,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],350.0,0.04747923920572206,1,0.9938245776728667,ok,0.0
0.05626208582771852,1,0.971699630725659,ok,0.0,,0.068,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,101325.0,"[""water_reference_tolerance_exceeded""]",362.5,0.05626208582771852,1,0.9944888260022369,ok,0.0
0.005780814713935989,0,0.9646983248548088,ok,1.0,0.035301675145191225,0.068,1.0365934865187045,0.9646983248548088,0.00465116395817855,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],375.0,0.005780814713935989,0,0.9693494888129873,ok,1.0
