chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,reference_blockers,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
,1,,inlet_not_single_liquid,0.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.012543741264892634
,0,,inlet_not_single_liquid,1.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.10967060274506957
,1,,inlet_not_single_liquid,0.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,142355.189579,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.04471587829672255
,1,,inlet_not_single_liquid,0.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.022874887854854052
,0,,inlet_not_single_liquid,1.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.068,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.02348194274564544
,1,,inlet_not_single_liquid,0.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.01674451960722266
,0,,inlet_not_single_liquid,1.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.14348295896073082
,1,,inlet_not_single_liquid,0.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,142355.189579,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.058604934622324106
,1,,inlet_not_single_liquid,0.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.030123281812464948
,0,,inlet_not_single_liquid,1.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.0873333333333,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.02933194200780173
,1,,inlet_not_single_liquid,0.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.02109715200096606
,0,,inlet_not_single_liquid,1.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.03433162522626822,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.17851759566687808
,1,,inlet_not_single_liquid,0.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,142355.189579,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.07299606548198638
,1,,inlet_not_single_liquid,0.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.037633697459855474
,0,,inlet_not_single_liquid,1.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.106666666667,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.0,,0.107875000001,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.029704596407968922
,1,,inlet_not_single_liquid,0.0,,0.107875000001,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.021374421694165518
,2,,inlet_not_single_liquid,0.0,,0.108479166668,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.029891239871877744
,2,,inlet_not_single_liquid,0.0,,0.108479166668,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.02151329185362555
,2,,inlet_not_single_liquid,0.0,,0.109083333334,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.0300780946554642
,2,,inlet_not_single_liquid,0.0,,0.109083333334,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.021652319243327618
,2,,inlet_not_single_liquid,0.0,,0.111500000001,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.03082763418466833
,2,,inlet_not_single_liquid,0.0,,0.111500000001,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.02221000646021479
,2,,inlet_not_single_liquid,0.0,,0.116333333334,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.03233696654889915
,2,,inlet_not_single_liquid,0.0,,0.116333333334,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.023333009761176637
,2,,inlet_not_single_liquid,0.0,,0.126,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.03539730507191733
,2,,inlet_not_single_liquid,0.0,,0.126,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.025610023323100764
,0,,inlet_not_single_liquid,1.0,,0.126,,,,water-RWGFKTVRMDUZSP-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
