chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,reference_blockers,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
,0,,inlet_not_single_liquid,1.0,,0.271,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.0915944395404809,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.1340537135410888
,1,,inlet_not_single_liquid,0.015329234095755382,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,142355.189579,[],350.0,,1,,inlet_not_single_liquid,0.09784873822474828
,1,,inlet_not_single_liquid,0.0,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.05614740592366816
,0,,inlet_not_single_liquid,1.0,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.12941952637284862,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.1750905052166862
,0,,inlet_not_single_liquid,1.0,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.280666666667,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.1055642351681645,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],350.0,,1,,inlet_not_single_liquid,0.1476218236257013
,1,,inlet_not_single_liquid,0.027543227016819036,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,142355.189579,[],350.0,,1,,inlet_not_single_liquid,0.1092702243140641
,1,,inlet_not_single_liquid,0.0,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.06665090519391464
,0,,inlet_not_single_liquid,1.0,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.14725932176698545,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.19248795755093165
,0,,inlet_not_single_liquid,1.0,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.3,,,,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
