chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,reference_blockers,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
0.06592517903500661,1,1.7669901385662459,ok,0.14469510069393093,,0.242,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,168733.630068,"[""water_reference_tolerance_exceeded""]",375.0,0.06592517903500661,1,1.9371867078522311,ok,0.15899960817292821
0.06590865312105298,1,0.9015498715879704,ok,0.0,,0.242,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,0.06590865312105298,1,0.9702117610176777,ok,0.0
0.07654222847206649,1,4.663394799696287,ok,0.6998765685266719,,0.242,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",387.5,0.07654222847206649,1,4.836337394526716,ok,0.7142356813219404
0.004356199754141699,0,0.8774207227900732,ok,1.0,0.12257927720992678,0.242,1.1397041054833332,0.8774207227900732,0.013290153899728985,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],400.0,0.004356199754141699,0,0.8907108766898022,ok,1.0
0.008105095449862487,0,0.8774207227900732,ok,1.0,0.12257927720992678,0.242,1.1397041054833332,0.8774207227900732,0.013290153899728985,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],400.0,0.008105095449862487,0,0.8907108766898022,ok,1.0
0.002871306568927867,0,0.880623285656752,ok,1.0,0.11937671434324804,0.242,1.1355593433510212,0.880623285656752,0.012828188179490607,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],450.0,0.002871306568927867,0,0.8934514738362426,ok,1.0
0.004983500929861329,0,0.880623285656752,ok,1.0,0.11937671434324804,0.242,1.1355593433510212,0.880623285656752,0.012828188179490607,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],450.0,0.004983500929861329,0,0.8934514738362426,ok,1.0
0.04753384477263267,1,0.8921923413237046,ok,0.0,0.10780765867629538,0.261333333333,1.1208345484297098,0.8921923413237046,0.0694297422517266,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],350.0,0.04753384477263267,1,0.9616220835754312,ok,0.0
0.04747923920572206,1,0.8921923413237046,ok,0.0,0.10780765867629538,0.261333333333,1.1208345484297098,0.8921923413237046,0.0694297422517266,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],350.0,0.04747923920572206,1,0.9616220835754312,ok,0.0
0.05626208582771852,1,2.9544426669643262,ok,0.2927299494905921,,0.261333333333,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,101325.0,"[""water_reference_tolerance_exceeded""]",362.5,0.05626208582771852,1,3.09173191786187,ok,0.2965479406712464
0.005780814713935989,0,0.8661970549564392,ok,1.0,0.13380294504356083,0.261333333333,1.154471715503916,0.8661970549564392,0.014252831678637556,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],375.0,0.005780814713935989,0,0.8804498866350767,ok,1.0
0.06595088936195792,0,7.058600724340484,ok,1.0,,0.261333333333,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,0.06595088936195792,0,7.174746406705789,ok,1.0
0.06593912345370401,1,3.9220799589401136,ok,0.5000152058503489,,0.261333333333,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,142355.189579,"[""water_reference_tolerance_exceeded""]",375.0,0.06593912345370401,1,4.092468709893038,ok,0.5101979168542259
0.06592517903500661,1,2.011453698088226,ok,0.1885748481445788,,0.261333333333,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,168733.630068,"[""water_reference_tolerance_exceeded""]",375.0,0.06592517903500661,1,2.1869866481815112,ok,0.2026364249173454
0.06590865312105298,1,0.8938088451176947,ok,0.0,,0.261333333333,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,0.06590865312105298,1,0.9662690547661255,ok,0.0
0.07654222847206649,1,5.065832312200932,ok,0.7834485493139849,,0.261333333333,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",387.5,0.07654222847206649,1,5.242690525330825,ok,0.7975604808585322
0.004356199754141699,0,0.8678034788331995,ok,1.0,0.13219652116680047,0.261333333333,1.152334629200317,0.8678034788331995,0.013998628937252788,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],400.0,0.004356199754141699,0,0.8818021077704523,ok,1.0
0.008105095449862487,0,0.8678034788331995,ok,1.0,0.13219652116680047,0.261333333333,1.152334629200317,0.8678034788331995,0.013998628937252788,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],400.0,0.008105095449862487,0,0.8818021077704523,ok,1.0
0.002871306568927867,0,0.8712557902917644,ok,1.0,0.12874420970823564,0.261333333333,1.147768555621446,0.8712557902917644,0.013512036626272872,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],450.0,0.002871306568927867,0,0.8847678269180372,ok,1.0
0.004983500929861329,0,0.8712557902917644,ok,1.0,0.12874420970823564,0.261333333333,1.147768555621446,0.8712557902917644,0.013512036626272872,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],450.0,0.004983500929861329,0,0.8847678269180372,ok,1.0
0.04753384477263267,1,0.8843442787727933,ok,0.0,0.11565572122720669,0.280666666667,1.1307813303069054,0.8843442787727933,0.07282131402604497,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],350.0,0.04753384477263267,1,0.9571655927988383,ok,0.0
0.04747923920572206,1,0.8843442787727933,ok,0.0,0.11565572122720669,0.280666666667,1.1307813303069054,0.8843442787727933,0.07282131402604497,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,200000.0,[],350.0,0.04747923920572206,1,0.9571655927988383,ok,0.0
0.05626208582771852,1,3.259971986751758,ok,0.34035130028828514,,0.280666666667,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,101325.0,"[""water_reference_tolerance_exceeded""]",362.5,0.05626208582771852,1,3.404974396868043,ok,0.34411066421820274
0.005780814713935989,0,0.8564883155536962,ok,1.0,0.1435116844463038,0.280666666667,1.167558251338814,0.8564883155536962,0.014921443539350876,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,True,101325.0,[],375.0,0.005780814713935989,0,0.8714097590930471,ok,1.0
0.06595088936195792,0,6.979484644935109,ok,1.0,,0.280666666667,,,,water-OKKJLVBELUTLKV-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,0.06595088936195792,0,7.101078815190474,ok,1.0
