chemsep_nrtl_endpoint_error,chemsep_nrtl_liquid_phase_count,chemsep_nrtl_ratio,chemsep_nrtl_status,chemsep_nrtl_vapor_mole_fraction,heat_reduction_required_for_mass_parity,mass_fraction,mass_ratio_equal_net_heat,minimum_ratio,model_spread,pair_id,paired_eligible,pressure_pa,reference_blockers,temperature_k,unifac_dortmund_endpoint_error,unifac_dortmund_liquid_phase_count,unifac_dortmund_ratio,unifac_dortmund_status,unifac_dortmund_vapor_mole_fraction
,1,,inlet_not_single_liquid,0.00461090350497607,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,142355.189579,[],350.0,,1,,inlet_not_single_liquid,0.0066374251255759764
,2,,inlet_not_single_liquid,0.0,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,200000.0,[],350.0,,1,,inlet_not_single_liquid,0.005469199701268494
,0,,inlet_not_single_liquid,1.0,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,101325.0,[],375.0,,0,,inlet_not_single_liquid,1.0
,1,,inlet_not_single_liquid,0.05297016879468074,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,120100.539483,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.0534186112107968
,1,,inlet_not_single_liquid,0.02095277274826995,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,142355.189579,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.021535008214677503
,1,,inlet_not_single_liquid,0.009617541830060517,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,200000.0,"[""water_reference_tolerance_exceeded""]",375.0,,1,,inlet_not_single_liquid,0.010677693969446928
,0,,inlet_not_single_liquid,1.0,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,101325.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,200000.0,[],400.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,101325.0,[],450.0,,0,,inlet_not_single_liquid,1.0
,0,,inlet_not_single_liquid,1.0,,0.0293333333333,,,,water-ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,False,200000.0,[],450.0,,0,,inlet_not_single_liquid,1.0
