acquisition_route,conditions,control_task,id,kind,priority,property,reason,reference_value,satisfied,status,training_overlap_known,unit,water_context_id
phase_measurement_adapter_required,"{""additive_cas"":""67-64-1"",""additive_mass_fraction"":0.14775,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-984bf2427c6484d390b28490,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""64-17-5"",""additive_mass_fraction"":0.145333333333,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-98eddd6abe647ac9d8b9dd84,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""98-01-1"",""additive_mass_fraction"":0.0305416666666,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-9bb3e12230ac87fc9f64c49c,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-92-2"",""additive_mass_fraction"":0.00316227766017,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-9fe2b3d8814f0e586480c902,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""67-64-1"",""additive_mass_fraction"":0.151677083333,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-a5f651d8a9b2803283ada645,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""100-51-6"",""additive_mass_fraction"":0.00056234132519,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-a92309e49f4d54210f0ba177,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""67-64-1"",""additive_mass_fraction"":0.153791666667,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-aacbff84fd3bb8010a2b75a4,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""78-83-1"",""additive_mass_fraction"":0.0269166666666,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-bec26d642e751a2c68106bb4,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""108-94-1"",""additive_mass_fraction"":0.0329583333333,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-c5f356b307be619515da6a80,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-91-1"",""additive_mass_fraction"":0.106666666667,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-c989e2d466ade5ecc0a9849e,mixture_caloric_reference,3,delta_h_j_kg,diagnostic_only_gain_blocked_by_water_reference,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""141-78-6"",""additive_mass_fraction"":0.0776666666667,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-ca07b4db19ddbca211c89197,mixture_caloric_reference,3,delta_h_j_kg,diagnostic_only_gain_blocked_by_water_reference,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""67-56-1"",""additive_mass_fraction"":0.193666666667,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-dacea6cd8858d4516ffc4f9b,mixture_caloric_reference,3,delta_h_j_kg,diagnostic_only_gain_blocked_by_water_reference,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""109-99-9"",""additive_mass_fraction"":0.150166666666,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-dd7d965aec8d85ba23e5b634,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""78-83-1"",""additive_mass_fraction"":0.0244999999999,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-dfb4d6891ebdca5ca891abff,mixture_caloric_reference,3,delta_h_j_kg,diagnostic_only_gain_blocked_by_water_reference,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""78-84-2"",""additive_mass_fraction"":0.106666666667,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-dfb86c1cadc8e9ac05878770,mixture_caloric_reference,3,delta_h_j_kg,representative_domain_validation,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""67-64-1"",""additive_mass_fraction"":0.144125,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-e10598270987e40d8b907b96,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""109-87-5"",""additive_mass_fraction"":0.172520833333,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-e564d8d2ef0781b64e49f86d,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""67-64-1"",""additive_mass_fraction"":0.152281249999,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-e9151ba2e7ec554dce7eeba1,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""109-99-9"",""additive_mass_fraction"":0.139291666667,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-e942160c6bf279412105c0e6,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""109-99-9"",""additive_mass_fraction"":0.142916666666,""composition_basis"":""mass"",""outlet_temperature_k"":350.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-f327c30ceba491f388f33d55,mixture_phase_reference,3,equilibrium_phase_split,persistent_model_disagreement,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""108-20-3"",""additive_mass_fraction"":0.000316227766017,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-00657af19c76d7b016ffdeca,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""141-79-7"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-02136610875e26f2de245837,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""123-51-3"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-03c30f3cc7725465137bad55,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""111-46-6"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-03c4d3cb2df079852d5a9ed1,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""123-42-2"",""additive_mass_fraction"":0.145333333333,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-03d1fa3e69ad1d434c0b771d,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""123-42-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-0545e9c2687e3a0e81095c44,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""111-27-3"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-05b1e6cce5cf5a08ee9e8ae0,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""78-84-2"",""additive_mass_fraction"":0.106666666667,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-063b2db620c9c8480395fe93,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""141-78-6"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-06c6bb178e1151a60df5b3cb,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""75-85-4"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-08265e853a4acc4487068f2d,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""78-83-1"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-084ae05a553db6f9d3a39b55,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""64-17-5"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":371.875,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-093a2a44b66ddb554d6d6e43,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""111-76-2"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":368.75,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-0a042a66eae0bac337c29b0b,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
normalized_local_measurements,"{""additive_cas"":""60-29-7"",""additive_mass_fraction"":0.000177827941004,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":375.0,""pressure_pa"":110314.038831,""water_cas"":""7732-18-5""}",,need-0ae6b5db474e21597cfa69e8,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
phase_measurement_adapter_required,"{""additive_cas"":""111-46-6"",""additive_mass_fraction"":0.145333333333,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":142355.189579,""water_cas"":""7732-18-5""}",,need-142e33834ace3570075544ff,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""75-85-4"",""additive_mass_fraction"":0.0535000000001,""composition_basis"":""mass"",""outlet_temperature_k"":375.0,""pressure_pa"":120100.539483,""water_cas"":""7732-18-5""}",,need-14f347a4a621b75dfd6bac39,mixture_phase_reference,4,equilibrium_phase_split,diagnostic_only_gain_blocked_by_water_reference,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
phase_measurement_adapter_required,"{""additive_cas"":""98-01-1"",""additive_mass_fraction"":0.0305416666666,""composition_basis"":""mass"",""outlet_temperature_k"":400.0,""pressure_pa"":101325.0,""water_cas"":""7732-18-5""}",,need-16f0318ef67637b8c09b032c,mixture_phase_reference,4,equilibrium_phase_split,representative_domain_validation,,False,acquisition_adapter_required,False,phase_fractions_and_compositions,
normalized_local_measurements,"{""additive_cas"":""78-93-3"",""additive_mass_fraction"":0.0001,""composition_basis"":""mass"",""inlet_temperature_k"":293.15,""outlet_temperature_k"":393.75,""pressure_pa"":200000.0,""water_cas"":""7732-18-5""}",,need-183bce17336cca4d00a1b457,mixture_caloric_reference,4,delta_h_j_kg,unresolved_sampled_phase_or_feasibility_transition,,False,pending_external_reference,False,J/kg,
