additive_mass_fraction,cas_number,comparison_eligible,failure_counts,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,minimum_paired_delta_h_ratio,name,outlet_temperature_k,pair_id,pareto_with_water,pressure_pa,required_net_heat_reduction_for_mass_parity,water_dominated_thermodynamic
0.0001,123-51-3,True,{},2.203331473915604e-05,1.0004031803737317,0.9999726007792185,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,2.739922078154322e-05,True
0.000177827941004,123-51-3,True,{},3.9172032618051134e-05,1.000716199611607,0.9999512876456432,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,4.871235435677246e-05,True
0.000316227766017,123-51-3,True,{},6.962924168874007e-05,1.0012711792700508,0.9999134109590816,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,8.658904091840558e-05,True
0.00056234132519,123-51-3,True,{},0.0001237267884546256,1.0022528701817117,0.9998461315139675,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.00015386848603249348,True
0.001,123-51-3,True,{},0.00021972567181605118,1.003982195195248,0.9997267294361006,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.00027327056389936377,True
0.00177827941004,123-51-3,True,{},0.0003898026785355002,1.0070061556833836,0.9995151545275107,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.00048484547248928145,True
0.00316227766017,123-51-3,True,{},0.000690247140558431,1.0122247352552725,0.9991412912021487,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.0008587087978513264,True
0.0056234132519,123-51-3,True,{},0.001218256790816663,1.0210201577069586,0.9984839003700121,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.0015160996299878882,True
0.01,123-51-3,True,{},0.002137730057751419,1.0352229757943139,0.9973380149134536,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.002661985086546359,True
0.0293333333333,123-51-3,False,"{""inlet_not_single_liquid"": 1}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.0486666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.068,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.0873333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.106666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.126,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.145333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.164666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.184,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.203333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.222666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.242,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.261333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.280666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.3,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.0001,123-51-3,True,{},2.203331473915604e-05,1.0004031803737317,0.9999726007792185,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,2.739922078154322e-05,True
0.000177827941004,123-51-3,True,{},3.9172032618051134e-05,1.000716199611607,0.9999512876456432,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,4.871235435677246e-05,True
0.000316227766017,123-51-3,True,{},6.962924168874007e-05,1.0012711792700508,0.9999134109590816,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,8.658904091840558e-05,True
0.00056234132519,123-51-3,True,{},0.0001237267884546256,1.0022528701817117,0.9998461315139675,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,0.00015386848603249348,True
0.001,123-51-3,True,{},0.00021972567181605118,1.003982195195248,0.9997267294361006,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,0.00027327056389936377,True
0.00177827941004,123-51-3,True,{},0.0003898026785355002,1.0070061556833836,0.9995151545275107,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,0.00048484547248928145,True
0.00316227766017,123-51-3,True,{},0.000690247140558431,1.0122247352552725,0.9991412912021487,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,0.0008587087978513264,True
0.0056234132519,123-51-3,True,{},0.001218256790816663,1.0210201577069586,0.9984839003700121,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,0.0015160996299878882,True
0.01,123-51-3,True,{},0.002137730057751419,1.0352229757943139,0.9973380149134536,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,0.002661985086546359,True
0.0293333333333,123-51-3,False,"{""inlet_not_single_liquid"": 1}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.0486666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.068,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.0873333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.106666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.126,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.145333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.164666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.184,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.203333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.222666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.242,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.261333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.280666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.3,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,350.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,200000.0,,
0.0001,123-51-3,True,{},5.455972094892125e-06,1.0004031803737317,0.9999263291208567,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,7.367087914333936e-05,True
0.000177827941004,123-51-3,True,{},9.699073876268116e-06,1.000716199611607,0.9998689954622896,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.00013100453771042186,True
0.000316227766017,123-51-3,True,{},1.7237644192258372e-05,1.0012711792700508,0.999767046401133,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.00023295359886699174,True
0.00056234132519,123-51-3,True,{},3.0621675332742626e-05,1.0022528701817117,0.9995857720927839,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.0004142279072161248,True
0.001,123-51-3,True,{},5.435379969276344e-05,1.003982195195248,0.9992634776789817,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.0007365223210182847,True
0.00177827941004,123-51-3,True,{},9.634006250358595e-05,1.0070061556833836,0.9986905438033924,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.0013094561966076057,True
0.00316227766017,123-51-3,True,{},0.00017032165493058304,1.0122247352552725,0.9976723244059494,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.00232767559405056,True
0.0056234132519,123-51-3,True,{},0.0002997348540350053,1.0210201577069586,0.9958635885234646,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.004136411476535429,True
0.01,123-51-3,True,{},0.0005231297093856169,1.0352229757943139,0.9926532448463034,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,0.007346755153696649,True
0.0293333333333,123-51-3,False,"{""inlet_not_single_liquid"": 1}",,,,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.0486666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.068,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.0873333333333,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.106666666667,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
0.126,123-51-3,False,"{""inlet_not_single_liquid"": 2}",,,,3-methyl-1-butanol,400.0,water-PHTQWCKDNZKARW-UHFFFAOYSA-N,False,101325.0,,
