additive_mass_fraction,cas_number,comparison_eligible,failure_counts,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,minimum_paired_delta_h_ratio,name,outlet_temperature_k,pair_id,pareto_with_water,pressure_pa,required_net_heat_reduction_for_mass_parity,water_dominated_thermodynamic
0.0001,78-84-2,True,{},3.6518838714472146e-05,1.008797388072064,0.9999527953444997,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,4.7204655500343584e-05,True
0.000133352143216,78-84-2,True,{},4.8699455248546464e-05,1.01173054717897,0.9999370516697428,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,6.294833025721758e-05,True
0.000177827941004,78-84-2,True,{},6.494319186789443e-05,1.0156412319708599,0.9999160572117313,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,8.394278826873158e-05,True
0.000316227766017,78-84-2,True,{},0.00011549502264862621,1.0278050525682292,0.9998507271491806,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.00014927285081944852,True
0.00056234132519,78-84-2,True,{},0.00020540733632878894,1.0494153493504559,0.9997345539492558,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.00026544605074418914,True
0.001,78-84-2,True,{},0.0003653503783939138,1.0877801168240209,0.9995279715635818,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.0004720284364182481,True
0.00177827941004,78-84-2,True,{},0.0006499437848457301,1.1558001077211244,0.9991606294043117,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.0008393705956882824,True
0.00316227766017,78-84-2,True,{},0.0011565666627119109,1.2761174807837155,0.9985074525983766,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.001492547401623412,True
0.0056234132519,78-84-2,True,{},0.0020591724162336567,1.4880571674382448,0.9973461119127416,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.002653888087258416,True
0.01,78-84-2,True,{},0.0036695572757220463,1.8586153637929275,0.9952815241310297,isobutyraldehyde,350.0,water-AMIMRNSIRUDHCM-UHFFFAOYSA-N,False,101325.0,0.00471847586897034,True
