additive_mass_fraction,cas_number,comparison_eligible,failure_counts,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,minimum_paired_delta_h_ratio,name,outlet_temperature_k,pair_id,pareto_with_water,pressure_pa,required_net_heat_reduction_for_mass_parity,water_dominated_thermodynamic
0.0001,109-99-9,True,{},1.9430945210618944e-06,1.007662855536058,0.9999427008041367,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,5.7299195863280694e-05,True
0.000133352143216,109-99-9,True,{},2.5901971231201415e-06,1.0102168460211758,0.9999235914670151,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,7.640853298485073e-05,True
0.000177827941004,109-99-9,True,{},3.4523745662262684e-06,1.0136212966572962,0.9998981096689118,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.00010189033108820578,True
0.000316227766017,109-99-9,True,{},6.129833674095586e-06,1.0242054013913198,0.9998188220582084,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0001811779417916215,True
0.00056234132519,109-99-9,True,{},1.0870684456376623e-05,1.0429900500743774,0.9996778514570986,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0003221485429013571,True
0.001,109-99-9,True,{},1.9236762936691854e-05,1.0762781757738553,0.999427245066741,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0005727549332590343,True
0.00177827941004,109-99-9,True,{},3.391061439872445e-05,1.1351078524652356,0.9989818453272873,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0010181546727127122,True
0.00316227766017,109-99-9,True,{},5.936465761269272e-05,1.238575472153119,0.9981905829131033,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0018094170868967474,True
0.0056234132519,109-99-9,True,{},0.00010262130931149027,1.4189903428730122,0.9967859564165408,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.003214043583459225,True
0.01,109-99-9,True,{},0.00017328806026750687,1.7287789722466307,0.9942958237165769,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0057041762834231236,True
0.0293333333333,109-99-9,True,{},0.0003941694412017416,2.9409956572651357,0.9834091090356402,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.01659089096435984,True
0.0486666666667,109-99-9,True,{},0.0004782675818324478,3.9295392955941675,0.9726954143687812,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.027304585631218847,True
0.068,109-99-9,True,{},0.00044171127813474875,4.730989013286,0.962139020403719,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.037860979596280986,True
0.0873333333333,109-99-9,True,{},0.0003004203232024327,5.376134847168221,0.951724391244192,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.04827560875580805,True
0.106666666667,109-99-9,True,{},0.05172437624188431,5.890900229206234,0.9415062748087877,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.05849372519121232,True
0.116333333334,109-99-9,True,{},0.0873098144142953,6.10635356299998,0.9362611257435945,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.06373887425640545,True
0.126,109-99-9,True,{},0.12303563880693102,6.297115276144356,0.9310254380451805,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.06897456195481955,True
0.135666666667,109-99-9,True,{},0.15889906855915614,6.46538092257202,0.9257992444730695,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.0742007555269305,True
0.145333333333,109-99-9,True,{},0.16447667568028734,6.6131654781612115,0.9510032364399545,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.04899676356004545,True
0.155,109-99-9,True,{},0.16123103223113755,6.742318199352473,0.9851718194086557,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,0.014828180591344275,True
0.164666666667,109-99-9,False,"{""inlet_not_single_liquid"": 1}",,,,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,,
0.184,109-99-9,False,"{""inlet_not_single_liquid"": 1}",,,,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,,
0.203333333333,109-99-9,False,"{""inlet_not_single_liquid"": 1}",,,,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,,
0.222666666667,109-99-9,False,"{""inlet_not_single_liquid"": 1}",,,,tetrahydrofuran,350.0,water-WYURNTSHIVDZCO-UHFFFAOYSA-N,False,101325.0,,
