additive_mass_fraction,calibrated_uncertainty,cas_number,classification,comparison_eligible,complete_grid,enthalpy_penalty_fraction,expected_condition_count,experimental_winner,failure_counts,handling_approved,margin_is_calibrated_uncertainty,mass_ratio_equal_net_heat,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,maximum_viscosity_ratio_proxy,minimum_paired_delta_h_ratio,model_gain_above_margin,model_spread_is_uncertainty,name,pair_id,paired_condition_count,rankable,reference_basis,required_net_heat_reduction_for_mass_parity,smiles,water_dominated_thermodynamic
0.00056234132519,,60-29-7,no_paired_enthalpy_gain,True,True,0.0004656490016575754,6,False,{},False,False,1.0004658659316636,0.00018438858801961278,1.3522429924532091,0.9998020623241513,0.9995343509983424,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.0004656490016575754,CCOCC,True
0.001,,60-29-7,no_paired_enthalpy_gain,True,True,0.000828011308344534,6,False,{},False,False,1.0008286974792284,0.0003277374980575898,1.6251692226509489,0.9996479219515084,0.9991719886916555,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.000828011308344534,CCOCC,True
0.00177827941004,,60-29-7,no_paired_enthalpy_gain,True,True,0.0014723004399093131,6,False,{},False,False,1.0014744713046597,0.0005823131249430569,2.107887316576646,0.9993736234635342,0.9985276995600907,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.0014723004399093131,CCOCC,True
0.00316227766017,,60-29-7,no_paired_enthalpy_gain,True,True,0.002617735050205461,6,False,{},False,False,1.0026246055722048,0.001033950877067924,2.9580572455503393,0.9988852302445126,0.9973822649497945,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.002617735050205461,CCOCC,True
0.0056234132519,,60-29-7,no_paired_enthalpy_gain,True,True,0.004653718230064552,6,False,{},False,False,1.0046754765806623,0.0018337230435856444,4.444129246766705,0.9980147843556343,0.9953462817699354,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.004653718230064552,CCOCC,True
0.01,,60-29-7,no_paired_enthalpy_gain,True,True,0.008271369306791287,6,False,{},False,False,1.0083403554670087,0.005087303596141068,7.006859914458844,0.9964607050163331,0.9917286306932087,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.008271369306791287,CCOCC,True
0.0293333333333,,60-29-7,no_paired_enthalpy_gain,True,True,0.024208382166745257,6,False,{},False,False,1.0248089671240463,0.021066057611628164,17.176288267228813,0.9894995126761701,0.9757916178332547,False,False,diethyl ether,water-RTZKZFJDLAIYFH-UHFFFAOYSA-N,6,False,,0.024208382166745257,CCOCC,True
0.0001,,141-79-7,no_paired_enthalpy_gain,True,True,7.99397956257053e-05,6,False,{},False,False,1.0000799461865075,2.2313451767397297e-05,1.0004477892503154,0.9999861595237434,0.9999200602043743,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,7.99397956257053e-05,CC(=O)C=C(C)C,True
0.000177827941004,,141-79-7,no_paired_enthalpy_gain,True,True,0.00014215505747161572,6,False,{},False,False,1.000142175268405,3.9681239901945276e-05,1.0007960678129726,0.9999753863345039,0.9998578449425284,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.00014215505747161572,CC(=O)C=C(C)C,True
0.000316227766017,,141-79-7,no_paired_enthalpy_gain,True,True,0.00025279066808781003,6,False,{},False,False,1.000252854587368,7.056966956764388e-05,1.0014149147461506,0.9999562254977709,0.9997472093319122,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.00025279066808781003,CC(=O)C=C(C)C,True
0.00056234132519,,141-79-7,no_paired_enthalpy_gain,True,True,0.00044953008797399274,6,False,{},False,False,1.0004497322561547,0.00012550946715916833,1.0025138503864388,0.9999221423821458,0.999550469912026,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.00044953008797399274,CC(=O)C=C(C)C,True
0.001,,141-79-7,no_paired_enthalpy_gain,True,True,0.0007993826586072394,6,False,{},False,False,1.0008000221824664,0.00022324425664943526,1.0044631800809831,0.9998615020884776,0.9992006173413928,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.0007993826586072394,CC(=O)C=C(C)C,True
0.00177827941004,,141-79-7,no_paired_enthalpy_gain,True,True,0.0014215021754945267,6,False,{},False,False,1.001423525720403,0.00039715931267392257,1.0079142274907722,0.9997535685940276,0.9985784978245055,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.0014215021754945267,CC(=O)C=C(C)C,True
0.00316227766017,,141-79-7,no_paired_enthalpy_gain,True,True,0.0025277534950772784,6,False,{},False,False,1.002534159224915,0.0007067931047618492,1.014002673353545,0.9995613218334987,0.9974722465049227,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.0025277534950772784,CC(=O)C=C(C)C,True
0.0056234132519,,141-79-7,no_paired_enthalpy_gain,True,True,0.00449481570837551,6,False,{},False,False,1.0045151102970638,0.0012585582779313098,1.0246776385678298,0.9992184669840494,0.9955051842916245,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.00449481570837551,CC(=O)C=C(C)C,True
0.01,,141-79-7,no_paired_enthalpy_gain,True,True,0.007992288075682308,6,False,{},False,False,1.0080566793782064,0.002243375409799131,1.0431873884998497,0.998605636763168,0.9920077119243177,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.007992288075682308,CC(=O)C=C(C)C,True
0.0293333333333,,141-79-7,no_paired_enthalpy_gain,True,True,0.02343419019812043,6,False,{},False,False,1.023996529432947,0.006648699420944371,1.1180481655959058,0.9958494601742833,0.9765658098018796,False,False,mesityl oxide,water-SHOJXDKTYKFBRD-UHFFFAOYSA-N,6,False,,0.02343419019812043,CC(=O)C=C(C)C,True
0.0001,,123-42-2,no_paired_enthalpy_gain,True,True,7.512116456964701e-05,6,False,{},False,False,1.000075126808183,1.5906932841591725e-05,0.9999912757273371,0.9999937548017637,0.9999248788354304,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,7.512116456964701e-05,CC(=O)CC(C)(C)O,False
0.000133352143216,,123-42-2,no_paired_enthalpy_gain,True,True,0.00010017553745500507,6,False,{},False,False,1.0001001855735987,2.1212064798770136e-05,0.9999883658419978,0.9999916716682709,0.999899824462545,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.00010017553745500507,CC(=O)CC(C)(C)O,False
0.000177827941004,,123-42-2,no_paired_enthalpy_gain,True,True,0.0001335859674265194,6,False,{},False,False,1.0001336038150215,2.8286438824687288e-05,0.9999844853283907,0.9999888935891694,0.9998664140325735,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0001335859674265194,CC(=O)CC(C)(C)O,False
0.000237137370566,,123-42-2,no_paired_enthalpy_gain,True,True,0.00017813929047894028,6,False,{},False,False,1.0001781710297397,3.7720031425103606e-05,0.9999793103688235,0.9999851886482353,0.9998218607095211,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.00017813929047894028,CC(=O)CC(C)(C)O,False
0.000316227766017,,123-42-2,no_paired_enthalpy_gain,True,True,0.0002375517435621033,6,False,{},False,False,1.0002376081878015,5.029950823731699e-05,0.9999724090740779,0.9999802474735728,0.9997624482564379,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0002375517435621033,CC(=O)CC(C)(C)O,False
0.000421696503429,,123-42-2,no_paired_enthalpy_gain,True,True,0.00031677888634051854,6,False,{},False,False,1.0003168792670019,6.707376125092424e-05,0.9999632053843696,0.9999736573214063,0.9996832211136595,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.00031677888634051854,CC(=O)CC(C)(C)O,False
0.00056234132519,,123-42-2,no_paired_enthalpy_gain,True,True,0.0004224288469975024,6,False,{},False,False,1.000422607368541,8.944125515664147e-05,0.9999509308887302,0.9999648674515519,0.9995775711530025,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0004224288469975024,CC(=O)CC(C)(C)O,False
0.000749894209332,,123-42-2,no_paired_enthalpy_gain,True,True,0.0005633133205374952,6,False,{},False,False,1.000563630821287,0.0001192664185051262,0.9999345605021323,0.9999531428395956,0.9994366866794625,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0005633133205374952,CC(=O)CC(C)(C)O,False
0.001,,123-42-2,no_paired_enthalpy_gain,True,True,0.0007511822056006645,6,False,{},False,False,1.0007517469044984,0.00015903469889899657,0.999912726562796,0.9999375022458571,0.9992488177943993,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0007511822056006645,CC(=O)CC(C)(C)O,False
0.00133352143216,,123-42-2,no_paired_enthalpy_gain,True,True,0.00100170302510727,6,False,{},False,False,1.0010027074401835,0.0002120590564583802,0.9998836040609134,0.9999166352633752,0.9989982969748927,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.00100170302510727,CC(=O)CC(C)(C)O,False
0.00177827941004,,123-42-2,no_paired_enthalpy_gain,True,True,0.001335766590087606,6,False,{},False,False,1.00133755324903,0.00028275483608319885,0.9998447572177211,0.9998887910476755,0.9986642334099124,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.001335766590087606,CC(=O)CC(C)(C)O,False
0.00237137370566,,123-42-2,no_paired_enthalpy_gain,True,True,0.0017812273935465806,6,False,{},False,False,1.0017844058260852,0.00037700544010177417,0.9997929342761246,0.9998516287723174,0.9982187726064534,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0017812273935465806,CC(=O)CC(C)(C)O,False
0.00316227766017,,123-42-2,no_paired_enthalpy_gain,True,True,0.0023752231541459556,6,False,{},False,False,1.0023808782713433,0.0005026484000097975,0.999723792843761,0.999802016130218,0.997624776845854,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.0023752231541459556,CC(=O)CC(C)(C)O,False
0.0056234132519,,123-42-2,no_paired_enthalpy_gain,True,True,0.004223358302337332,6,False,{},False,False,1.0042412707081954,0.0008933148534370217,0.9995083998917966,0.9996472210704406,0.9957766416976627,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.004223358302337332,CC(=O)CC(C)(C)O,False
0.01,,123-42-2,no_paired_enthalpy_gain,True,True,0.007508883054618276,6,False,{},False,False,1.007565692958269,0.0015868679582921041,0.9991245760251118,0.9993704081246841,0.9924911169453817,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.007508883054618276,CC(=O)CC(C)(C)O,False
0.0293333333333,,123-42-2,no_paired_enthalpy_gain,True,True,0.02200763065253064,6,False,{},False,False,1.0225028654029422,0.004632604059416234,0.9974218833186292,0.9981234348030242,0.9779923693474694,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.02200763065253064,CC(=O)CC(C)(C)O,False
0.0486666666667,,123-42-2,no_paired_enthalpy_gain,True,True,0.03648230992166346,6,False,{},False,False,1.0378636638406684,0.007648428283991371,0.9957205110616247,0.9968356125420025,0.9635176900783365,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.03648230992166346,CC(=O)CC(C)(C)O,False
0.068,,123-42-2,no_paired_enthalpy_gain,True,True,0.05093320215180108,6,False,{},False,False,1.0536666146864277,0.010633597168699382,0.9940372759070719,0.9955049018223793,0.9490667978481989,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.05093320215180108,CC(=O)CC(C)(C)O,False
0.0873333333333,,123-42-2,no_paired_enthalpy_gain,True,True,0.06536061004358218,6,False,{},False,False,1.0699313668415258,0.013587378058781852,0.9923881516723172,0.9941291251362969,0.9346393899564178,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.06536061004358218,CC(=O)CC(C)(C)O,False
0.106666666667,,123-42-2,no_paired_enthalpy_gain,True,True,0.07976485875627237,6,False,{},False,False,1.0866787793481432,0.01650904060506686,0.9907883259621292,0.99270595512423,0.9202351412437276,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.07976485875627237,CC(=O)CC(C)(C)O,False
0.126,,123-42-2,no_paired_enthalpy_gain,True,True,0.09414629700840171,6,False,{},False,False,1.103931017445181,0.01939784720686155,0.9892522495499358,0.99123290146763,0.9058537029915983,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.09414629700840171,CC(=O)CC(C)(C)O,False
0.145333333333,,123-42-2,no_paired_enthalpy_gain,True,True,0.10850529823980781,6,False,{},False,False,1.121711657989186,0.022253042290232727,0.9877936778670403,0.9897072963819381,0.8914947017601922,False,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,False,,0.10850529823980781,CC(=O)CC(C)(C)O,False
0.0,,7732-18-5,,True,True,,6,False,{},False,,,0.0,1.0,1.0,1.0,,,water,pure-water-reference,6,,normalization_identity_not_new_measurement,,O,
