additive_mass_fraction,cas_number,comparison_eligible,failure_counts,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,minimum_paired_delta_h_ratio,name,outlet_temperature_k,pair_id,pareto_with_water,pressure_pa,required_net_heat_reduction_for_mass_parity,water_dominated_thermodynamic
0.0001,78-83-1,True,{},1.9879782825471537e-05,1.0015120424081612,0.9999723271707464,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,2.7672829253644338e-05,True
0.000133352143216,78-83-1,True,{},2.6506529011705027e-05,1.0020154596639832,0.9999631019594336,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,3.689804056639101e-05,True
0.000177827941004,78-83-1,True,{},3.53406466772066e-05,1.0026860924456973,0.9999508032641329,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,4.919673586711859e-05,True
0.000316227766017,78-83-1,True,{},6.281027277654783e-05,1.0047679686726056,0.9999125564457929,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,8.744355420708949e-05,True
0.00056234132519,78-83-1,True,{},0.00011158281783762991,1.0084514973951488,0.999844633550506,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0001553664494939877,True
0.001,78-83-1,True,{},0.00019807395364557223,1.0149433165241202,0.9997241335550723,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0002758664449277193,True
0.00177827941004,78-83-1,True,{},0.00035112383302648986,1.0263046627108277,0.9995107509199027,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0004892490800972871,True
0.00316227766017,78-83-1,True,{},0.000620920609899156,1.045941730072384,0.9991341204698281,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0008658795301719202,True
0.00421696503429,78-83-1,True,{},0.0008245073719149731,1.060431705826348,0.9988495088703847,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0011504911296152942,True
0.0056234132519,78-83-1,True,{},0.00109331875344032,1.079134975487285,0.9984731685432973,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0015268314567027375,True
0.00749894209332,78-83-1,True,{},0.0014470948730137545,1.1030120925656588,0.9979769166332499,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.002023083366750056,True
0.01,78-83-1,True,{},0.0019106852627138737,1.1330456246352774,0.9973249439523807,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.0026750560476193064,True
0.0196666666666,78-83-1,True,{},0.0036187295176185463,1.231734830303848,0.9949056674128668,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,0.00509433258713321,True
0.0293333333333,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.0486666666667,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.068,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.0873333333333,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.106666666667,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.126,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.145333333333,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.164666666667,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.184,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.203333333333,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.222666666667,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.242,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.261333333333,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.280666666667,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.3,78-83-1,False,"{""inlet_not_single_liquid"": 2}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,101325.0,,
0.0001,78-83-1,True,{},1.9879782825471537e-05,1.0015120424081612,0.9999723271707464,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,2.7672829253644338e-05,True
0.000133352143216,78-83-1,True,{},2.6506529011705027e-05,1.0020154596639832,0.9999631019594336,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,3.689804056639101e-05,True
0.000177827941004,78-83-1,True,{},3.53406466772066e-05,1.0026860924456973,0.9999508032641329,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,4.919673586711859e-05,True
0.000316227766017,78-83-1,True,{},6.281027277654783e-05,1.0047679686726056,0.9999125564457929,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,8.744355420708949e-05,True
0.00056234132519,78-83-1,True,{},0.00011158281783762991,1.0084514973951488,0.999844633550506,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0001553664494939877,True
0.001,78-83-1,True,{},0.00019807395364557223,1.0149433165241202,0.9997241335550723,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0002758664449277193,True
0.00177827941004,78-83-1,True,{},0.00035112383302648986,1.0263046627108277,0.9995107509199027,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0004892490800972871,True
0.00316227766017,78-83-1,True,{},0.000620920609899156,1.045941730072384,0.9991341204698281,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0008658795301719202,True
0.00421696503429,78-83-1,True,{},0.0008245073719149731,1.060431705826348,0.9988495088703847,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0011504911296152942,True
0.0056234132519,78-83-1,True,{},0.00109331875344032,1.079134975487285,0.9984731685432973,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0015268314567027375,True
0.00749894209332,78-83-1,True,{},0.0014470948730137545,1.1030120925656588,0.9979769166332499,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.002023083366750056,True
0.01,78-83-1,True,{},0.0019106852627138737,1.1330456246352774,0.9973249439523807,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.0026750560476193064,True
0.0196666666666,78-83-1,True,{},0.0036187295176185463,1.231734830303848,0.9949056674128668,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,0.00509433258713321,True
0.0293333333333,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,,
0.0486666666667,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,,
0.068,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,,
0.0873333333333,78-83-1,False,"{""inlet_not_single_liquid"": 1}",,,,2-methyl-1-propanol,350.0,water-ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,False,200000.0,,
