additive_mass_fraction,cas_number,comparison_eligible,failure_counts,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,minimum_paired_delta_h_ratio,name,outlet_temperature_k,pair_id,pareto_with_water,pressure_pa,required_net_heat_reduction_for_mass_parity,water_dominated_thermodynamic
0.0001,78-93-3,True,{},2.3884148144470707e-05,1.0048628109587108,0.9999517777007639,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,4.822229923606702e-05,True
0.000133352143216,78-93-3,True,{},3.184931521837964e-05,1.0064837598161527,0.9999356952759995,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,6.430472400054121e-05,True
0.000177827941004,78-93-3,True,{},4.247048506178519e-05,1.0086446274941963,0.9999142495980484,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,8.575040195157868e-05,True
0.000316227766017,78-93-3,True,{},7.551742055333932e-05,1.0153636842131657,0.9998475191605386,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.00015248083946139968,True
0.00056234132519,78-93-3,True,{},0.0001342690402773572,1.027292870098227,0.9997288696494143,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.0002711303505856799,True
0.001,78-93-3,True,{},0.00023869820823829713,1.048445773086113,0.999517927758825,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.00048207224117502445,True
0.00177827941004,78-93-3,True,{},0.00042425190693640147,1.0858707833204557,0.9991429723398224,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.0008570276601775895,True
0.00316227766017,78-93-3,True,{},0.000753742580808181,1.151823182433588,0.9984766959723472,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.001523304027652772,True
0.0056234132519,78-93-3,True,{},0.0013381672012978685,1.2672280911286788,0.997293442381361,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.0027065576186390272,True
0.01,78-93-3,True,{},0.0023727009863561133,1.4666238375545413,0.9951942214816857,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.004805778518314319,True
0.0293333333333,78-93-3,True,{},0.006870778015489409,2.2632850272183394,0.9859948234889806,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.014005176511019402,True
0.0486666666667,78-93-3,True,{},0.011253289962353863,2.935434248313034,0.976910894826948,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.02308910517305196,True
0.068,78-93-3,True,{},0.015522603071236651,3.498670205428835,0.9679357190005061,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.03206428099949388,True
0.0776666666667,78-93-3,True,{},0.017615561628271714,3.7438330335567627,0.9634867660690326,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.03651323393096739,True
0.0873333333333,78-93-3,True,{},0.019681126292411477,3.9668289046044394,0.9590624024000833,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.040937597599916664,True
0.0970000000001,78-93-3,True,{},0.02171960214773838,4.169142779947952,0.9546617386170113,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.04533826138298869,True
0.106666666667,78-93-3,True,{},0.023731294774767098,4.352171923473121,0.9502838742950369,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,0.04971612570496309,True
0.116333333334,78-93-3,False,"{""inlet_not_single_liquid"": 1}",,,,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,,
0.126,78-93-3,False,"{""inlet_not_single_liquid"": 1}",,,,2-butanone,350.0,water-ZWEHNKRNPOVVGH-UHFFFAOYSA-N,False,101325.0,,
