additive_mass_fraction,cas_number,comparison_eligible,failure_counts,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,minimum_paired_delta_h_ratio,name,outlet_temperature_k,pair_id,pareto_with_water,pressure_pa,required_net_heat_reduction_for_mass_parity,water_dominated_thermodynamic
0.0001,123-42-2,True,{},1.5906932841591725e-05,0.9999912757273371,0.9999602995428322,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,True,101325.0,3.970045716783499e-05,False
0.000133352143216,123-42-2,True,{},2.1212064798770136e-05,0.9999883658419978,0.9999470591009569,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,5.294089904306354e-05,False
0.000177827941004,123-42-2,True,{},2.8286438824687288e-05,0.9999844853283907,0.9999294030859338,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,7.059691406618995e-05,False
0.000237137370566,123-42-2,True,{},3.7720031425103606e-05,0.9999793103688235,0.9999058591191632,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,9.414088083681271e-05,False
0.000316227766017,123-42-2,True,{},5.029950823731699e-05,0.9999724090740779,0.9998744639931099,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.00012553600689013678,False
0.000421696503429,123-42-2,True,{},6.707376125092424e-05,0.9999632053843696,0.9998326001566967,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.00016739984330327307,False
0.00056234132519,123-42-2,True,{},8.944125515664147e-05,0.9999509308887302,0.9997767778106076,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.00022322218939241356,False
0.000749894209332,123-42-2,True,{},0.0001192664185051262,0.9999345605021323,0.9997023445854032,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0002976554145968091,False
0.001,123-42-2,True,{},0.00015903469889899657,0.999912726562796,0.9996030988501486,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0003969011498513586,False
0.00133352143216,123-42-2,True,{},0.0002120590564583802,0.9998836040609134,0.9994707748663687,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0005292251336312948,False
0.00177827941004,123-42-2,True,{},0.00028275483608319885,0.9998447572177211,0.9992943576751299,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0007056423248701371,False
0.00237137370566,123-42-2,True,{},0.00037700544010177417,0.9997929342761246,0.9990591720459,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0009408279540999986,False
0.00316227766017,123-42-2,True,{},0.0005026484000097975,0.999723792843761,0.9987456721036548,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0012543278963451643,False
0.0056234132519,123-42-2,True,{},0.0008933148534370217,0.9995083998917966,0.997771034745214,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0022289652547859973,False
0.01,123-42-2,True,{},0.0015868679582921041,0.9991245760251118,0.9960412452910543,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.003958754708945689,False
0.0293333333333,123-42-2,True,{},0.004632604059416234,0.9974218833186292,0.9884507239817092,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,True,101325.0,0.01154927601829081,False
0.0486666666667,123-42-2,True,{},0.007648428283991371,0.9957205110616247,0.980939739427878,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.019060260572121956,False
0.068,123-42-2,True,{},0.010633597168699382,0.9940372759070719,0.9735038753576378,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.026496124642362173,False
0.0873333333333,123-42-2,True,{},0.013587378058781852,0.9923881516723172,0.966138574919005,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.03386142508099499,False
0.106666666667,123-42-2,True,{},0.01650904060506686,0.9907883259621292,0.9588391401307047,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.041160859869295296,False
0.126,123-42-2,True,{},0.01939784720686155,0.9892522495499358,0.9516007317130164,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.0483992682869836,False
0.145333333333,123-42-2,True,{},0.022253042290232727,0.9877936778670403,0.9444183693464541,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,0.05558163065354593,False
0.164666666667,123-42-2,False,"{""outlet_liquid_liquid_split"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.184,123-42-2,False,"{""outlet_liquid_liquid_split"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.203333333333,123-42-2,False,"{""outlet_liquid_liquid_split"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.222666666667,123-42-2,False,"{""inlet_not_single_liquid"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.242,123-42-2,False,"{""inlet_not_single_liquid"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.261333333333,123-42-2,False,"{""inlet_not_single_liquid"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.280666666667,123-42-2,False,"{""inlet_not_single_liquid"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.3,123-42-2,False,"{""inlet_not_single_liquid"": 1}",,,,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,101325.0,,
0.0001,123-42-2,True,{},1.5906932841591725e-05,0.9999912757273371,0.9999602995428322,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,True,200000.0,3.970045716783499e-05,False
0.000133352143216,123-42-2,True,{},2.1212064798770136e-05,0.9999883658419978,0.9999470591009569,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,5.294089904306354e-05,False
0.000177827941004,123-42-2,True,{},2.8286438824687288e-05,0.9999844853283907,0.9999294030859338,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,7.059691406618995e-05,False
0.000237137370566,123-42-2,True,{},3.7720031425103606e-05,0.9999793103688235,0.9999058591191632,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,9.414088083681271e-05,False
0.000316227766017,123-42-2,True,{},5.029950823731699e-05,0.9999724090740779,0.9998744639931099,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,0.00012553600689013678,False
0.000421696503429,123-42-2,True,{},6.707376125092424e-05,0.9999632053843696,0.9998326001566967,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,0.00016739984330327307,False
0.00056234132519,123-42-2,True,{},8.944125515664147e-05,0.9999509308887302,0.9997767778106076,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,0.00022322218939241356,False
0.000749894209332,123-42-2,True,{},0.0001192664185051262,0.9999345605021323,0.9997023445854032,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,0.0002976554145968091,False
0.001,123-42-2,True,{},0.00015903469889899657,0.999912726562796,0.9996030988501486,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,0.0003969011498513586,False
0.00133352143216,123-42-2,True,{},0.0002120590564583802,0.9998836040609134,0.9994707748663687,diacetone alcohol,350.0,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,False,200000.0,0.0005292251336312948,False
